"""""","""ccode""","""date""","""raceref""","""course""","""raceclass""","""n_dist""","""going""","""horseno""","""drawing""","""jockey""","""wt_carried""","""netadj""","""blinker""","""trainer""","""rating""","""odd_fn""","""weights""","""runners""","""latest_sr""","""purse""","""ctry""","""color_e""","""sex""","""foaldate""","""rank"""
"""18602""",192.0,42186.0,34738.0,1.0,1.0,1200.0,2.0,6.0,5.0,11.0,111.0,-2.0,9.0,20.0,91.0,100.0,1102.0,6.0,115.0,2200000.0,2.0,5.0,1.0,40098.0,3.0
"""18603""",92.0,42186.0,34738.0,1.0,1.0,1200.0,2.0,1.0,2.0,64.0,123.0,-10.0,1.0,22.0,115.0,37.0,1189.0,6.0,0.0,2200000.0,2.0,4.0,1.0,39759.0,2.0
"""18604""",805.0,42186.0,34738.0,1.0,1.0,1200.0,2.0,4.0,3.0,57.0,126.0,0.0,9.0,10.0,108.0,80.0,1043.0,6.0,0.0,2200000.0,2.0,2.0,1.0,40079.0,6.0
"""18605""",1586.0,42186.0,34738.0,1.0,1.0,1200.0,2.0,3.0,6.0,3.0,128.0,0.0,18.0,16.0,110.0,22.0,1135.0,6.0,0.0,2200000.0,2.0,2.0,1.0,40447.0,5.0
"""18606""",1076.0,42186.0,34738.0,1.0,1.0,1200.0,2.0,5.0,4.0,10.0,113.0,0.0,1.0,20.0,95.0,56.0,1049.0,6.0,0.0,2200000.0,2.0,2.0,1.0,40103.0,1.0
"""18607""",499.0,42186.0,34738.0,1.0,1.0,1200.0,2.0,2.0,1.0,22.0,128.0,0.0,17.0,16.0,110.0,100.0,1108.0,6.0,0.0,2200000.0,6.0,2.0,1.0,39938.0,4.0
"""18608""",653.0,42186.0,34739.0,3.0,5.0,1800.0,1.0,3.0,10.0,57.0,132.0,0.0,3.0,21.0,39.0,180.0,1009.0,14.0,0.0,575000.0,1.0,2.0,1.0,39346.0,14.0
"""18609""",1171.0,42186.0,34739.0,3.0,5.0,1800.0,1.0,10.0,13.0,19.0,120.0,-2.0,644.0,18.0,29.0,860.0,975.0,14.0,0.0,575000.0,2.0,2.0,1.0,40381.0,13.0
"""18610""",1150.0,42186.0,34739.0,3.0,5.0,1800.0,1.0,9.0,8.0,50.0,125.0,0.0,38.0,22.0,32.0,140.0,1133.0,14.0,0.0,575000.0,2.0,2.0,1.0,40090.0,1.0
"""18611""",1211.0,42186.0,34739.0,3.0,5.0,1800.0,1.0,13.0,4.0,8.0,116.0,-2.0,1.0,1.0,25.0,130.0,984.0,14.0,0.0,575000.0,7.0,4.0,1.0,40305.0,12.0
"""18612""",739.0,42186.0,34739.0,3.0,5.0,1800.0,1.0,6.0,7.0,11.0,127.0,-2.0,35.0,11.0,36.0,240.0,1018.0,14.0,0.0,575000.0,3.0,1.0,1.0,40221.0,5.0
"""18613""",1000.0,42186.0,34739.0,3.0,5.0,1800.0,1.0,2.0,3.0,6.0,130.0,-2.0,307.0,17.0,39.0,59.0,1100.0,14.0,0.0,575000.0,2.0,2.0,1.0,40432.0,6.0
"""18614""",18.0,42186.0,34739.0,3.0,5.0,1800.0,1.0,7.0,12.0,69.0,125.0,0.0,645.0,7.0,32.0,300.0,1077.0,14.0,96.0,575000.0,4.0,3.0,1.0,40257.0,7.0
"""18615""",892.0,42186.0,34739.0,3.0,5.0,1800.0,1.0,12.0,6.0,10.0,118.0,0.0,46.0,24.0,25.0,260.0,1154.0,14.0,0.0,575000.0,3.0,2.0,1.0,39183.0,11.0
"""18616""",549.0,42186.0,34739.0,3.0,5.0,1800.0,1.0,14.0,2.0,1.0,113.0,0.0,42.0,12.0,15.0,83.0,1051.0,14.0,0.0,575000.0,2.0,2.0,1.0,40090.0,9.0
"""18617""",1380.0,42186.0,34739.0,3.0,5.0,1800.0,1.0,4.0,14.0,13.0,126.0,-5.0,7.0,17.0,38.0,1130.0,1109.0,14.0,0.0,575000.0,2.0,2.0,1.0,40430.0,10.0
"""18618""",1062.0,42186.0,34739.0,3.0,5.0,1800.0,1.0,8.0,5.0,22.0,125.0,0.0,334.0,11.0,32.0,100.0,1066.0,14.0,0.0,575000.0,1.0,2.0,1.0,39724.0,8.0
"""18619""",1378.0,42186.0,34739.0,3.0,5.0,1800.0,1.0,5.0,9.0,3.0,131.0,0.0,49.0,10.0,38.0,100.0,1038.0,14.0,110.0,575000.0,2.0,2.0,1.0,40832.0,2.0
"""18620""",691.0,42186.0,34739.0,3.0,5.0,1800.0,1.0,1.0,11.0,24.0,133.0,0.0,32.0,3.0,40.0,71.0,1106.0,14.0,0.0,575000.0,1.0,3.0,1.0,39720.0,3.0
"""18621""",159.0,42186.0,34739.0,3.0,5.0,1800.0,1.0,11.0,1.0,5.0,122.0,0.0,143.0,20.0,29.0,38.0,1037.0,14.0,0.0,575000.0,1.0,2.0,1.0,39729.0,4.0
"""18622""",1548.0,42186.0,34740.0,1.0,4.0,1400.0,2.0,12.0,1.0,50.0,117.0,0.0,13.0,3.0,44.0,740.0,1158.0,14.0,104.0,760000.0,2.0,1.0,1.0,40797.0,7.0
"""18623""",283.0,42186.0,34740.0,1.0,4.0,1400.0,2.0,3.0,7.0,6.0,129.0,-2.0,13.0,14.0,58.0,160.0,1144.0,14.0,0.0,760000.0,2.0,1.0,1.0,39722.0,14.0
"""18624""",1581.0,42186.0,34740.0,1.0,4.0,1400.0,2.0,1.0,9.0,64.0,123.0,-10.0,58.0,13.0,60.0,66.0,1063.0,14.0,0.0,760000.0,1.0,2.0,1.0,40438.0,1.0
"""18625""",4.0,42186.0,34740.0,1.0,4.0,1400.0,2.0,6.0,12.0,3.0,125.0,0.0,7.0,4.0,52.0,150.0,1132.0,14.0,0.0,760000.0,1.0,2.0,1.0,40067.0,10.0
"""18626""",1638.0,42186.0,34740.0,1.0,4.0,1400.0,2.0,7.0,13.0,24.0,125.0,0.0,14.0,17.0,52.0,920.0,1074.0,14.0,0.0,760000.0,2.0,5.0,1.0,40809.0,11.0
"""18627""",902.0,42186.0,34740.0,1.0,4.0,1400.0,2.0,13.0,2.0,1.0,115.0,0.0,9.0,9.0,42.0,52.0,1136.0,14.0,107.0,760000.0,1.0,2.0,1.0,40100.0,3.0
"""18628""",1554.0,42186.0,34740.0,1.0,4.0,1400.0,2.0,5.0,5.0,19.0,126.0,-2.0,38.0,22.0,55.0,1270.0,984.0,14.0,0.0,760000.0,2.0,1.0,1.0,40439.0,8.0
"""18629""",5.0,42186.0,34740.0,1.0,4.0,1400.0,2.0,14.0,6.0,15.0,112.0,-2.0,4.0,5.0,41.0,860.0,1090.0,14.0,100.0,760000.0,1.0,1.0,2.0,39026.0,5.0
"""18630""",811.0,42186.0,34740.0,1.0,4.0,1400.0,2.0,8.0,8.0,10.0,123.0,0.0,9.0,18.0,50.0,280.0,1057.0,14.0,0.0,760000.0,7.0,2.0,1.0,39879.0,12.0
"""18631""",99.0,42186.0,34740.0,1.0,4.0,1400.0,2.0,4.0,3.0,22.0,129.0,0.0,7.0,15.0,56.0,74.0,1181.0,14.0,107.0,760000.0,1.0,2.0,3.0,40081.0,2.0
"""18632""",798.0,42186.0,34740.0,1.0,4.0,1400.0,2.0,11.0,14.0,12.0,118.0,0.0,7.0,23.0,45.0,1370.0,1122.0,14.0,94.0,760000.0,1.0,2.0,1.0,39760.0,13.0
"""18633""",1338.0,42186.0,34740.0,1.0,4.0,1400.0,2.0,2.0,4.0,57.0,131.0,0.0,3.0,7.0,58.0,120.0,1032.0,14.0,105.0,760000.0,2.0,3.0,1.0,40487.0,4.0
"""18634""",307.0,42186.0,34740.0,1.0,4.0,1400.0,2.0,9.0,11.0,5.0,123.0,0.0,9.0,8.0,50.0,56.0,1118.0,14.0,105.0,760000.0,2.0,2.0,1.0,39376.0,9.0
"""18635""",1002.0,42186.0,34740.0,1.0,4.0,1400.0,2.0,10.0,10.0,20.0,123.0,0.0,14.0,16.0,50.0,37.0,1061.0,14.0,107.0,760000.0,1.0,2.0,1.0,40456.0,6.0
"""18636""",1499.0,42186.0,34741.0,3.0,4.0,1650.0,1.0,8.0,11.0,15.0,123.0,-2.0,80.0,23.0,52.0,2260.0,1041.0,14.0,0.0,760000.0,2.0,2.0,1.0,40433.0,13.0
"""18637""",982.0,42186.0,34741.0,3.0,4.0,1650.0,1.0,6.0,7.0,22.0,126.0,0.0,96.0,24.0,53.0,75.0,1012.0,14.0,0.0,760000.0,1.0,2.0,1.0,40060.0,1.0
"""18638""",261.0,42186.0,34741.0,3.0,4.0,1650.0,1.0,11.0,6.0,20.0,120.0,0.0,9.0,20.0,47.0,100.0,1085.0,14.0,103.0,760000.0,1.0,2.0,1.0,39765.0,8.0
"""18639""",282.0,42186.0,34741.0,3.0,4.0,1650.0,1.0,1.0,5.0,11.0,131.0,-2.0,31.0,3.0,60.0,75.0,1176.0,14.0,0.0,760000.0,4.0,2.0,1.0,39948.0,4.0
"""18640""",207.0,42186.0,34741.0,3.0,4.0,1650.0,1.0,13.0,8.0,10.0,118.0,0.0,3.0,19.0,45.0,320.0,1123.0,14.0,0.0,760000.0,1.0,1.0,1.0,38639.0,5.0
"""18641""",374.0,42186.0,34741.0,3.0,4.0,1650.0,1.0,4.0,9.0,6.0,125.0,-2.0,7.0,17.0,54.0,1020.0,1087.0,14.0,0.0,760000.0,6.0,2.0,1.0,39501.0,2.0
"""18642""",1206.0,42186.0,34741.0,3.0,4.0,1650.0,1.0,2.0,13.0,64.0,121.0,-10.0,7.0,16.0,58.0,240.0,977.0,14.0,0.0,760000.0,7.0,2.0,1.0,40598.0,10.0
"""18643""",36.0,42186.0,34741.0,3.0,4.0,1650.0,1.0,10.0,1.0,24.0,123.0,0.0,7.0,11.0,50.0,330.0,1090.0,14.0,103.0,760000.0,6.0,2.0,1.0,39867.0,6.0
"""18644""",736.0,42186.0,34741.0,3.0,4.0,1650.0,1.0,12.0,10.0,8.0,118.0,-2.0,62.0,17.0,47.0,2060.0,1099.0,14.0,0.0,760000.0,3.0,2.0,1.0,39158.0,9.0
"""18645""",1607.0,42186.0,34741.0,3.0,4.0,1650.0,1.0,7.0,12.0,3.0,125.0,0.0,14.0,22.0,52.0,69.0,1077.0,14.0,0.0,760000.0,1.0,2.0,1.0,40830.0,7.0
"""18646""",1249.0,42186.0,34741.0,3.0,4.0,1650.0,1.0,5.0,14.0,5.0,127.0,0.0,646.0,19.0,54.0,72.0,1103.0,14.0,0.0,760000.0,3.0,2.0,1.0,40640.0,14.0
"""18647""",522.0,42186.0,34741.0,3.0,4.0,1650.0,1.0,14.0,3.0,1.0,117.0,0.0,3.0,9.0,44.0,640.0,1078.0,14.0,0.0,760000.0,1.0,2.0,1.0,39321.0,12.0
"""18648""",1432.0,42186.0,34741.0,3.0,4.0,1650.0,1.0,9.0,2.0,57.0,123.0,0.0,93.0,10.0,50.0,25.0,996.0,14.0,0.0,760000.0,3.0,2.0,1.0,40616.0,3.0
"""18649""",1316.0,42186.0,34742.0,1.0,4.0,2000.0,2.0,5.0,13.0,24.0,126.0,0.0,7.0,20.0,53.0,120.0,1136.0,14.0,0.0,760000.0,1.0,2.0,1.0,40491.0,2.0
"""18650""",1442.0,42186.0,34742.0,1.0,4.0,2000.0,2.0,6.0,6.0,57.0,125.0,0.0,383.0,10.0,52.0,59.0,1078.0,14.0,106.0,760000.0,6.0,2.0,1.0,40649.0,1.0
"""18651""",841.0,42186.0,34742.0,1.0,4.0,2000.0,2.0,12.0,2.0,1.0,119.0,0.0,288.0,9.0,46.0,120.0,1018.0,14.0,0.0,760000.0,1.0,2.0,5.0,40108.0,13.0
"""18652""",564.0,42186.0,34742.0,1.0,4.0,2000.0,2.0,13.0,11.0,10.0,117.0,0.0,6.0,24.0,44.0,120.0,1072.0,14.0,103.0,760000.0,4.0,2.0,1.0,39879.0,11.0
"""18653""",1309.0,42186.0,34742.0,1.0,4.0,2000.0,2.0,7.0,10.0,8.0,123.0,-2.0,6.0,5.0,52.0,1830.0,1164.0,14.0,0.0,760000.0,2.0,1.0,1.0,40448.0,7.0
"""18654""",1095.0,42186.0,34742.0,1.0,4.0,2000.0,2.0,8.0,4.0,3.0,122.0,0.0,37.0,3.0,49.0,42.0,1041.0,14.0,0.0,760000.0,3.0,4.0,1.0,40227.0,6.0
"""18655""",1489.0,42186.0,34742.0,1.0,4.0,2000.0,2.0,9.0,1.0,69.0,121.0,0.0,9.0,17.0,48.0,320.0,1233.0,14.0,103.0,760000.0,3.0,2.0,1.0,40611.0,9.0
"""18656""",268.0,42186.0,34742.0,1.0,4.0,2000.0,2.0,11.0,7.0,9.0,120.0,1.0,1.0,4.0,46.0,180.0,1120.0,14.0,0.0,760000.0,3.0,2.0,1.0,39883.0,12.0
"""18657""",119.0,42186.0,34742.0,1.0,4.0,2000.0,2.0,3.0,14.0,5.0,128.0,0.0,18.0,13.0,55.0,82.0,1137.0,14.0,0.0,760000.0,1.0,1.0,1.0,39381.0,14.0
"""18658""",1177.0,42186.0,34742.0,1.0,4.0,2000.0,2.0,4.0,5.0,20.0,127.0,0.0,3.0,4.0,54.0,160.0,1104.0,14.0,102.0,760000.0,7.0,11.0,1.0,39947.0,10.0
"""18659""",490.0,42186.0,34742.0,1.0,4.0,2000.0,2.0,10.0,9.0,22.0,120.0,0.0,3.0,24.0,47.0,150.0,974.0,14.0,106.0,760000.0,6.0,2.0,1.0,39891.0,8.0
"""18660""",1310.0,42186.0,34742.0,1.0,4.0,2000.0,2.0,1.0,3.0,64.0,123.0,-10.0,37.0,19.0,60.0,150.0,1041.0,14.0,0.0,760000.0,7.0,2.0,1.0,40579.0,4.0
"""18661""",245.0,42186.0,34742.0,1.0,4.0,2000.0,2.0,2.0,12.0,6.0,126.0,-2.0,64.0,11.0,55.0,360.0,993.0,14.0,0.0,760000.0,3.0,1.0,1.0,39849.0,3.0
"""18662""",1075.0,42186.0,34742.0,1.0,4.0,2000.0,2.0,14.0,8.0,11.0,111.0,-2.0,552.0,11.0,40.0,72.0,992.0,14.0,0.0,760000.0,2.0,2.0,1.0,40098.0,5.0
"""18663""",608.0,42186.0,34743.0,3.0,2.0,1650.0,1.0,11.0,11.0,12.0,113.0,0.0,7.0,15.0,82.0,1620.0,1138.0,12.0,0.0,1500000.0,1.0,3.0,1.0,40116.0,11.0
"""18664""",1520.0,42186.0,34743.0,3.0,2.0,1650.0,1.0,9.0,2.0,10.0,116.0,0.0,647.0,19.0,88.0,220.0,1178.0,12.0,0.0,1500000.0,3.0,2.0,1.0,40661.0,3.0
"""18665""",943.0,42186.0,34743.0,3.0,2.0,1650.0,1.0,2.0,10.0,3.0,126.0,0.0,9.0,24.0,98.0,140.0,1146.0,12.0,0.0,1500000.0,4.0,9.0,1.0,39866.0,9.0
"""18666""",303.0,42186.0,34743.0,3.0,2.0,1650.0,1.0,4.0,12.0,24.0,124.0,0.0,18.0,10.0,96.0,130.0,1191.0,12.0,0.0,1500000.0,1.0,2.0,1.0,40090.0,12.0
"""18667""",1688.0,42186.0,34743.0,3.0,2.0,1650.0,1.0,12.0,8.0,13.0,108.0,-5.0,23.0,15.0,85.0,1440.0,1046.0,12.0,104.0,1500000.0,11.0,2.0,4.0,40998.0,10.0
"""18668""",1086.0,42186.0,34743.0,3.0,2.0,1650.0,1.0,1.0,6.0,5.0,133.0,0.0,7.0,20.0,105.0,20.0,1104.0,12.0,0.0,1500000.0,2.0,2.0,1.0,40474.0,1.0
"""18669""",848.0,42186.0,34743.0,3.0,2.0,1650.0,1.0,10.0,4.0,11.0,111.0,-2.0,1.0,20.0,84.0,140.0,1082.0,12.0,0.0,1500000.0,2.0,3.0,1.0,40063.0,8.0
"""18670""",743.0,42186.0,34743.0,3.0,2.0,1650.0,1.0,5.0,5.0,22.0,123.0,0.0,13.0,19.0,95.0,1300.0,1125.0,12.0,0.0,1500000.0,1.0,2.0,1.0,40066.0,5.0
"""18671""",1116.0,42186.0,34743.0,3.0,2.0,1650.0,1.0,7.0,3.0,64.0,109.0,-10.0,40.0,16.0,91.0,81.0,1099.0,12.0,0.0,1500000.0,3.0,4.0,1.0,40588.0,4.0
"""18672""",316.0,42186.0,34743.0,3.0,2.0,1650.0,1.0,8.0,7.0,8.0,117.0,-2.0,520.0,10.0,91.0,72.0,1056.0,12.0,0.0,1500000.0,2.0,2.0,1.0,40126.0,2.0
"""18673""",1312.0,42186.0,34743.0,3.0,2.0,1650.0,1.0,6.0,1.0,19.0,118.0,-2.0,1.0,21.0,92.0,140.0,1047.0,12.0,0.0,1500000.0,2.0,2.0,1.0,40453.0,6.0
"""18674""",70.0,42186.0,34743.0,3.0,2.0,1650.0,1.0,3.0,9.0,57.0,124.0,0.0,3.0,10.0,96.0,94.0,1115.0,12.0,0.0,1500000.0,2.0,2.0,1.0,40060.0,7.0
"""18675""",1282.0,42186.0,34744.0,1.0,4.0,1200.0,2.0,3.0,2.0,5.0,133.0,0.0,4.0,20.0,60.0,60.0,1113.0,14.0,86.0,760000.0,1.0,2.0,1.0,40808.0,4.0
"""18676""",1509.0,42186.0,34744.0,1.0,4.0,1200.0,2.0,4.0,13.0,64.0,122.0,-10.0,1.0,9.0,59.0,300.0,1056.0,14.0,0.0,760000.0,2.0,2.0,1.0,40839.0,10.0
"""18677""",459.0,42186.0,34744.0,1.0,4.0,1200.0,2.0,13.0,10.0,1.0,121.0,0.0,42.0,22.0,48.0,1180.0,1218.0,14.0,0.0,760000.0,2.0,2.0,1.0,40104.0,9.0
"""18678""",1082.0,42186.0,34744.0,1.0,4.0,1200.0,2.0,9.0,1.0,10.0,127.0,0.0,7.0,15.0,54.0,45.0,1127.0,14.0,0.0,760000.0,1.0,2.0,1.0,40073.0,7.0
"""18679""",105.0,42186.0,34744.0,1.0,4.0,1200.0,2.0,7.0,4.0,3.0,129.0,0.0,44.0,13.0,56.0,280.0,1189.0,14.0,107.0,760000.0,2.0,3.0,1.0,39742.0,2.0
"""18680""",1689.0,42186.0,34744.0,1.0,4.0,1200.0,2.0,10.0,7.0,20.0,125.0,0.0,1.0,18.0,52.0,140.0,1058.0,14.0,0.0,760000.0,2.0,2.0,1.0,40798.0,8.0
"""18681""",933.0,42186.0,34744.0,1.0,4.0,1200.0,2.0,1.0,3.0,11.0,131.0,-2.0,35.0,10.0,60.0,530.0,1079.0,14.0,109.0,760000.0,2.0,1.0,1.0,40499.0,6.0
"""18682""",740.0,42186.0,34744.0,1.0,4.0,1200.0,2.0,2.0,5.0,9.0,133.0,0.0,37.0,4.0,60.0,160.0,1122.0,14.0,105.0,760000.0,6.0,2.0,1.0,40263.0,3.0
"""18683""",271.0,42186.0,34744.0,1.0,4.0,1200.0,2.0,14.0,8.0,19.0,115.0,-2.0,35.0,14.0,44.0,670.0,1072.0,14.0,0.0,760000.0,1.0,2.0,1.0,39763.0,13.0
"""18684""",1619.0,42186.0,34744.0,1.0,4.0,1200.0,2.0,5.0,6.0,24.0,130.0,0.0,13.0,21.0,57.0,18.0,1078.0,14.0,0.0,760000.0,2.0,2.0,1.0,40807.0,1.0
"""18685""",996.0,42186.0,34744.0,1.0,4.0,1200.0,2.0,8.0,9.0,22.0,128.0,0.0,9.0,2.0,55.0,390.0,1277.0,14.0,0.0,760000.0,1.0,1.0,1.0,40492.0,11.0
"""18686""",741.0,42186.0,34744.0,1.0,4.0,1200.0,2.0,11.0,11.0,57.0,125.0,0.0,9.0,23.0,52.0,1900.0,1072.0,14.0,0.0,760000.0,2.0,2.0,1.0,40056.0,12.0
"""18687""",1528.0,42186.0,34745.0,1.0,3.0,1200.0,2.0,5.0,4.0,9.0,122.0,0.0,93.0,20.0,68.0,940.0,984.0,14.0,0.0,1060000.0,3.0,2.0,1.0,40597.0,7.0
"""18688""",417.0,42186.0,34745.0,1.0,3.0,1200.0,2.0,14.0,6.0,13.0,110.0,-5.0,7.0,15.0,61.0,240.0,1115.0,14.0,0.0,1060000.0,2.0,3.0,1.0,40084.0,8.0
"""18689""",1675.0,42186.0,34745.0,1.0,3.0,1200.0,2.0,7.0,13.0,1.0,121.0,0.0,1.0,4.0,72.0,3100.0,1053.0,14.0,0.0,1060000.0,6.0,2.0,1.0,41014.0,14.0
"""18690""",1610.0,42186.0,34745.0,1.0,3.0,1200.0,2.0,8.0,7.0,15.0,119.0,-2.0,9.0,23.0,67.0,2710.0,957.0,14.0,0.0,1060000.0,3.0,3.0,1.0,40693.0,9.0
"""18691""",1204.0,42186.0,34745.0,1.0,3.0,1200.0,2.0,1.0,8.0,5.0,133.0,0.0,44.0,18.0,79.0,72.0,1059.0,14.0,118.0,1060000.0,2.0,2.0,1.0,40449.0,2.0
"""18692""",1526.0,42186.0,34745.0,1.0,3.0,1200.0,2.0,13.0,11.0,12.0,115.0,0.0,14.0,16.0,61.0,96.0,1163.0,14.0,107.0,1060000.0,2.0,2.0,1.0,40406.0,3.0
"""18693""",1439.0,42186.0,34745.0,1.0,3.0,1200.0,2.0,4.0,9.0,20.0,123.0,0.0,1.0,9.0,69.0,17.0,1141.0,14.0,0.0,1060000.0,2.0,3.0,1.0,40849.0,1.0
"""18694""",974.0,42186.0,34745.0,1.0,3.0,1200.0,2.0,3.0,1.0,64.0,118.0,-10.0,18.0,13.0,74.0,180.0,1080.0,14.0,100.0,1060000.0,1.0,2.0,1.0,40506.0,12.0
"""18695""",1321.0,42186.0,34745.0,1.0,3.0,1200.0,2.0,6.0,3.0,6.0,120.0,-2.0,9.0,5.0,68.0,120.0,1089.0,14.0,0.0,1060000.0,1.0,2.0,1.0,40850.0,4.0
"""18696""",1556.0,42186.0,34745.0,1.0,3.0,1200.0,2.0,12.0,12.0,50.0,117.0,0.0,40.0,22.0,63.0,2220.0,1076.0,14.0,0.0,1060000.0,2.0,2.0,1.0,40786.0,11.0
"""18697""",1025.0,42186.0,34745.0,1.0,3.0,1200.0,2.0,2.0,2.0,3.0,131.0,0.0,648.0,7.0,77.0,63.0,1179.0,14.0,109.0,1060000.0,2.0,2.0,1.0,40441.0,5.0
"""18698""",1666.0,42186.0,34745.0,1.0,3.0,1200.0,2.0,9.0,10.0,19.0,118.0,-2.0,77.0,20.0,66.0,2170.0,1114.0,14.0,0.0,1060000.0,10.0,3.0,1.0,40859.0,13.0
