"""""","""ccode""","""date""","""raceref""","""course""","""raceclass""","""n_dist""","""going""","""horseno""","""drawing""","""jockey""","""wt_carried""","""netadj""","""blinker""","""trainer""","""rating""","""odd_fn""","""weights""","""runners""","""latest_sr""","""purse""","""ctry""","""color_e""","""sex""","""foaldate""",predict_result
"""27125""",233.0,42533.0,35707.0,3.0,5.0,1650.0,4.0,9.0,2.0,1.0,125.0,0.0,7.0,4.0,32.0,700.0,1091.0,14.0,0.0,600000.0,2.0,2.0,1.0,39699.0,0.0
"""27126""",307.0,42533.0,35707.0,3.0,5.0,1650.0,4.0,7.0,1.0,5.0,127.0,0.0,7.0,8.0,34.0,91.0,1104.0,14.0,0.0,600000.0,2.0,2.0,1.0,39376.0,1.0
"""27127""",18.0,42533.0,35707.0,3.0,5.0,1650.0,4.0,5.0,10.0,77.0,129.0,0.0,695.0,7.0,36.0,160.0,1102.0,14.0,0.0,600000.0,4.0,3.0,1.0,40257.0,1.0
"""27128""",1415.0,42533.0,35707.0,3.0,5.0,1650.0,4.0,2.0,12.0,74.0,126.0,-7.0,1.0,22.0,40.0,64.0,1114.0,14.0,0.0,600000.0,2.0,2.0,1.0,40800.0,1.0
"""27129""",1153.0,42533.0,35707.0,3.0,5.0,1650.0,4.0,11.0,4.0,90.0,123.0,0.0,3.0,17.0,30.0,94.0,1035.0,14.0,0.0,600000.0,1.0,1.0,1.0,40490.0,1.0
"""27130""",1377.0,42533.0,35707.0,3.0,5.0,1650.0,4.0,3.0,9.0,16.0,132.0,0.0,42.0,19.0,39.0,92.0,1033.0,14.0,0.0,600000.0,3.0,2.0,1.0,40601.0,1.0
"""27131""",170.0,42533.0,35707.0,3.0,5.0,1650.0,4.0,6.0,8.0,22.0,128.0,0.0,3.0,12.0,35.0,140.0,1067.0,14.0,0.0,600000.0,1.0,2.0,1.0,39349.0,0.0
"""27132""",1648.0,42533.0,35707.0,3.0,5.0,1650.0,4.0,14.0,6.0,4.0,113.0,0.0,552.0,11.0,15.0,140.0,1121.0,14.0,0.0,600000.0,2.0,2.0,1.0,40799.0,0.0
"""27133""",484.0,42533.0,35707.0,3.0,5.0,1650.0,4.0,12.0,11.0,13.0,111.0,-5.0,9.0,13.0,23.0,300.0,1070.0,14.0,0.0,600000.0,1.0,2.0,1.0,40082.0,0.0
"""27134""",1645.0,42533.0,35707.0,3.0,5.0,1650.0,4.0,1.0,14.0,3.0,133.0,0.0,35.0,16.0,40.0,88.0,1160.0,14.0,0.0,600000.0,2.0,3.0,1.0,41127.0,0.0
"""27135""",1599.0,42533.0,35707.0,3.0,5.0,1650.0,4.0,4.0,7.0,19.0,129.0,-2.0,3.0,18.0,38.0,120.0,1261.0,14.0,0.0,600000.0,1.0,2.0,1.0,40850.0,0.0
"""27136""",892.0,42533.0,35707.0,3.0,5.0,1650.0,4.0,13.0,13.0,10.0,114.0,1.0,46.0,24.0,18.0,270.0,1161.0,14.0,0.0,600000.0,3.0,2.0,1.0,39183.0,0.0
"""27137""",252.0,42533.0,35707.0,3.0,5.0,1650.0,4.0,10.0,3.0,8.0,121.0,-2.0,390.0,1.0,30.0,110.0,1095.0,14.0,0.0,600000.0,6.0,2.0,1.0,38764.0,1.0
"""27138""",631.0,42533.0,35707.0,3.0,5.0,1650.0,4.0,8.0,5.0,64.0,120.0,-7.0,236.0,3.0,34.0,61.0,1111.0,14.0,0.0,600000.0,1.0,1.0,1.0,39753.0,1.0
"""27139""",794.0,42533.0,35708.0,9.0,5.0,1400.0,6.0,1.0,14.0,90.0,133.0,0.0,1.0,3.0,39.0,78.0,1181.0,14.0,0.0,600000.0,1.0,2.0,1.0,40428.0,1.0
"""27140""",1411.0,42533.0,35708.0,9.0,5.0,1400.0,6.0,7.0,1.0,77.0,128.0,0.0,36.0,7.0,34.0,110.0,1051.0,14.0,0.0,600000.0,2.0,2.0,1.0,40771.0,1.0
"""27141""",899.0,42533.0,35708.0,9.0,5.0,1400.0,6.0,8.0,7.0,22.0,128.0,0.0,3.0,4.0,34.0,110.0,1078.0,14.0,0.0,600000.0,2.0,2.0,1.0,40055.0,1.0
"""27142""",1375.0,42533.0,35708.0,9.0,5.0,1400.0,6.0,4.0,3.0,4.0,131.0,0.0,29.0,23.0,37.0,57.0,1117.0,14.0,0.0,600000.0,2.0,2.0,1.0,40441.0,1.0
"""27143""",1144.0,42533.0,35708.0,9.0,5.0,1400.0,6.0,14.0,12.0,13.0,108.0,-5.0,615.0,13.0,13.0,230.0,1078.0,14.0,0.0,600000.0,2.0,3.0,1.0,40495.0,0.0
"""27144""",1362.0,42533.0,35708.0,9.0,5.0,1400.0,6.0,2.0,2.0,74.0,125.0,-7.0,7.0,6.0,38.0,34.0,1029.0,14.0,0.0,600000.0,6.0,3.0,1.0,40620.0,1.0
"""27145""",1245.0,42533.0,35708.0,9.0,5.0,1400.0,6.0,3.0,4.0,19.0,130.0,-2.0,315.0,22.0,38.0,580.0,1132.0,14.0,0.0,600000.0,1.0,3.0,1.0,40098.0,0.0
"""27146""",350.0,42533.0,35708.0,9.0,5.0,1400.0,6.0,13.0,9.0,1.0,113.0,0.0,37.0,1.0,19.0,100.0,1046.0,14.0,0.0,600000.0,6.0,3.0,1.0,39187.0,1.0
"""27147""",1679.0,42533.0,35708.0,9.0,5.0,1400.0,6.0,9.0,11.0,72.0,126.0,0.0,94.0,16.0,32.0,340.0,1186.0,14.0,0.0,600000.0,2.0,2.0,1.0,40781.0,0.0
"""27148""",461.0,42533.0,35708.0,9.0,5.0,1400.0,6.0,6.0,5.0,11.0,128.0,-2.0,1.0,8.0,36.0,250.0,976.0,14.0,0.0,600000.0,3.0,2.0,1.0,39885.0,0.0
"""27149""",5.0,42533.0,35708.0,9.0,5.0,1400.0,6.0,12.0,6.0,10.0,116.0,0.0,4.0,12.0,22.0,200.0,1057.0,14.0,0.0,600000.0,1.0,1.0,2.0,39026.0,1.0
"""27150""",1523.0,42533.0,35708.0,9.0,5.0,1400.0,6.0,11.0,13.0,6.0,121.0,-2.0,46.0,17.0,29.0,660.0,1205.0,14.0,0.0,600000.0,2.0,3.0,1.0,40762.0,0.0
"""27151""",1382.0,42533.0,35708.0,9.0,5.0,1400.0,6.0,5.0,8.0,16.0,131.0,0.0,1.0,20.0,37.0,70.0,1083.0,14.0,0.0,600000.0,2.0,1.0,1.0,40431.0,1.0
"""27152""",1435.0,42533.0,35709.0,9.0,4.0,1200.0,6.0,3.0,6.0,3.0,132.0,0.0,30.0,15.0,59.0,61.0,1129.0,12.0,0.0,800000.0,2.0,2.0,1.0,40810.0,1.0
"""27153""",638.0,42533.0,35709.0,9.0,4.0,1200.0,6.0,7.0,4.0,4.0,122.0,0.0,6.0,18.0,49.0,340.0,1100.0,12.0,0.0,800000.0,2.0,2.0,1.0,40106.0,0.0
"""27154""",1509.0,42533.0,35709.0,9.0,4.0,1200.0,6.0,9.0,7.0,19.0,117.0,-2.0,26.0,9.0,46.0,650.0,1055.0,12.0,0.0,800000.0,2.0,2.0,1.0,40839.0,0.0
"""27155""",996.0,42533.0,35709.0,9.0,4.0,1200.0,6.0,8.0,11.0,90.0,122.0,0.0,35.0,2.0,49.0,460.0,1283.0,12.0,0.0,800000.0,1.0,1.0,1.0,40492.0,0.0
"""27156""",1869.0,42533.0,35709.0,9.0,4.0,1200.0,6.0,12.0,2.0,15.0,112.0,1.0,14.0,20.0,40.0,1090.0,1087.0,12.0,0.0,800000.0,2.0,1.0,1.0,41185.0,0.0
"""27157""",1752.0,42533.0,35709.0,9.0,4.0,1200.0,6.0,2.0,8.0,6.0,130.0,-2.0,3.0,5.0,59.0,96.0,1011.0,12.0,0.0,800000.0,3.0,2.0,1.0,41017.0,0.0
"""27158""",1229.0,42533.0,35709.0,9.0,4.0,1200.0,6.0,6.0,9.0,8.0,124.0,-2.0,7.0,21.0,53.0,270.0,1097.0,12.0,0.0,800000.0,2.0,2.0,1.0,40490.0,0.0
"""27159""",101.0,42533.0,35709.0,9.0,4.0,1200.0,6.0,1.0,3.0,74.0,126.0,-7.0,7.0,7.0,60.0,72.0,1094.0,12.0,0.0,800000.0,3.0,2.0,1.0,39499.0,1.0
"""27160""",1946.0,42533.0,35709.0,9.0,4.0,1200.0,6.0,5.0,1.0,5.0,127.0,0.0,14.0,10.0,54.0,19.0,1102.0,12.0,0.0,800000.0,2.0,2.0,1.0,41190.0,1.0
"""27161""",1867.0,42533.0,35710.0,9.0,4.0,1400.0,3.0,3.0,8.0,24.0,131.0,0.0,1.0,10.0,58.0,140.0,1145.0,14.0,0.0,800000.0,1.0,2.0,1.0,41145.0,1.0
"""27162""",1706.0,42533.0,35710.0,9.0,4.0,1400.0,3.0,5.0,5.0,5.0,126.0,0.0,18.0,21.0,53.0,110.0,1017.0,14.0,0.0,800000.0,2.0,2.0,1.0,40820.0,0.0
"""27163""",1817.0,42533.0,35710.0,9.0,4.0,1400.0,3.0,10.0,4.0,8.0,119.0,-2.0,18.0,11.0,48.0,1240.0,1160.0,14.0,0.0,800000.0,1.0,3.0,1.0,40828.0,0.0
"""27164""",315.0,42533.0,35710.0,9.0,4.0,1400.0,3.0,12.0,7.0,10.0,118.0,0.0,7.0,17.0,45.0,170.0,1164.0,14.0,0.0,800000.0,2.0,3.0,1.0,39367.0,0.0
"""27165""",1399.0,42533.0,35710.0,9.0,4.0,1400.0,3.0,6.0,9.0,72.0,126.0,0.0,37.0,13.0,53.0,200.0,1071.0,14.0,0.0,800000.0,1.0,2.0,1.0,40495.0,0.0
"""27166""",1574.0,42533.0,35710.0,9.0,4.0,1400.0,3.0,4.0,3.0,22.0,128.0,0.0,7.0,23.0,55.0,48.0,1178.0,14.0,0.0,800000.0,2.0,2.0,1.0,40414.0,1.0
"""27167""",624.0,42533.0,35710.0,9.0,4.0,1400.0,3.0,8.0,6.0,77.0,123.0,0.0,31.0,7.0,50.0,230.0,1167.0,14.0,0.0,800000.0,1.0,1.0,1.0,40142.0,0.0
"""27168""",1600.0,42533.0,35710.0,9.0,4.0,1400.0,3.0,11.0,12.0,13.0,113.0,-5.0,26.0,9.0,45.0,240.0,1154.0,14.0,0.0,800000.0,2.0,2.0,1.0,40774.0,0.0
"""27169""",1820.0,42533.0,35710.0,9.0,4.0,1400.0,3.0,14.0,10.0,15.0,113.0,1.0,3.0,3.0,41.0,2660.0,1083.0,14.0,0.0,800000.0,1.0,2.0,1.0,41223.0,0.0
"""27170""",1868.0,42533.0,35710.0,9.0,4.0,1400.0,3.0,2.0,11.0,64.0,126.0,-7.0,3.0,18.0,60.0,62.0,1104.0,14.0,0.0,800000.0,2.0,2.0,1.0,41142.0,1.0
"""27171""",1616.0,42533.0,35710.0,9.0,4.0,1400.0,3.0,9.0,2.0,11.0,119.0,-2.0,14.0,22.0,48.0,53.0,1079.0,14.0,0.0,800000.0,2.0,3.0,1.0,41171.0,1.0
"""27172""",1325.0,42533.0,35711.0,3.0,4.0,1800.0,4.0,1.0,9.0,72.0,133.0,0.0,7.0,19.0,60.0,90.0,1116.0,14.0,0.0,800000.0,2.0,2.0,1.0,40805.0,1.0
"""27173""",1206.0,42533.0,35711.0,3.0,4.0,1800.0,4.0,6.0,12.0,5.0,124.0,0.0,307.0,16.0,51.0,230.0,970.0,14.0,0.0,800000.0,7.0,2.0,1.0,40598.0,0.0
"""27174""",1273.0,42533.0,35711.0,3.0,4.0,1800.0,4.0,7.0,11.0,22.0,124.0,0.0,280.0,9.0,51.0,140.0,1027.0,14.0,0.0,800000.0,6.0,3.0,1.0,40609.0,0.0
"""27175""",1553.0,42533.0,35711.0,3.0,4.0,1800.0,4.0,8.0,3.0,6.0,119.0,-2.0,38.0,21.0,48.0,88.0,1042.0,14.0,0.0,800000.0,1.0,4.0,1.0,40815.0,1.0
"""27176""",1294.0,42533.0,35711.0,3.0,4.0,1800.0,4.0,13.0,13.0,11.0,115.0,-2.0,9.0,11.0,44.0,1050.0,1156.0,14.0,0.0,800000.0,2.0,1.0,1.0,40833.0,0.0
"""27177""",1432.0,42533.0,35711.0,3.0,4.0,1800.0,4.0,5.0,8.0,24.0,124.0,0.0,47.0,10.0,51.0,46.0,1042.0,14.0,0.0,800000.0,3.0,2.0,1.0,40616.0,1.0
"""27178""",491.0,42533.0,35711.0,3.0,4.0,1800.0,4.0,11.0,6.0,1.0,118.0,0.0,3.0,22.0,45.0,1240.0,1125.0,14.0,0.0,800000.0,6.0,2.0,1.0,39532.0,0.0
"""27179""",1806.0,42533.0,35711.0,3.0,4.0,1800.0,4.0,10.0,1.0,4.0,120.0,0.0,1.0,5.0,47.0,63.0,1114.0,14.0,0.0,800000.0,2.0,2.0,1.0,40827.0,1.0
"""27180""",1363.0,42533.0,35711.0,3.0,4.0,1800.0,4.0,3.0,4.0,57.0,128.0,0.0,131.0,2.0,55.0,120.0,1180.0,14.0,0.0,800000.0,6.0,2.0,1.0,40594.0,1.0
"""27181""",360.0,42533.0,35711.0,3.0,4.0,1800.0,4.0,9.0,7.0,13.0,115.0,-5.0,3.0,18.0,47.0,130.0,999.0,14.0,0.0,800000.0,1.0,3.0,1.0,39697.0,0.0
"""27182""",597.0,42533.0,35711.0,3.0,4.0,1800.0,4.0,12.0,2.0,19.0,116.0,-2.0,3.0,3.0,45.0,72.0,1107.0,14.0,0.0,800000.0,3.0,2.0,1.0,40218.0,1.0
"""27183""",565.0,42533.0,35711.0,3.0,4.0,1800.0,4.0,2.0,10.0,64.0,123.0,-7.0,14.0,23.0,57.0,190.0,1046.0,14.0,0.0,800000.0,6.0,3.0,1.0,39921.0,0.0
"""27184""",1280.0,42533.0,35711.0,3.0,4.0,1800.0,4.0,4.0,5.0,16.0,125.0,0.0,7.0,13.0,52.0,120.0,1145.0,14.0,0.0,800000.0,1.0,2.0,1.0,40830.0,1.0
"""27185""",851.0,42533.0,35711.0,3.0,4.0,1800.0,4.0,14.0,14.0,8.0,111.0,-2.0,30.0,24.0,40.0,180.0,1142.0,14.0,0.0,800000.0,3.0,2.0,1.0,40206.0,0.0
"""27186""",1095.0,42533.0,35712.0,3.0,3.0,1650.0,4.0,11.0,3.0,19.0,114.0,2.0,37.0,3.0,61.0,100.0,1069.0,11.0,0.0,1165000.0,3.0,4.0,1.0,40227.0,0.0
"""27187""",1390.0,42533.0,35712.0,3.0,3.0,1650.0,4.0,10.0,10.0,72.0,115.0,0.0,7.0,16.0,62.0,52.0,1134.0,11.0,0.0,1165000.0,2.0,3.0,1.0,40781.0,0.0
"""27188""",281.0,42533.0,35712.0,3.0,3.0,1650.0,4.0,8.0,4.0,74.0,111.0,-7.0,1.0,7.0,65.0,120.0,1140.0,11.0,0.0,1165000.0,4.0,3.0,1.0,39521.0,1.0
"""27189""",1936.0,42533.0,35712.0,3.0,3.0,1650.0,4.0,6.0,2.0,77.0,122.0,0.0,1.0,24.0,69.0,180.0,1048.0,11.0,0.0,1165000.0,1.0,2.0,1.0,40818.0,0.0
"""27190""",289.0,42533.0,35712.0,3.0,3.0,1650.0,4.0,5.0,11.0,90.0,123.0,0.0,32.0,17.0,70.0,150.0,1105.0,11.0,0.0,1165000.0,3.0,2.0,1.0,39178.0,0.0
"""27191""",725.0,42533.0,35712.0,3.0,3.0,1650.0,4.0,4.0,5.0,16.0,123.0,0.0,9.0,20.0,70.0,78.0,1019.0,11.0,0.0,1165000.0,3.0,3.0,1.0,39936.0,0.0
"""27192""",1828.0,42533.0,35712.0,3.0,3.0,1650.0,4.0,1.0,6.0,13.0,128.0,-5.0,1.0,15.0,80.0,81.0,1184.0,11.0,0.0,1165000.0,3.0,4.0,1.0,40949.0,0.0
"""27193""",933.0,42533.0,35712.0,3.0,3.0,1650.0,4.0,9.0,1.0,10.0,118.0,0.0,35.0,10.0,65.0,51.0,1088.0,11.0,0.0,1165000.0,2.0,1.0,1.0,40499.0,0.0
"""27194""",1698.0,42533.0,35712.0,3.0,3.0,1650.0,4.0,2.0,8.0,64.0,125.0,-7.0,3.0,2.0,79.0,70.0,1102.0,11.0,0.0,1165000.0,2.0,2.0,1.0,40441.0,0.0
"""27195""",1430.0,42533.0,35712.0,3.0,3.0,1650.0,4.0,7.0,9.0,3.0,119.0,0.0,236.0,23.0,66.0,77.0,1063.0,11.0,0.0,1165000.0,3.0,2.0,1.0,40615.0,0.0
"""27196""",1848.0,42533.0,35712.0,3.0,3.0,1650.0,4.0,3.0,7.0,57.0,129.0,0.0,42.0,6.0,76.0,1190.0,1064.0,11.0,0.0,1165000.0,3.0,2.0,1.0,40970.0,0.0
"""27197""",1949.0,42533.0,35713.0,9.0,4.0,1400.0,3.0,6.0,14.0,5.0,128.0,0.0,1.0,22.0,54.0,52.0,1133.0,14.0,0.0,800000.0,2.0,2.0,1.0,41195.0,1.0
"""27198""",1834.0,42533.0,35713.0,9.0,4.0,1400.0,3.0,3.0,12.0,90.0,130.0,0.0,14.0,2.0,56.0,570.0,1069.0,14.0,0.0,800000.0,2.0,2.0,1.0,41141.0,0.0
"""27199""",1831.0,42533.0,35713.0,9.0,4.0,1400.0,3.0,5.0,3.0,16.0,130.0,0.0,29.0,17.0,56.0,43.0,1145.0,14.0,0.0,800000.0,2.0,2.0,1.0,41224.0,1.0
"""27200""",87.0,42533.0,35713.0,9.0,4.0,1400.0,3.0,2.0,11.0,72.0,132.0,0.0,518.0,13.0,58.0,160.0,1041.0,14.0,0.0,800000.0,6.0,2.0,1.0,40218.0,1.0
"""27201""",1215.0,42533.0,35713.0,9.0,4.0,1400.0,3.0,9.0,9.0,57.0,125.0,0.0,9.0,21.0,51.0,79.0,1188.0,14.0,0.0,800000.0,2.0,2.0,1.0,40493.0,1.0
"""27202""",809.0,42533.0,35713.0,9.0,4.0,1400.0,3.0,14.0,7.0,10.0,114.0,0.0,3.0,8.0,40.0,370.0,1118.0,14.0,0.0,800000.0,1.0,2.0,1.0,40094.0,0.0
"""27203""",1700.0,42533.0,35713.0,9.0,4.0,1400.0,3.0,11.0,2.0,11.0,118.0,-2.0,13.0,11.0,46.0,96.0,1142.0,14.0,0.0,800000.0,1.0,1.0,1.0,40805.0,0.0
"""27204""",786.0,42533.0,35713.0,9.0,4.0,1400.0,3.0,8.0,1.0,77.0,126.0,0.0,33.0,7.0,52.0,150.0,1117.0,14.0,0.0,800000.0,1.0,2.0,1.0,40440.0,1.0
"""27205""",1695.0,42533.0,35713.0,9.0,4.0,1400.0,3.0,10.0,5.0,3.0,121.0,0.0,42.0,5.0,47.0,150.0,1140.0,14.0,0.0,800000.0,1.0,2.0,1.0,40834.0,0.0
"""27206""",902.0,42533.0,35713.0,9.0,4.0,1400.0,3.0,4.0,6.0,74.0,123.0,-7.0,9.0,9.0,56.0,72.0,1142.0,14.0,0.0,800000.0,1.0,2.0,1.0,40100.0,1.0
"""27207""",1365.0,42533.0,35713.0,9.0,4.0,1400.0,3.0,12.0,8.0,64.0,112.0,-7.0,3.0,3.0,45.0,100.0,1062.0,14.0,0.0,800000.0,2.0,2.0,1.0,40474.0,1.0
"""27208""",1183.0,42533.0,35714.0,9.0,3.0,1000.0,3.0,13.0,3.0,24.0,125.0,0.0,38.0,21.0,77.0,89.0,1133.0,14.0,0.0,1165000.0,2.0,2.0,1.0,40425.0,1.0
"""27209""",1256.0,42533.0,35714.0,9.0,3.0,1000.0,3.0,9.0,6.0,10.0,130.0,0.0,9.0,15.0,82.0,130.0,1073.0,14.0,0.0,1165000.0,2.0,3.0,1.0,40442.0,1.0
"""27210""",1892.0,42533.0,35714.0,9.0,3.0,1000.0,3.0,8.0,9.0,5.0,130.0,0.0,73.0,16.0,82.0,36.0,1227.0,14.0,0.0,1165000.0,2.0,1.0,1.0,41169.0,1.0
"""27211""",1732.0,42533.0,35714.0,9.0,3.0,1000.0,3.0,3.0,10.0,72.0,133.0,0.0,14.0,23.0,85.0,380.0,1109.0,14.0,0.0,1165000.0,2.0,1.0,1.0,40778.0,0.0
"""27212""",835.0,42533.0,35714.0,9.0,3.0,1000.0,3.0,7.0,11.0,74.0,124.0,-7.0,1.0,18.0,83.0,390.0,1089.0,14.0,0.0,1165000.0,2.0,3.0,1.0,40047.0,0.0
"""27213""",1205.0,42533.0,35714.0,9.0,3.0,1000.0,3.0,1.0,2.0,13.0,128.0,-5.0,1.0,9.0,85.0,280.0,1056.0,14.0,0.0,1165000.0,1.0,2.0,1.0,40481.0,0.0
"""27214""",1349.0,42533.0,35714.0,9.0,3.0,1000.0,3.0,2.0,12.0,3.0,133.0,0.0,45.0,4.0,85.0,150.0,1166.0,14.0,0.0,1165000.0,6.0,2.0,1.0,40569.0,1.0
"""27215""",1135.0,42533.0,35714.0,9.0,3.0,1000.0,3.0,5.0,13.0,6.0,129.0,-2.0,9.0,6.0,83.0,300.0,1033.0,14.0,0.0,1165000.0,2.0,2.0,1.0,40068.0,0.0
"""27216""",1969.0,42533.0,35714.0,9.0,3.0,1000.0,3.0,10.0,1.0,19.0,128.0,-2.0,206.0,20.0,82.0,1080.0,1145.0,14.0,0.0,1165000.0,1.0,1.0,1.0,41227.0,0.0
"""27217""",1750.0,42533.0,35714.0,9.0,3.0,1000.0,3.0,12.0,14.0,64.0,119.0,-7.0,7.0,3.0,78.0,57.0,1103.0,14.0,0.0,1165000.0,2.0,4.0,1.0,40809.0,1.0
"""27218""",1218.0,42533.0,35714.0,9.0,3.0,1000.0,3.0,4.0,8.0,11.0,130.0,-2.0,3.0,2.0,84.0,57.0,1139.0,14.0,0.0,1165000.0,1.0,2.0,1.0,40467.0,1.0
"""27219""",1780.0,42533.0,35714.0,9.0,3.0,1000.0,3.0,6.0,7.0,22.0,131.0,0.0,3.0,5.0,83.0,87.0,1135.0,14.0,0.0,1165000.0,2.0,1.0,1.0,40791.0,1.0
"""27220""",881.0,42533.0,35715.0,9.0,3.0,1200.0,3.0,4.0,7.0,8.0,128.0,-2.0,1.0,12.0,77.0,2360.0,1117.0,12.0,0.0,1165000.0,2.0,3.0,1.0,40059.0,0.0
"""27221""",544.0,42533.0,35715.0,9.0,3.0,1200.0,3.0,11.0,4.0,19.0,115.0,-2.0,7.0,15.0,64.0,340.0,1097.0,12.0,0.0,1165000.0,1.0,2.0,1.0,40150.0,0.0
"""27222""",1458.0,42533.0,35715.0,9.0,3.0,1200.0,3.0,1.0,10.0,64.0,126.0,-7.0,14.0,3.0,80.0,96.0,1094.0,12.0,0.0,1165000.0,4.0,2.0,1.0,40662.0,1.0
"""27223""",1546.0,42533.0,35715.0,9.0,3.0,1200.0,3.0,9.0,6.0,6.0,116.0,-2.0,1.0,9.0,65.0,140.0,1077.0,12.0,0.0,1165000.0,6.0,2.0,1.0,40656.0,0.0
"""27224""",580.0,42533.0,35715.0,9.0,3.0,1200.0,3.0,5.0,5.0,5.0,125.0,0.0,30.0,16.0,72.0,180.0,1139.0,12.0,0.0,1165000.0,6.0,2.0,1.0,40262.0,1.0
"""27225""",1754.0,42533.0,35715.0,9.0,3.0,1200.0,3.0,10.0,9.0,4.0,117.0,0.0,1.0,5.0,64.0,71.0,1071.0,12.0,0.0,1165000.0,2.0,2.0,1.0,40818.0,0.0
"""27226""",1839.0,42533.0,35715.0,9.0,3.0,1200.0,3.0,3.0,3.0,57.0,131.0,0.0,1.0,10.0,78.0,29.0,1120.0,12.0,0.0,1165000.0,1.0,1.0,1.0,41178.0,1.0
"""27227""",1826.0,42533.0,35715.0,9.0,3.0,1200.0,3.0,2.0,11.0,90.0,133.0,0.0,11.0,7.0,80.0,2130.0,1133.0,12.0,0.0,1165000.0,3.0,2.0,1.0,41037.0,0.0
"""27228""",1563.0,42533.0,35715.0,9.0,3.0,1200.0,3.0,12.0,8.0,74.0,108.0,-7.0,1.0,18.0,62.0,34.0,1228.0,12.0,0.0,1165000.0,1.0,2.0,1.0,40846.0,1.0
"""27229""",1970.0,42533.0,35715.0,9.0,3.0,1200.0,3.0,7.0,12.0,13.0,113.0,-5.0,23.0,13.0,70.0,2330.0,1098.0,12.0,0.0,1165000.0,3.0,2.0,1.0,41388.0,0.0
"""27230""",1564.0,42533.0,35715.0,9.0,3.0,1200.0,3.0,8.0,2.0,24.0,120.0,2.0,3.0,21.0,65.0,100.0,1206.0,12.0,0.0,1165000.0,2.0,3.0,1.0,40438.0,1.0
"""27231""",1529.0,42533.0,35716.0,9.0,3.0,1800.0,3.0,3.0,6.0,22.0,128.0,0.0,38.0,21.0,75.0,140.0,983.0,13.0,0.0,1165000.0,8.0,2.0,1.0,40588.0,0.0
"""27232""",1840.0,42533.0,35716.0,9.0,3.0,1800.0,3.0,4.0,4.0,90.0,128.0,0.0,760.0,7.0,75.0,730.0,1072.0,13.0,0.0,1165000.0,4.0,2.0,1.0,40945.0,0.0
"""27233""",1461.0,42533.0,35716.0,9.0,3.0,1800.0,3.0,2.0,2.0,5.0,129.0,0.0,3.0,16.0,76.0,90.0,1266.0,13.0,0.0,1165000.0,1.0,1.0,1.0,40450.0,0.0
"""27234""",817.0,42533.0,35716.0,9.0,3.0,1800.0,3.0,9.0,5.0,3.0,119.0,0.0,1.0,16.0,66.0,300.0,1094.0,13.0,0.0,1165000.0,7.0,2.0,1.0,39926.0,0.0
