"""""","""ccode""","""date""","""raceref""","""course""","""raceclass""","""n_dist""","""going""","""horseno""","""drawing""","""jockey""","""wt_carried""","""netadj""","""blinker""","""trainer""","""rating""","""odd_fn""","""weights""","""runners""","""latest_sr""","""purse""","""ctry""","""color_e""","""sex""","""foaldate""",predict_result
"""13395""",1502.0,42022.0,34320.0,6.0,4.0,1000.0,2.0,4.0,8.0,3.0,128.0,0.0,215.0,15.0,52.0,330.0,1123.0,14.0,90.0,760000.0,10.0,2.0,1.0,40843.0,0.0
"""13396""",1168.0,42022.0,34320.0,6.0,4.0,1000.0,2.0,3.0,14.0,13.0,126.0,-5.0,93.0,14.0,55.0,200.0,1213.0,14.0,104.0,760000.0,1.0,2.0,1.0,40465.0,0.0
"""13397""",1280.0,42022.0,34320.0,6.0,4.0,1000.0,2.0,9.0,5.0,9.0,127.0,0.0,1.0,13.0,51.0,2260.0,1132.0,14.0,94.0,760000.0,1.0,2.0,1.0,40830.0,0.0
"""13398""",807.0,42022.0,34320.0,6.0,4.0,1000.0,2.0,13.0,6.0,28.0,120.0,0.0,1.0,8.0,44.0,63.0,1153.0,14.0,0.0,760000.0,2.0,2.0,1.0,40448.0,0.0
"""13399""",551.0,42022.0,34320.0,6.0,4.0,1000.0,2.0,12.0,3.0,6.0,120.0,-2.0,7.0,5.0,46.0,480.0,1158.0,14.0,106.0,760000.0,1.0,2.0,1.0,39710.0,0.0
"""13400""",1379.0,42022.0,34320.0,6.0,4.0,1000.0,2.0,8.0,2.0,24.0,128.0,0.0,23.0,9.0,52.0,64.0,1155.0,14.0,106.0,760000.0,2.0,1.0,1.0,40809.0,1.0
"""13401""",1341.0,42022.0,34320.0,6.0,4.0,1000.0,2.0,6.0,4.0,21.0,128.0,0.0,37.0,23.0,52.0,140.0,1043.0,14.0,105.0,760000.0,2.0,2.0,1.0,40439.0,0.0
"""13402""",1320.0,42022.0,34320.0,6.0,4.0,1000.0,2.0,10.0,9.0,20.0,126.0,0.0,1.0,18.0,50.0,110.0,1089.0,14.0,109.0,760000.0,2.0,1.0,1.0,40800.0,1.0
"""13403""",768.0,42022.0,34320.0,6.0,4.0,1000.0,2.0,11.0,1.0,8.0,123.0,-2.0,14.0,1.0,49.0,890.0,1153.0,14.0,90.0,760000.0,1.0,2.0,1.0,39719.0,0.0
"""13404""",1503.0,42022.0,34320.0,6.0,4.0,1000.0,2.0,1.0,12.0,57.0,133.0,0.0,58.0,21.0,57.0,59.0,1203.0,14.0,111.0,760000.0,3.0,2.0,1.0,40659.0,1.0
"""13405""",1287.0,42022.0,34320.0,6.0,4.0,1000.0,2.0,14.0,11.0,4.0,117.0,0.0,77.0,10.0,41.0,680.0,1112.0,14.0,96.0,760000.0,2.0,3.0,1.0,40839.0,0.0
"""13406""",1436.0,42022.0,34320.0,6.0,4.0,1000.0,2.0,7.0,13.0,19.0,126.0,-2.0,9.0,20.0,52.0,72.0,1106.0,14.0,101.0,760000.0,10.0,2.0,1.0,40448.0,0.0
"""13407""",1045.0,42022.0,34320.0,6.0,4.0,1000.0,2.0,2.0,7.0,22.0,133.0,0.0,7.0,6.0,57.0,50.0,1165.0,14.0,110.0,760000.0,1.0,2.0,1.0,40453.0,1.0
"""13408""",1504.0,42022.0,34320.0,6.0,4.0,1000.0,2.0,5.0,10.0,50.0,128.0,0.0,1.0,3.0,52.0,91.0,1035.0,14.0,101.0,760000.0,1.0,2.0,1.0,40856.0,0.0
"""13409""",319.0,42022.0,34321.0,6.0,1.0,1400.0,2.0,5.0,5.0,22.0,124.0,0.0,13.0,16.0,101.0,53.0,1126.0,8.0,117.0,2200000.0,2.0,2.0,1.0,40058.0,1.0
"""13410""",1173.0,42022.0,34321.0,6.0,1.0,1400.0,2.0,8.0,3.0,6.0,114.0,-2.0,64.0,16.0,93.0,37.0,1108.0,8.0,111.0,2200000.0,2.0,2.0,3.0,40078.0,0.0
"""13411""",1119.0,42022.0,34321.0,6.0,1.0,1400.0,2.0,7.0,6.0,20.0,123.0,0.0,1.0,13.0,100.0,81.0,1088.0,8.0,116.0,2200000.0,1.0,2.0,1.0,39026.0,0.0
"""13412""",318.0,42022.0,34321.0,6.0,1.0,1400.0,2.0,4.0,8.0,21.0,132.0,0.0,3.0,10.0,109.0,87.0,1142.0,8.0,122.0,2200000.0,2.0,2.0,1.0,39703.0,1.0
"""13413""",874.0,42022.0,34321.0,6.0,1.0,1400.0,2.0,6.0,1.0,4.0,124.0,0.0,3.0,10.0,101.0,110.0,1179.0,8.0,117.0,2200000.0,2.0,1.0,9.0,40106.0,0.0
"""13414""",915.0,42022.0,34321.0,6.0,1.0,1400.0,2.0,1.0,7.0,3.0,133.0,0.0,40.0,19.0,110.0,27.0,1170.0,8.0,120.0,2200000.0,4.0,2.0,1.0,40208.0,1.0
"""13415""",883.0,42022.0,34321.0,6.0,1.0,1400.0,2.0,3.0,4.0,57.0,133.0,0.0,64.0,16.0,110.0,220.0,1163.0,8.0,123.0,2200000.0,2.0,3.0,1.0,40075.0,0.0
"""13416""",879.0,42022.0,34321.0,6.0,1.0,1400.0,2.0,2.0,2.0,23.0,133.0,0.0,64.0,20.0,110.0,810.0,1201.0,8.0,0.0,2200000.0,3.0,3.0,1.0,39499.0,0.0
"""13417""",3.0,42022.0,34322.0,6.0,5.0,1400.0,2.0,12.0,14.0,4.0,115.0,0.0,539.0,3.0,22.0,360.0,1029.0,14.0,104.0,575000.0,2.0,3.0,1.0,39722.0,0.0
"""13418""",438.0,42022.0,34322.0,6.0,5.0,1400.0,2.0,5.0,11.0,6.0,125.0,-2.0,15.0,5.0,34.0,80.0,1056.0,14.0,105.0,575000.0,3.0,2.0,1.0,40270.0,1.0
"""13419""",350.0,42022.0,34322.0,6.0,5.0,1400.0,2.0,2.0,10.0,1.0,129.0,-2.0,37.0,11.0,38.0,390.0,1102.0,14.0,101.0,575000.0,6.0,3.0,1.0,39187.0,0.0
"""13420""",1184.0,42022.0,34322.0,6.0,5.0,1400.0,2.0,11.0,13.0,19.0,117.0,-2.0,1.0,20.0,26.0,790.0,1012.0,14.0,95.0,575000.0,2.0,2.0,1.0,40480.0,0.0
"""13421""",165.0,42022.0,34322.0,6.0,5.0,1400.0,2.0,10.0,5.0,15.0,117.0,-2.0,3.0,9.0,26.0,500.0,1105.0,14.0,95.0,575000.0,1.0,2.0,1.0,39362.0,0.0
"""13422""",1052.0,42022.0,34322.0,6.0,5.0,1400.0,2.0,3.0,6.0,50.0,129.0,0.0,3.0,17.0,36.0,75.0,1194.0,14.0,94.0,575000.0,1.0,2.0,1.0,40496.0,0.0
"""13423""",48.0,42022.0,34322.0,6.0,5.0,1400.0,2.0,1.0,2.0,23.0,133.0,0.0,7.0,13.0,40.0,56.0,1151.0,14.0,104.0,575000.0,2.0,2.0,4.0,39725.0,1.0
"""13424""",687.0,42022.0,34322.0,6.0,5.0,1400.0,2.0,6.0,4.0,20.0,125.0,0.0,3.0,21.0,32.0,120.0,1086.0,14.0,100.0,575000.0,3.0,3.0,1.0,39540.0,1.0
"""13425""",591.0,42022.0,34322.0,6.0,5.0,1400.0,2.0,7.0,3.0,22.0,125.0,0.0,3.0,4.0,32.0,1120.0,1044.0,14.0,99.0,575000.0,2.0,2.0,1.0,39384.0,0.0
"""13426""",854.0,42022.0,34322.0,6.0,5.0,1400.0,2.0,13.0,9.0,11.0,112.0,-2.0,367.0,2.0,21.0,850.0,1134.0,14.0,101.0,575000.0,1.0,2.0,1.0,40111.0,0.0
"""13427""",1033.0,42022.0,34322.0,6.0,5.0,1400.0,2.0,4.0,12.0,21.0,129.0,0.0,492.0,10.0,36.0,83.0,1127.0,14.0,99.0,575000.0,3.0,2.0,1.0,40260.0,1.0
"""13428""",477.0,42022.0,34322.0,6.0,5.0,1400.0,2.0,9.0,1.0,3.0,121.0,0.0,1.0,18.0,28.0,31.0,1162.0,14.0,100.0,575000.0,2.0,2.0,1.0,40082.0,1.0
"""13429""",219.0,42022.0,34322.0,6.0,5.0,1400.0,2.0,8.0,8.0,27.0,123.0,0.0,7.0,22.0,30.0,100.0,1088.0,14.0,102.0,575000.0,2.0,2.0,1.0,39690.0,1.0
"""13430""",453.0,42022.0,34322.0,6.0,5.0,1400.0,2.0,14.0,7.0,28.0,113.0,0.0,1.0,12.0,15.0,180.0,1052.0,14.0,98.0,575000.0,1.0,2.0,1.0,39355.0,1.0
"""13431""",798.0,42022.0,34323.0,6.0,4.0,1600.0,2.0,14.0,2.0,4.0,115.0,0.0,7.0,23.0,41.0,450.0,1132.0,14.0,103.0,760000.0,1.0,2.0,1.0,39760.0,0.0
"""13432""",1129.0,42022.0,34323.0,6.0,4.0,1600.0,2.0,10.0,11.0,23.0,120.0,0.0,3.0,22.0,46.0,100.0,1139.0,14.0,98.0,760000.0,6.0,2.0,1.0,40255.0,0.0
"""13433""",524.0,42022.0,34323.0,6.0,4.0,1600.0,2.0,2.0,12.0,19.0,128.0,-2.0,9.0,20.0,56.0,110.0,1049.0,14.0,106.0,760000.0,1.0,2.0,1.0,39748.0,1.0
"""13434""",838.0,42022.0,34323.0,6.0,4.0,1600.0,2.0,4.0,3.0,15.0,127.0,-2.0,14.0,3.0,55.0,560.0,1108.0,14.0,107.0,760000.0,1.0,2.0,3.0,39752.0,0.0
"""13435""",618.0,42022.0,34323.0,6.0,4.0,1600.0,2.0,11.0,8.0,6.0,116.0,-2.0,7.0,14.0,44.0,510.0,1114.0,14.0,102.0,760000.0,2.0,1.0,1.0,38271.0,0.0
"""13436""",988.0,42022.0,34323.0,6.0,4.0,1600.0,2.0,6.0,14.0,24.0,128.0,0.0,3.0,17.0,54.0,190.0,1212.0,14.0,107.0,760000.0,1.0,2.0,1.0,39386.0,0.0
"""13437""",639.0,42022.0,34323.0,6.0,4.0,1600.0,2.0,9.0,7.0,22.0,122.0,0.0,3.0,9.0,48.0,90.0,1059.0,14.0,0.0,760000.0,2.0,3.0,5.0,40095.0,0.0
"""13438""",1177.0,42022.0,34323.0,6.0,4.0,1600.0,2.0,1.0,10.0,16.0,133.0,0.0,3.0,1.0,59.0,79.0,1104.0,14.0,90.0,760000.0,7.0,11.0,1.0,39947.0,0.0
"""13439""",1022.0,42022.0,34323.0,6.0,4.0,1600.0,2.0,5.0,6.0,28.0,129.0,0.0,7.0,6.0,55.0,29.0,1242.0,14.0,110.0,760000.0,2.0,2.0,1.0,40478.0,1.0
"""13440""",609.0,42022.0,34323.0,6.0,4.0,1600.0,2.0,3.0,9.0,27.0,129.0,0.0,7.0,19.0,55.0,190.0,1199.0,14.0,108.0,760000.0,1.0,2.0,1.0,39732.0,1.0
"""13441""",1346.0,42022.0,34323.0,6.0,4.0,1600.0,2.0,8.0,5.0,21.0,123.0,0.0,22.0,10.0,49.0,65.0,1127.0,14.0,110.0,760000.0,3.0,2.0,1.0,40648.0,1.0
"""13442""",977.0,42022.0,34323.0,6.0,4.0,1600.0,2.0,13.0,1.0,1.0,114.0,-2.0,9.0,11.0,42.0,210.0,1110.0,14.0,105.0,760000.0,6.0,2.0,1.0,39854.0,0.0
"""13443""",1344.0,42022.0,34323.0,6.0,4.0,1600.0,2.0,12.0,13.0,3.0,117.0,0.0,7.0,15.0,43.0,360.0,1133.0,14.0,99.0,760000.0,2.0,2.0,1.0,40783.0,0.0
"""13444""",1300.0,42022.0,34323.0,6.0,4.0,1600.0,2.0,7.0,4.0,57.0,124.0,0.0,260.0,16.0,50.0,200.0,1104.0,14.0,100.0,760000.0,2.0,2.0,1.0,40838.0,0.0
"""13445""",1194.0,42022.0,34324.0,6.0,4.0,1400.0,2.0,12.0,6.0,3.0,119.0,0.0,9.0,21.0,46.0,50.0,1060.0,14.0,105.0,760000.0,1.0,1.0,1.0,40474.0,1.0
"""13446""",1156.0,42022.0,34324.0,6.0,4.0,1400.0,2.0,5.0,14.0,16.0,128.0,0.0,18.0,17.0,55.0,530.0,1040.0,14.0,102.0,760000.0,6.0,2.0,1.0,40588.0,0.0
"""13447""",1464.0,42022.0,34324.0,6.0,4.0,1400.0,2.0,6.0,9.0,1.0,123.0,-2.0,1.0,11.0,52.0,270.0,1171.0,14.0,93.0,760000.0,2.0,3.0,1.0,40800.0,0.0
"""13448""",1271.0,42022.0,34324.0,6.0,4.0,1400.0,2.0,10.0,8.0,6.0,121.0,-2.0,3.0,12.0,50.0,1760.0,1084.0,14.0,84.0,760000.0,6.0,3.0,1.0,38819.0,0.0
"""13449""",911.0,42022.0,34324.0,6.0,4.0,1400.0,2.0,4.0,3.0,13.0,123.0,-5.0,30.0,15.0,55.0,180.0,1111.0,14.0,94.0,760000.0,3.0,2.0,5.0,40249.0,0.0
"""13450""",1378.0,42022.0,34324.0,6.0,4.0,1400.0,2.0,11.0,4.0,4.0,123.0,0.0,1.0,10.0,50.0,820.0,1070.0,14.0,101.0,760000.0,2.0,2.0,1.0,40832.0,0.0
"""13451""",794.0,42022.0,34324.0,6.0,4.0,1400.0,2.0,14.0,11.0,15.0,112.0,-2.0,32.0,3.0,41.0,200.0,1188.0,14.0,100.0,760000.0,1.0,2.0,1.0,40428.0,0.0
"""13452""",1277.0,42022.0,34324.0,6.0,4.0,1400.0,2.0,2.0,5.0,21.0,129.0,0.0,3.0,16.0,56.0,18.0,1151.0,14.0,111.0,760000.0,2.0,2.0,1.0,40855.0,1.0
"""13453""",1440.0,42022.0,34324.0,6.0,4.0,1400.0,2.0,8.0,7.0,22.0,125.0,0.0,1.0,9.0,52.0,130.0,1118.0,14.0,105.0,760000.0,1.0,2.0,1.0,40859.0,1.0
"""13454""",329.0,42022.0,34324.0,6.0,4.0,1400.0,2.0,1.0,12.0,24.0,133.0,0.0,1.0,13.0,60.0,270.0,1049.0,14.0,105.0,760000.0,7.0,2.0,4.0,39852.0,0.0
"""13455""",624.0,42022.0,34324.0,6.0,4.0,1400.0,2.0,13.0,1.0,27.0,119.0,0.0,7.0,7.0,46.0,210.0,1153.0,14.0,108.0,760000.0,1.0,1.0,1.0,40142.0,1.0
"""13456""",285.0,42022.0,34324.0,6.0,4.0,1400.0,2.0,9.0,10.0,23.0,123.0,0.0,7.0,5.0,50.0,220.0,1176.0,14.0,107.0,760000.0,2.0,1.0,1.0,39695.0,1.0
"""13457""",1261.0,42022.0,34324.0,6.0,4.0,1400.0,2.0,3.0,2.0,19.0,127.0,-2.0,74.0,18.0,56.0,110.0,1151.0,14.0,106.0,760000.0,1.0,2.0,1.0,40407.0,0.0
"""13458""",1505.0,42022.0,34324.0,6.0,4.0,1400.0,2.0,7.0,13.0,28.0,125.0,0.0,108.0,4.0,52.0,2120.0,1111.0,14.0,82.0,760000.0,2.0,2.0,1.0,0.0,0.0
"""13459""",811.0,42022.0,34325.0,6.0,3.0,1800.0,2.0,12.0,6.0,11.0,114.0,-2.0,9.0,18.0,63.0,1230.0,1053.0,14.0,107.0,1060000.0,7.0,2.0,1.0,39879.0,0.0
"""13460""",1443.0,42022.0,34325.0,6.0,3.0,1800.0,2.0,5.0,3.0,3.0,129.0,0.0,1.0,21.0,76.0,74.0,1067.0,14.0,109.0,1060000.0,3.0,4.0,1.0,40654.0,0.0
"""13461""",493.0,42022.0,34325.0,6.0,3.0,1800.0,2.0,4.0,1.0,16.0,129.0,0.0,9.0,17.0,76.0,120.0,1100.0,14.0,108.0,1060000.0,3.0,4.0,1.0,39846.0,0.0
"""13462""",1352.0,42022.0,34325.0,6.0,3.0,1800.0,2.0,8.0,5.0,22.0,123.0,0.0,149.0,4.0,70.0,660.0,1029.0,14.0,111.0,1060000.0,2.0,2.0,1.0,40433.0,0.0
"""13463""",1301.0,42022.0,34325.0,6.0,3.0,1800.0,2.0,1.0,2.0,23.0,133.0,0.0,45.0,19.0,80.0,590.0,1096.0,14.0,0.0,1060000.0,6.0,2.0,4.0,40277.0,0.0
"""13464""",866.0,42022.0,34325.0,6.0,3.0,1800.0,2.0,10.0,10.0,27.0,120.0,0.0,31.0,7.0,67.0,49.0,1100.0,14.0,119.0,1060000.0,1.0,2.0,1.0,40453.0,1.0
"""13465""",1049.0,42022.0,34325.0,6.0,3.0,1800.0,2.0,7.0,13.0,6.0,123.0,-2.0,61.0,5.0,72.0,130.0,1089.0,14.0,105.0,1060000.0,1.0,2.0,1.0,40099.0,0.0
"""13466""",1071.0,42022.0,34325.0,6.0,3.0,1800.0,2.0,9.0,8.0,28.0,122.0,0.0,7.0,15.0,69.0,110.0,1104.0,14.0,104.0,1060000.0,3.0,2.0,1.0,40302.0,0.0
"""13467""",999.0,42022.0,34325.0,6.0,3.0,1800.0,2.0,6.0,4.0,24.0,127.0,0.0,9.0,13.0,74.0,37.0,1196.0,14.0,111.0,1060000.0,2.0,2.0,1.0,40489.0,1.0
"""13468""",894.0,42022.0,34325.0,6.0,3.0,1800.0,2.0,13.0,7.0,4.0,114.0,0.0,70.0,1.0,61.0,100.0,1128.0,14.0,101.0,1060000.0,1.0,2.0,1.0,40456.0,0.0
"""13469""",112.0,42022.0,34325.0,6.0,3.0,1800.0,2.0,3.0,11.0,57.0,131.0,0.0,7.0,10.0,78.0,430.0,1149.0,14.0,109.0,1060000.0,7.0,2.0,3.0,39874.0,0.0
"""13470""",115.0,42022.0,34325.0,6.0,3.0,1800.0,2.0,2.0,12.0,1.0,130.0,-2.0,9.0,6.0,79.0,950.0,1163.0,14.0,113.0,1060000.0,1.0,2.0,1.0,39705.0,0.0
"""13471""",868.0,42022.0,34325.0,6.0,3.0,1800.0,2.0,14.0,9.0,21.0,115.0,1.0,46.0,9.0,61.0,65.0,1194.0,14.0,105.0,1060000.0,1.0,2.0,1.0,40430.0,0.0
"""13472""",1279.0,42022.0,34325.0,6.0,3.0,1800.0,2.0,11.0,14.0,20.0,120.0,2.0,208.0,24.0,65.0,260.0,1147.0,14.0,103.0,1060000.0,3.0,2.0,1.0,40643.0,0.0
"""13473""",1252.0,42022.0,34326.0,6.0,0.0,1600.0,2.0,8.0,2.0,23.0,126.0,0.0,14.0,16.0,89.0,100.0,1172.0,11.0,122.0,8000000.0,6.0,2.0,1.0,40579.0,1.0
"""13474""",1461.0,42022.0,34326.0,6.0,0.0,1600.0,2.0,7.0,3.0,57.0,126.0,0.0,14.0,16.0,90.0,590.0,1251.0,11.0,114.0,8000000.0,1.0,1.0,1.0,40450.0,0.0
"""13475""",1506.0,42022.0,34326.0,6.0,0.0,1600.0,2.0,4.0,10.0,27.0,126.0,0.0,1.0,20.0,92.0,360.0,1058.0,11.0,111.0,8000000.0,7.0,2.0,1.0,40601.0,0.0
"""13476""",1431.0,42022.0,34326.0,6.0,0.0,1600.0,2.0,5.0,8.0,4.0,126.0,0.0,1.0,10.0,91.0,430.0,1164.0,11.0,119.0,8000000.0,2.0,2.0,6.0,40445.0,0.0
"""13477""",1305.0,42022.0,34326.0,6.0,0.0,1600.0,2.0,3.0,9.0,22.0,126.0,0.0,9.0,15.0,93.0,100.0,1105.0,11.0,123.0,8000000.0,3.0,2.0,1.0,40616.0,1.0
"""13478""",1425.0,42022.0,34326.0,6.0,0.0,1600.0,2.0,9.0,11.0,20.0,126.0,0.0,14.0,16.0,89.0,260.0,1127.0,11.0,118.0,8000000.0,3.0,2.0,1.0,40652.0,0.0
"""13479""",1311.0,42022.0,34326.0,6.0,0.0,1600.0,2.0,1.0,4.0,21.0,126.0,0.0,3.0,7.0,106.0,17.0,1149.0,11.0,123.0,8000000.0,2.0,4.0,1.0,40483.0,1.0
"""13480""",1086.0,42022.0,34326.0,6.0,0.0,1600.0,2.0,2.0,7.0,16.0,126.0,0.0,7.0,20.0,99.0,360.0,1117.0,11.0,95.0,8000000.0,2.0,2.0,1.0,40474.0,0.0
"""13481""",1507.0,42022.0,34326.0,6.0,0.0,1600.0,2.0,6.0,6.0,9.0,126.0,0.0,8.0,15.0,90.0,1660.0,1168.0,11.0,106.0,8000000.0,3.0,2.0,1.0,40633.0,0.0
"""13482""",1428.0,42022.0,34326.0,6.0,0.0,1600.0,2.0,10.0,5.0,3.0,126.0,0.0,37.0,19.0,83.0,33.0,1202.0,11.0,121.0,8000000.0,4.0,4.0,1.0,40590.0,1.0
"""13483""",1458.0,42022.0,34326.0,6.0,0.0,1600.0,2.0,11.0,1.0,28.0,126.0,0.0,219.0,3.0,80.0,1630.0,1069.0,11.0,103.0,8000000.0,4.0,2.0,1.0,40662.0,0.0
"""13484""",944.0,42022.0,34327.0,6.0,3.0,1400.0,2.0,5.0,14.0,23.0,127.0,0.0,3.0,5.0,72.0,270.0,1174.0,14.0,111.0,1060000.0,1.0,3.0,1.0,39720.0,0.0
"""13485""",575.0,42022.0,34327.0,6.0,3.0,1400.0,2.0,4.0,2.0,16.0,130.0,0.0,37.0,19.0,75.0,200.0,1203.0,14.0,113.0,1060000.0,2.0,1.0,1.0,40127.0,0.0
"""13486""",283.0,42022.0,34327.0,6.0,3.0,1400.0,2.0,13.0,12.0,6.0,114.0,-2.0,13.0,14.0,61.0,1190.0,1168.0,14.0,108.0,1060000.0,2.0,1.0,1.0,39722.0,0.0
"""13487""",1336.0,42022.0,34327.0,6.0,3.0,1400.0,2.0,10.0,5.0,11.0,118.0,-2.0,3.0,2.0,65.0,190.0,1184.0,14.0,102.0,1060000.0,1.0,2.0,1.0,40505.0,0.0
"""13488""",1314.0,42022.0,34327.0,6.0,3.0,1400.0,2.0,14.0,10.0,50.0,115.0,0.0,38.0,3.0,60.0,1240.0,989.0,14.0,83.0,1060000.0,2.0,2.0,1.0,40461.0,0.0
"""13489""",1397.0,42022.0,34327.0,6.0,3.0,1400.0,2.0,1.0,11.0,27.0,133.0,0.0,1.0,24.0,78.0,2160.0,1109.0,14.0,106.0,1060000.0,1.0,2.0,1.0,40429.0,0.0
"""13490""",1172.0,42022.0,34327.0,6.0,3.0,1400.0,2.0,11.0,6.0,4.0,118.0,0.0,1.0,18.0,63.0,150.0,1226.0,14.0,112.0,1060000.0,2.0,3.0,1.0,40498.0,1.0
"""13491""",1374.0,42022.0,34327.0,6.0,3.0,1400.0,2.0,6.0,13.0,57.0,124.0,0.0,14.0,16.0,69.0,400.0,1157.0,14.0,0.0,1060000.0,10.0,2.0,1.0,40480.0,0.0
"""13492""",315.0,42022.0,34327.0,6.0,3.0,1400.0,2.0,9.0,1.0,9.0,123.0,0.0,7.0,15.0,68.0,170.0,1190.0,14.0,104.0,1060000.0,2.0,3.0,1.0,39367.0,0.0
"""13493""",934.0,42022.0,34327.0,6.0,3.0,1400.0,2.0,12.0,3.0,21.0,117.0,0.0,18.0,22.0,62.0,28.0,1216.0,14.0,112.0,1060000.0,2.0,2.0,1.0,39732.0,1.0
"""13494""",466.0,42022.0,34327.0,6.0,3.0,1400.0,2.0,2.0,8.0,3.0,132.0,0.0,14.0,17.0,77.0,82.0,1108.0,14.0,113.0,1060000.0,2.0,2.0,1.0,40082.0,1.0
"""13495""",1392.0,42022.0,34327.0,6.0,3.0,1400.0,2.0,8.0,9.0,20.0,124.0,0.0,1.0,13.0,69.0,26.0,1116.0,14.0,112.0,1060000.0,2.0,1.0,1.0,40781.0,1.0
"""13496""",1508.0,42022.0,34327.0,6.0,3.0,1400.0,2.0,3.0,7.0,19.0,129.0,-2.0,1.0,20.0,76.0,180.0,1119.0,14.0,111.0,1060000.0,4.0,1.0,1.0,40632.0,0.0
"""13497""",1426.0,42022.0,34328.0,6.0,2.0,1800.0,2.0,13.0,14.0,13.0,111.0,-5.0,18.0,15.0,83.0,2500.0,1093.0,14.0,108.0,1500000.0,3.0,3.0,1.0,40573.0,0.0
"""13498""",51.0,42022.0,34328.0,6.0,2.0,1800.0,2.0,6.0,1.0,9.0,121.0,0.0,7.0,15.0,88.0,460.0,1077.0,14.0,110.0,1500000.0,2.0,2.0,1.0,40029.0,0.0
"""13499""",612.0,42022.0,34328.0,6.0,2.0,1800.0,2.0,14.0,11.0,15.0,113.0,-2.0,3.0,23.0,82.0,2630.0,1055.0,14.0,111.0,1500000.0,3.0,1.0,1.0,39178.0,0.0
"""13500""",650.0,42022.0,34328.0,6.0,2.0,1800.0,2.0,2.0,3.0,24.0,131.0,0.0,14.0,13.0,98.0,180.0,1094.0,14.0,117.0,1500000.0,2.0,1.0,1.0,39718.0,0.0
