"""""","""ccode""","""date""","""raceref""","""course""","""raceclass""","""n_dist""","""going""","""horseno""","""drawing""","""jockey""","""wt_carried""","""netadj""","""blinker""","""trainer""","""rating""","""odd_fn""","""weights""","""runners""","""latest_sr""","""purse""","""ctry""","""color_e""","""sex""","""foaldate""",predict_result
"""18259""",1399.0,42176.0,34710.0,9.0,4.0,1200.0,1.0,7.0,7.0,20.0,123.0,0.0,39.0,13.0,50.0,120.0,1046.0,12.0,0.0,760000.0,1.0,2.0,1.0,40495.0,0.0
"""18260""",1225.0,42176.0,34710.0,9.0,4.0,1200.0,1.0,12.0,11.0,11.0,112.0,-2.0,107.0,6.0,41.0,1240.0,1088.0,12.0,0.0,760000.0,2.0,2.0,1.0,40827.0,0.0
"""18261""",261.0,42176.0,34711.0,3.0,4.0,1650.0,1.0,7.0,13.0,64.0,114.0,-10.0,9.0,20.0,49.0,130.0,1093.0,14.0,108.0,760000.0,1.0,2.0,1.0,39765.0,0.0
"""18262""",307.0,42176.0,34711.0,3.0,4.0,1650.0,1.0,5.0,9.0,5.0,127.0,0.0,9.0,8.0,52.0,79.0,1118.0,14.0,108.0,760000.0,2.0,2.0,1.0,39376.0,1.0
"""18263""",982.0,42176.0,34711.0,3.0,4.0,1650.0,1.0,4.0,11.0,22.0,128.0,0.0,193.0,24.0,53.0,140.0,1022.0,14.0,109.0,760000.0,1.0,2.0,1.0,40060.0,1.0
"""18264""",1263.0,42176.0,34711.0,3.0,4.0,1650.0,1.0,14.0,8.0,10.0,117.0,0.0,318.0,19.0,42.0,210.0,1056.0,14.0,0.0,760000.0,1.0,2.0,1.0,40449.0,0.0
"""18265""",1328.0,42176.0,34711.0,3.0,4.0,1650.0,1.0,13.0,2.0,11.0,115.0,-2.0,9.0,7.0,42.0,1680.0,1117.0,14.0,0.0,760000.0,1.0,2.0,1.0,40462.0,0.0
"""18266""",374.0,42176.0,34711.0,3.0,4.0,1650.0,1.0,2.0,1.0,16.0,129.0,0.0,7.0,17.0,54.0,310.0,1084.0,14.0,107.0,760000.0,6.0,2.0,1.0,39501.0,0.0
"""18267""",1432.0,42176.0,34711.0,3.0,4.0,1650.0,1.0,10.0,4.0,4.0,120.0,0.0,93.0,10.0,45.0,47.0,993.0,14.0,109.0,760000.0,3.0,2.0,1.0,40616.0,1.0
"""18268""",745.0,42176.0,34711.0,3.0,4.0,1650.0,1.0,8.0,5.0,24.0,122.0,0.0,177.0,3.0,47.0,170.0,1112.0,14.0,0.0,760000.0,2.0,1.0,1.0,40064.0,0.0
"""18269""",977.0,42176.0,34711.0,3.0,4.0,1650.0,1.0,6.0,6.0,1.0,126.0,0.0,9.0,11.0,51.0,930.0,1109.0,14.0,96.0,760000.0,6.0,2.0,1.0,39854.0,0.0
"""18270""",852.0,42176.0,34711.0,3.0,4.0,1650.0,1.0,1.0,12.0,57.0,133.0,0.0,7.0,21.0,58.0,240.0,1115.0,14.0,0.0,760000.0,2.0,2.0,1.0,40050.0,0.0
"""18271""",672.0,42176.0,34711.0,3.0,4.0,1650.0,1.0,3.0,3.0,6.0,126.0,-2.0,45.0,6.0,53.0,120.0,1103.0,14.0,0.0,760000.0,4.0,2.0,1.0,39861.0,0.0
"""18272""",1390.0,42176.0,34711.0,3.0,4.0,1650.0,1.0,11.0,7.0,21.0,119.0,0.0,7.0,16.0,44.0,22.0,1130.0,14.0,111.0,760000.0,2.0,3.0,1.0,40781.0,1.0
"""18273""",1412.0,42176.0,34711.0,3.0,4.0,1650.0,1.0,12.0,14.0,8.0,115.0,-2.0,1.0,18.0,42.0,2090.0,963.0,14.0,0.0,760000.0,2.0,2.0,1.0,40803.0,0.0
"""18274""",798.0,42176.0,34711.0,3.0,4.0,1650.0,1.0,9.0,10.0,20.0,121.0,0.0,7.0,23.0,46.0,1960.0,1129.0,14.0,98.0,760000.0,1.0,2.0,1.0,39760.0,0.0
"""18275""",1299.0,42176.0,34712.0,9.0,3.0,1600.0,3.0,8.0,6.0,22.0,124.0,0.0,78.0,9.0,70.0,130.0,1048.0,14.0,112.0,1060000.0,2.0,3.0,1.0,40448.0,1.0
"""18276""",1574.0,42176.0,34712.0,9.0,3.0,1600.0,3.0,10.0,10.0,16.0,120.0,1.0,18.0,17.0,65.0,180.0,1182.0,14.0,107.0,1060000.0,2.0,2.0,1.0,40414.0,0.0
"""18277""",1205.0,42176.0,34712.0,9.0,3.0,1600.0,3.0,1.0,4.0,64.0,123.0,-10.0,3.0,9.0,79.0,77.0,1039.0,14.0,112.0,1060000.0,1.0,2.0,1.0,40481.0,0.0
"""18278""",51.0,42176.0,34712.0,9.0,3.0,1600.0,3.0,2.0,8.0,13.0,128.0,-5.0,7.0,15.0,79.0,610.0,1039.0,14.0,0.0,1060000.0,2.0,2.0,1.0,40029.0,0.0
"""18279""",1429.0,42176.0,34712.0,9.0,3.0,1600.0,3.0,12.0,11.0,10.0,118.0,0.0,11.0,6.0,64.0,260.0,1162.0,14.0,0.0,1060000.0,2.0,3.0,1.0,40451.0,0.0
"""18280""",753.0,42176.0,34712.0,9.0,3.0,1600.0,3.0,3.0,14.0,3.0,132.0,0.0,532.0,24.0,78.0,320.0,1010.0,14.0,110.0,1060000.0,6.0,3.0,1.0,40261.0,0.0
"""18281""",726.0,42176.0,34712.0,9.0,3.0,1600.0,3.0,7.0,9.0,8.0,122.0,-2.0,3.0,13.0,70.0,240.0,1126.0,14.0,109.0,1060000.0,2.0,2.0,1.0,40079.0,0.0
"""18282""",1318.0,42176.0,34712.0,9.0,3.0,1600.0,3.0,13.0,12.0,4.0,115.0,0.0,3.0,7.0,61.0,180.0,1002.0,14.0,105.0,1060000.0,5.0,2.0,6.0,40459.0,0.0
"""18283""",1174.0,42176.0,34712.0,9.0,3.0,1600.0,3.0,14.0,13.0,11.0,113.0,-2.0,1.0,18.0,61.0,1250.0,1057.0,14.0,0.0,1060000.0,7.0,2.0,1.0,40310.0,0.0
"""18284""",1275.0,42176.0,34712.0,9.0,3.0,1600.0,3.0,5.0,1.0,24.0,126.0,0.0,3.0,23.0,72.0,70.0,1064.0,14.0,111.0,1060000.0,1.0,2.0,1.0,40433.0,0.0
"""18285""",1308.0,42176.0,34712.0,9.0,3.0,1600.0,3.0,6.0,5.0,5.0,125.0,0.0,3.0,2.0,71.0,43.0,1132.0,14.0,0.0,1060000.0,1.0,2.0,1.0,40824.0,0.0
"""18286""",1471.0,42176.0,34712.0,9.0,3.0,1600.0,3.0,4.0,3.0,21.0,128.0,0.0,1.0,16.0,74.0,27.0,1126.0,14.0,117.0,1060000.0,3.0,4.0,1.0,40657.0,1.0
"""18287""",398.0,42176.0,34712.0,9.0,3.0,1600.0,3.0,9.0,2.0,15.0,121.0,-2.0,14.0,14.0,69.0,1240.0,1121.0,14.0,108.0,1060000.0,6.0,2.0,1.0,39119.0,0.0
"""18288""",320.0,42176.0,34712.0,9.0,3.0,1600.0,3.0,11.0,7.0,6.0,116.0,-2.0,3.0,17.0,64.0,970.0,1045.0,14.0,111.0,1060000.0,2.0,2.0,1.0,39022.0,0.0
"""18289""",1106.0,42176.0,34713.0,9.0,4.0,1800.0,6.0,11.0,8.0,4.0,119.0,0.0,172.0,19.0,46.0,200.0,1083.0,14.0,0.0,760000.0,3.0,2.0,1.0,40255.0,0.0
"""18290""",1455.0,42176.0,34713.0,9.0,4.0,1800.0,6.0,14.0,3.0,50.0,114.0,0.0,1.0,8.0,41.0,1430.0,1015.0,14.0,0.0,760000.0,1.0,2.0,1.0,40452.0,0.0
"""18291""",572.0,42176.0,34713.0,9.0,4.0,1800.0,6.0,3.0,2.0,9.0,128.0,0.0,1.0,24.0,55.0,140.0,950.0,14.0,109.0,760000.0,2.0,2.0,1.0,39732.0,1.0
"""18292""",527.0,42176.0,34713.0,9.0,4.0,1800.0,6.0,12.0,7.0,1.0,117.0,0.0,7.0,22.0,44.0,260.0,1151.0,14.0,109.0,760000.0,1.0,2.0,1.0,39345.0,0.0
"""18293""",1095.0,42176.0,34713.0,9.0,4.0,1800.0,6.0,7.0,14.0,3.0,123.0,0.0,37.0,3.0,50.0,91.0,1046.0,14.0,107.0,760000.0,3.0,4.0,1.0,40227.0,1.0
"""18294""",119.0,42176.0,34713.0,9.0,4.0,1800.0,6.0,4.0,11.0,19.0,126.0,-2.0,18.0,13.0,55.0,180.0,1134.0,14.0,107.0,760000.0,1.0,1.0,1.0,39381.0,0.0
"""18295""",929.0,42176.0,34713.0,9.0,4.0,1800.0,6.0,13.0,9.0,11.0,113.0,-2.0,13.0,21.0,42.0,130.0,1127.0,14.0,102.0,760000.0,2.0,2.0,1.0,40422.0,0.0
"""18296""",1401.0,42176.0,34713.0,9.0,4.0,1800.0,6.0,2.0,1.0,5.0,131.0,0.0,7.0,6.0,58.0,26.0,1157.0,14.0,0.0,760000.0,1.0,2.0,1.0,40448.0,0.0
"""18297""",485.0,42176.0,34713.0,9.0,4.0,1800.0,6.0,6.0,10.0,6.0,122.0,-2.0,7.0,18.0,51.0,920.0,1021.0,14.0,101.0,760000.0,2.0,2.0,1.0,39314.0,0.0
"""18298""",1410.0,42176.0,34713.0,9.0,4.0,1800.0,6.0,9.0,12.0,15.0,120.0,-2.0,7.0,23.0,49.0,2330.0,1021.0,14.0,0.0,760000.0,2.0,2.0,1.0,40826.0,0.0
"""18299""",267.0,42176.0,34713.0,9.0,4.0,1800.0,6.0,1.0,13.0,21.0,131.0,0.0,1.0,14.0,58.0,69.0,1149.0,14.0,0.0,760000.0,1.0,1.0,1.0,39745.0,0.0
"""18300""",1650.0,42176.0,34713.0,9.0,4.0,1800.0,6.0,5.0,6.0,57.0,124.0,0.0,1.0,10.0,51.0,68.0,1159.0,14.0,104.0,760000.0,1.0,2.0,1.0,40866.0,0.0
"""18301""",841.0,42176.0,34713.0,9.0,4.0,1800.0,6.0,10.0,4.0,16.0,121.0,0.0,96.0,9.0,48.0,150.0,1034.0,14.0,107.0,760000.0,1.0,2.0,5.0,40108.0,0.0
"""18302""",36.0,42176.0,34713.0,9.0,4.0,1800.0,6.0,8.0,5.0,24.0,123.0,0.0,7.0,11.0,50.0,160.0,1097.0,14.0,94.0,760000.0,6.0,2.0,1.0,39867.0,0.0
"""18303""",921.0,42176.0,34714.0,9.0,3.0,1200.0,6.0,9.0,7.0,3.0,121.0,0.0,1.0,22.0,64.0,200.0,1085.0,12.0,102.0,1060000.0,3.0,2.0,1.0,39859.0,0.0
"""18304""",1393.0,42176.0,34714.0,9.0,3.0,1200.0,6.0,8.0,2.0,4.0,121.0,0.0,58.0,5.0,64.0,150.0,1032.0,12.0,0.0,1060000.0,2.0,3.0,1.0,40780.0,0.0
"""18305""",181.0,42176.0,34714.0,9.0,3.0,1200.0,6.0,4.0,10.0,57.0,126.0,0.0,45.0,7.0,69.0,470.0,1153.0,12.0,84.0,1060000.0,6.0,2.0,1.0,40263.0,0.0
"""18306""",1265.0,42176.0,34714.0,9.0,3.0,1200.0,6.0,11.0,6.0,11.0,118.0,-2.0,370.0,2.0,63.0,140.0,1182.0,12.0,109.0,1060000.0,2.0,2.0,1.0,40478.0,1.0
"""18307""",87.0,42176.0,34714.0,9.0,3.0,1200.0,6.0,3.0,8.0,5.0,127.0,0.0,77.0,13.0,70.0,300.0,1029.0,12.0,0.0,1060000.0,6.0,2.0,1.0,40218.0,0.0
"""18308""",1621.0,42176.0,34714.0,9.0,3.0,1200.0,6.0,1.0,12.0,21.0,133.0,0.0,3.0,10.0,76.0,16.0,1164.0,12.0,0.0,1060000.0,2.0,2.0,1.0,40859.0,0.0
"""18309""",1674.0,42176.0,34714.0,9.0,3.0,1200.0,6.0,2.0,3.0,20.0,129.0,0.0,58.0,18.0,72.0,240.0,1183.0,12.0,94.0,1060000.0,2.0,1.0,1.0,40799.0,0.0
"""18310""",1606.0,42176.0,34714.0,9.0,3.0,1200.0,6.0,12.0,1.0,19.0,116.0,-2.0,15.0,23.0,66.0,2570.0,1011.0,12.0,98.0,1060000.0,10.0,3.0,1.0,41016.0,0.0
"""18311""",544.0,42176.0,34714.0,9.0,3.0,1200.0,6.0,5.0,4.0,22.0,125.0,0.0,7.0,15.0,68.0,39.0,1091.0,12.0,0.0,1060000.0,1.0,2.0,1.0,40150.0,0.0
"""18312""",1675.0,42176.0,34714.0,9.0,3.0,1200.0,6.0,6.0,5.0,1.0,124.0,0.0,1.0,4.0,72.0,910.0,1062.0,12.0,87.0,1060000.0,6.0,2.0,1.0,41014.0,0.0
"""18313""",257.0,42176.0,34714.0,9.0,3.0,1200.0,6.0,10.0,11.0,64.0,110.0,-10.0,14.0,3.0,63.0,480.0,1121.0,12.0,113.0,1060000.0,2.0,2.0,1.0,40470.0,0.0
"""18314""",1582.0,42176.0,34715.0,9.0,3.0,1400.0,6.0,10.0,10.0,1.0,117.0,0.0,524.0,8.0,68.0,1660.0,1013.0,14.0,105.0,1000000.0,3.0,5.0,1.0,41023.0,0.0
"""18315""",1612.0,42176.0,34715.0,9.0,3.0,1400.0,6.0,1.0,1.0,19.0,128.0,-2.0,1.0,20.0,76.0,410.0,1155.0,14.0,96.0,1000000.0,6.0,2.0,1.0,40572.0,0.0
"""18316""",1513.0,42176.0,34715.0,9.0,3.0,1400.0,6.0,4.0,5.0,21.0,127.0,0.0,1.0,4.0,73.0,100.0,1120.0,14.0,102.0,1000000.0,7.0,2.0,1.0,40645.0,0.0
"""18317""",554.0,42176.0,34715.0,9.0,3.0,1400.0,6.0,12.0,6.0,10.0,117.0,0.0,1.0,9.0,63.0,110.0,1166.0,14.0,87.0,1000000.0,2.0,2.0,1.0,40066.0,0.0
"""18318""",1540.0,42176.0,34715.0,9.0,3.0,1400.0,6.0,9.0,11.0,22.0,121.0,0.0,18.0,16.0,67.0,220.0,1196.0,14.0,112.0,1000000.0,2.0,2.0,4.0,40800.0,1.0
"""18319""",1172.0,42176.0,34715.0,9.0,3.0,1400.0,6.0,13.0,4.0,11.0,115.0,-2.0,1.0,18.0,63.0,68.0,1219.0,14.0,111.0,1000000.0,2.0,3.0,1.0,40498.0,1.0
"""18320""",558.0,42176.0,34715.0,9.0,3.0,1400.0,6.0,3.0,14.0,20.0,128.0,0.0,14.0,21.0,74.0,320.0,1006.0,14.0,0.0,1000000.0,6.0,3.0,1.0,40214.0,0.0
"""18321""",1217.0,42176.0,34715.0,9.0,3.0,1400.0,6.0,6.0,12.0,4.0,124.0,0.0,6.0,23.0,70.0,110.0,1097.0,14.0,112.0,1000000.0,2.0,2.0,1.0,40450.0,1.0
"""18322""",1213.0,42176.0,34715.0,9.0,3.0,1400.0,6.0,14.0,2.0,64.0,105.0,-10.0,32.0,10.0,61.0,71.0,1067.0,14.0,102.0,1000000.0,1.0,2.0,1.0,40478.0,0.0
"""18323""",935.0,42176.0,34715.0,9.0,3.0,1400.0,6.0,8.0,7.0,24.0,122.0,0.0,437.0,22.0,68.0,46.0,1078.0,14.0,0.0,1000000.0,6.0,4.0,1.0,39518.0,0.0
"""18324""",1462.0,42176.0,34715.0,9.0,3.0,1400.0,6.0,2.0,13.0,6.0,127.0,-2.0,3.0,14.0,75.0,1310.0,1168.0,14.0,0.0,1000000.0,6.0,2.0,1.0,40614.0,0.0
"""18325""",1122.0,42176.0,34715.0,9.0,3.0,1400.0,6.0,7.0,9.0,5.0,123.0,0.0,9.0,13.0,69.0,110.0,1123.0,14.0,105.0,1000000.0,1.0,2.0,1.0,40488.0,0.0
"""18326""",1435.0,42176.0,34715.0,9.0,3.0,1400.0,6.0,5.0,3.0,13.0,121.0,-5.0,9.0,15.0,72.0,44.0,1118.0,14.0,0.0,1000000.0,2.0,2.0,1.0,40810.0,0.0
"""18327""",1394.0,42176.0,34715.0,9.0,3.0,1400.0,6.0,11.0,8.0,8.0,115.0,-2.0,64.0,17.0,63.0,710.0,976.0,14.0,110.0,1000000.0,10.0,1.0,1.0,40614.0,0.0
"""18328""",894.0,42176.0,34716.0,3.0,3.0,1200.0,4.0,4.0,1.0,11.0,124.0,-2.0,38.0,5.0,72.0,55.0,1133.0,12.0,0.0,1060000.0,1.0,2.0,1.0,40456.0,0.0
"""18329""",1109.0,42176.0,34716.0,3.0,3.0,1200.0,4.0,3.0,10.0,3.0,130.0,0.0,260.0,19.0,76.0,280.0,1111.0,12.0,0.0,1060000.0,2.0,3.0,1.0,40445.0,0.0
"""18330""",1655.0,42176.0,34716.0,3.0,3.0,1200.0,4.0,12.0,3.0,1.0,114.0,0.0,1.0,11.0,60.0,2980.0,1038.0,12.0,81.0,1060000.0,3.0,4.0,1.0,39920.0,0.0
"""18331""",758.0,42176.0,34716.0,3.0,3.0,1200.0,4.0,2.0,7.0,24.0,132.0,0.0,13.0,22.0,78.0,69.0,1111.0,12.0,111.0,1060000.0,1.0,2.0,5.0,40147.0,0.0
"""18332""",1465.0,42176.0,34716.0,3.0,3.0,1200.0,4.0,11.0,5.0,12.0,114.0,0.0,9.0,12.0,60.0,530.0,1086.0,12.0,91.0,1060000.0,1.0,4.0,1.0,40500.0,0.0
"""18333""",997.0,42176.0,34716.0,3.0,3.0,1200.0,4.0,7.0,8.0,9.0,120.0,0.0,6.0,7.0,66.0,150.0,1161.0,12.0,115.0,1060000.0,2.0,1.0,1.0,40483.0,1.0
"""18334""",1260.0,42176.0,34716.0,3.0,3.0,1200.0,4.0,9.0,11.0,20.0,120.0,2.0,7.0,15.0,64.0,330.0,1154.0,12.0,105.0,1060000.0,1.0,2.0,1.0,40482.0,0.0
"""18335""",835.0,42176.0,34716.0,3.0,3.0,1200.0,4.0,1.0,9.0,57.0,133.0,0.0,32.0,10.0,79.0,82.0,1058.0,12.0,114.0,1060000.0,2.0,3.0,1.0,40047.0,1.0
"""18336""",603.0,42176.0,34716.0,3.0,3.0,1200.0,4.0,10.0,6.0,4.0,117.0,0.0,3.0,3.0,63.0,97.0,1225.0,12.0,109.0,1060000.0,1.0,2.0,1.0,40066.0,1.0
"""18337""",1322.0,42176.0,34716.0,3.0,3.0,1200.0,4.0,6.0,12.0,64.0,111.0,-10.0,3.0,20.0,67.0,120.0,980.0,12.0,84.0,1060000.0,2.0,3.0,1.0,40815.0,0.0
"""18338""",1286.0,42176.0,34716.0,3.0,3.0,1200.0,4.0,5.0,4.0,21.0,122.0,0.0,401.0,16.0,68.0,39.0,1185.0,12.0,117.0,1060000.0,2.0,1.0,1.0,40397.0,1.0
"""18339""",1560.0,42176.0,34716.0,3.0,3.0,1200.0,4.0,8.0,2.0,5.0,120.0,1.0,9.0,2.0,65.0,57.0,1091.0,12.0,0.0,1060000.0,3.0,2.0,1.0,40605.0,0.0
"""18340""",1256.0,42176.0,34717.0,9.0,2.0,1200.0,6.0,11.0,5.0,10.0,118.0,0.0,9.0,15.0,82.0,130.0,1077.0,12.0,115.0,1500000.0,2.0,3.0,1.0,40442.0,1.0
"""18341""",1208.0,42176.0,34717.0,9.0,2.0,1200.0,6.0,6.0,3.0,20.0,124.0,0.0,1.0,18.0,88.0,280.0,1035.0,12.0,117.0,1500000.0,2.0,2.0,1.0,40486.0,1.0
"""18342""",605.0,42176.0,34717.0,9.0,2.0,1200.0,6.0,9.0,10.0,15.0,119.0,-2.0,15.0,14.0,85.0,950.0,1094.0,12.0,110.0,1500000.0,3.0,2.0,1.0,39879.0,0.0
