"""""","""ccode""","""date""","""raceref""","""course""","""raceclass""","""n_dist""","""going""","""horseno""","""drawing""","""jockey""","""wt_carried""","""netadj""","""blinker""","""trainer""","""rating""","""odd_fn""","""weights""","""runners""","""latest_sr""","""purse""","""ctry""","""color_e""","""sex""","""foaldate""",predict_result
"""17312""",1647.0,42148.0,34634.0,5.0,0.0,1000.0,3.0,8.0,2.0,50.0,120.0,0.0,77.0,3.0,0.0,940.0,1009.0,12.0,100.0,800000.0,1.0,2.0,1.0,41175.0,0.0
"""17313""",42.0,42148.0,34635.0,5.0,5.0,1200.0,3.0,4.0,11.0,5.0,129.0,0.0,1.0,8.0,36.0,91.0,1072.0,12.0,102.0,575000.0,2.0,3.0,1.0,39725.0,1.0
"""17314""",1287.0,42148.0,34635.0,5.0,5.0,1200.0,3.0,9.0,12.0,21.0,119.0,0.0,93.0,10.0,26.0,110.0,1084.0,12.0,95.0,575000.0,2.0,3.0,1.0,40839.0,0.0
"""17315""",477.0,42148.0,34635.0,5.0,5.0,1200.0,3.0,8.0,5.0,22.0,121.0,0.0,1.0,18.0,28.0,25.0,1156.0,12.0,98.0,575000.0,2.0,2.0,1.0,40082.0,0.0
"""17316""",150.0,42148.0,34635.0,5.0,5.0,1200.0,3.0,5.0,9.0,13.0,123.0,-5.0,7.0,17.0,35.0,160.0,1100.0,12.0,95.0,575000.0,3.0,3.0,1.0,39520.0,0.0
"""17317""",453.0,42148.0,34635.0,5.0,5.0,1200.0,3.0,12.0,7.0,12.0,113.0,0.0,1.0,12.0,8.0,530.0,1036.0,12.0,93.0,575000.0,1.0,2.0,1.0,39355.0,0.0
"""17318""",854.0,42148.0,34635.0,5.0,5.0,1200.0,3.0,11.0,2.0,15.0,113.0,2.0,367.0,2.0,13.0,310.0,1121.0,12.0,97.0,575000.0,1.0,2.0,1.0,40111.0,0.0
"""17319""",65.0,42148.0,34635.0,5.0,5.0,1200.0,3.0,1.0,4.0,19.0,131.0,-2.0,29.0,14.0,40.0,76.0,1009.0,12.0,97.0,575000.0,4.0,2.0,1.0,39941.0,0.0
"""17320""",922.0,42148.0,34635.0,5.0,5.0,1200.0,3.0,10.0,3.0,1.0,111.0,-2.0,552.0,11.0,14.0,140.0,1072.0,12.0,93.0,575000.0,2.0,1.0,1.0,40051.0,0.0
"""17321""",1473.0,42148.0,34635.0,5.0,5.0,1200.0,3.0,6.0,6.0,69.0,126.0,0.0,3.0,16.0,33.0,350.0,1265.0,12.0,86.0,575000.0,2.0,3.0,1.0,40850.0,0.0
"""17322""",1081.0,42148.0,34635.0,5.0,5.0,1200.0,3.0,7.0,10.0,24.0,123.0,0.0,93.0,3.0,30.0,110.0,958.0,12.0,99.0,575000.0,1.0,3.0,1.0,40469.0,1.0
"""17323""",539.0,42148.0,34635.0,5.0,5.0,1200.0,3.0,3.0,1.0,8.0,127.0,-2.0,6.0,1.0,36.0,65.0,1084.0,12.0,91.0,575000.0,1.0,3.0,1.0,39411.0,0.0
"""17324""",1202.0,42148.0,34635.0,5.0,5.0,1200.0,3.0,2.0,8.0,9.0,130.0,0.0,48.0,15.0,37.0,280.0,1023.0,12.0,83.0,575000.0,3.0,2.0,1.0,40653.0,0.0
"""17325""",394.0,42148.0,34636.0,5.0,5.0,1400.0,1.0,9.0,5.0,20.0,129.0,0.0,9.0,18.0,36.0,170.0,1175.0,14.0,99.0,575000.0,1.0,4.0,1.0,39347.0,0.0
"""17326""",1067.0,42148.0,34636.0,5.0,5.0,1400.0,1.0,1.0,4.0,24.0,133.0,0.0,1.0,11.0,40.0,83.0,1008.0,14.0,101.0,575000.0,1.0,1.0,1.0,40078.0,0.0
"""17327""",353.0,42148.0,34636.0,5.0,5.0,1400.0,1.0,12.0,14.0,4.0,123.0,0.0,3.0,21.0,30.0,96.0,1178.0,14.0,99.0,575000.0,1.0,2.0,1.0,40123.0,0.0
"""17328""",794.0,42148.0,34636.0,5.0,5.0,1400.0,1.0,2.0,9.0,22.0,133.0,0.0,32.0,3.0,40.0,79.0,1183.0,14.0,0.0,575000.0,1.0,2.0,1.0,40428.0,0.0
"""17329""",840.0,42148.0,34636.0,5.0,5.0,1400.0,1.0,14.0,3.0,11.0,111.0,-2.0,191.0,4.0,20.0,130.0,1128.0,14.0,0.0,575000.0,1.0,3.0,1.0,40051.0,0.0
"""17330""",776.0,42148.0,34636.0,5.0,5.0,1400.0,1.0,10.0,8.0,16.0,128.0,0.0,3.0,17.0,35.0,730.0,1090.0,14.0,87.0,575000.0,2.0,1.0,1.0,40062.0,0.0
"""17331""",1344.0,42148.0,34636.0,5.0,5.0,1400.0,1.0,3.0,7.0,21.0,132.0,0.0,7.0,15.0,39.0,33.0,1134.0,14.0,102.0,575000.0,2.0,2.0,1.0,40783.0,1.0
"""17332""",134.0,42148.0,34636.0,5.0,5.0,1400.0,1.0,13.0,12.0,12.0,120.0,0.0,13.0,12.0,27.0,590.0,1054.0,14.0,92.0,575000.0,2.0,2.0,1.0,39334.0,0.0
"""17333""",461.0,42148.0,34636.0,5.0,5.0,1400.0,1.0,11.0,11.0,9.0,125.0,0.0,1.0,8.0,32.0,140.0,1004.0,14.0,96.0,575000.0,3.0,2.0,1.0,39885.0,0.0
"""17334""",1269.0,42148.0,34636.0,5.0,5.0,1400.0,1.0,4.0,13.0,8.0,130.0,-2.0,7.0,1.0,39.0,2610.0,1071.0,14.0,86.0,575000.0,3.0,3.0,1.0,40635.0,0.0
"""17335""",902.0,42148.0,34636.0,5.0,5.0,1400.0,1.0,8.0,1.0,1.0,128.0,-2.0,9.0,9.0,37.0,160.0,1138.0,14.0,106.0,575000.0,1.0,2.0,1.0,40100.0,1.0
"""17336""",1011.0,42148.0,34636.0,5.0,5.0,1400.0,1.0,7.0,6.0,5.0,130.0,0.0,3.0,13.0,37.0,46.0,1220.0,14.0,0.0,575000.0,1.0,2.0,1.0,40148.0,0.0
"""17337""",1165.0,42148.0,34636.0,5.0,5.0,1400.0,1.0,5.0,10.0,3.0,130.0,0.0,6.0,7.0,37.0,390.0,1205.0,14.0,99.0,575000.0,1.0,1.0,1.0,40480.0,0.0
"""17338""",1189.0,42148.0,34636.0,5.0,5.0,1400.0,1.0,6.0,2.0,19.0,128.0,-2.0,18.0,23.0,37.0,380.0,1043.0,14.0,95.0,575000.0,1.0,2.0,1.0,40459.0,0.0
"""17339""",1320.0,42148.0,34637.0,5.0,4.0,1200.0,1.0,3.0,1.0,57.0,131.0,0.0,1.0,18.0,57.0,19.0,1093.0,12.0,112.0,760000.0,2.0,1.0,1.0,40800.0,1.0
"""17340""",1245.0,42148.0,34637.0,5.0,4.0,1200.0,1.0,8.0,12.0,64.0,115.0,-10.0,15.0,22.0,51.0,320.0,1181.0,12.0,102.0,760000.0,1.0,3.0,1.0,40098.0,0.0
"""17341""",1180.0,42148.0,34637.0,5.0,4.0,1200.0,1.0,6.0,10.0,19.0,124.0,-2.0,14.0,3.0,52.0,2000.0,1001.0,12.0,96.0,760000.0,13.0,2.0,1.0,40665.0,0.0
"""17342""",1577.0,42148.0,34637.0,5.0,4.0,1200.0,1.0,5.0,11.0,69.0,127.0,0.0,3.0,5.0,53.0,140.0,1211.0,12.0,0.0,760000.0,1.0,2.0,1.0,40802.0,0.0
"""17343""",1225.0,42148.0,34637.0,5.0,4.0,1200.0,1.0,11.0,3.0,11.0,116.0,-2.0,315.0,6.0,44.0,190.0,1105.0,12.0,95.0,760000.0,2.0,2.0,1.0,40827.0,0.0
"""17344""",1511.0,42148.0,34637.0,5.0,4.0,1200.0,1.0,10.0,9.0,21.0,125.0,0.0,1.0,10.0,51.0,38.0,1196.0,12.0,100.0,760000.0,1.0,1.0,1.0,40830.0,0.0
"""17345""",1317.0,42148.0,34637.0,5.0,4.0,1200.0,1.0,12.0,2.0,13.0,110.0,-5.0,404.0,13.0,41.0,2300.0,1082.0,12.0,77.0,760000.0,1.0,2.0,1.0,40438.0,0.0
"""17346""",39.0,42148.0,34637.0,5.0,4.0,1200.0,1.0,2.0,4.0,4.0,132.0,0.0,535.0,7.0,58.0,170.0,1150.0,12.0,106.0,760000.0,2.0,1.0,1.0,40092.0,0.0
"""17347""",1290.0,42148.0,34637.0,5.0,4.0,1200.0,1.0,9.0,6.0,9.0,125.0,0.0,7.0,4.0,51.0,130.0,1072.0,12.0,103.0,760000.0,6.0,2.0,1.0,40591.0,0.0
"""17348""",251.0,42148.0,34637.0,5.0,4.0,1200.0,1.0,4.0,8.0,1.0,127.0,-2.0,536.0,11.0,55.0,100.0,1078.0,12.0,105.0,760000.0,1.0,2.0,1.0,39748.0,0.0
"""17349""",1648.0,42148.0,34637.0,5.0,4.0,1200.0,1.0,7.0,5.0,22.0,126.0,0.0,77.0,9.0,52.0,530.0,1109.0,12.0,81.0,760000.0,2.0,2.0,1.0,40799.0,0.0
"""17350""",1065.0,42148.0,34637.0,5.0,4.0,1200.0,1.0,1.0,7.0,7.0,128.0,-5.0,7.0,14.0,59.0,900.0,1107.0,12.0,96.0,760000.0,3.0,2.0,1.0,39504.0,0.0
"""17351""",1608.0,42148.0,34638.0,5.0,4.0,1600.0,1.0,7.0,9.0,15.0,124.0,-2.0,14.0,3.0,52.0,3390.0,1146.0,14.0,0.0,760000.0,2.0,2.0,1.0,40795.0,0.0
"""17352""",1093.0,42148.0,34638.0,5.0,4.0,1600.0,1.0,4.0,2.0,8.0,130.0,-2.0,38.0,24.0,58.0,160.0,1020.0,14.0,101.0,760000.0,7.0,2.0,1.0,40277.0,0.0
"""17353""",779.0,42148.0,34638.0,5.0,4.0,1600.0,1.0,11.0,12.0,16.0,122.0,0.0,26.0,17.0,48.0,400.0,1106.0,14.0,95.0,760000.0,2.0,3.0,1.0,39758.0,0.0
"""17354""",1467.0,42148.0,34638.0,5.0,4.0,1600.0,1.0,14.0,10.0,6.0,117.0,-2.0,1.0,9.0,45.0,360.0,1082.0,14.0,99.0,760000.0,2.0,1.0,1.0,40836.0,0.0
"""17355""",267.0,42148.0,34638.0,5.0,4.0,1600.0,1.0,3.0,3.0,7.0,127.0,-5.0,1.0,14.0,58.0,240.0,1155.0,14.0,107.0,760000.0,1.0,1.0,1.0,39745.0,0.0
"""17356""",1080.0,42148.0,34638.0,5.0,4.0,1600.0,1.0,10.0,8.0,13.0,112.0,-5.0,3.0,1.0,43.0,410.0,1022.0,14.0,104.0,760000.0,6.0,2.0,1.0,40627.0,0.0
"""17357""",1246.0,42148.0,34638.0,5.0,4.0,1600.0,1.0,2.0,11.0,11.0,131.0,-2.0,4.0,22.0,59.0,63.0,1158.0,14.0,108.0,760000.0,1.0,2.0,1.0,40483.0,1.0
"""17358""",349.0,42148.0,34638.0,5.0,4.0,1600.0,1.0,9.0,14.0,69.0,124.0,0.0,42.0,6.0,50.0,2450.0,1030.0,14.0,106.0,760000.0,1.0,2.0,1.0,40094.0,0.0
"""17359""",155.0,42148.0,34638.0,5.0,4.0,1600.0,1.0,5.0,5.0,64.0,118.0,-10.0,25.0,4.0,54.0,100.0,1149.0,14.0,102.0,760000.0,1.0,2.0,1.0,38996.0,0.0
"""17360""",1091.0,42148.0,34638.0,5.0,4.0,1600.0,1.0,1.0,7.0,3.0,133.0,0.0,7.0,23.0,59.0,52.0,1143.0,14.0,108.0,760000.0,2.0,3.0,1.0,40119.0,1.0
"""17361""",1354.0,42148.0,34638.0,5.0,4.0,1600.0,1.0,12.0,13.0,5.0,121.0,0.0,22.0,13.0,47.0,48.0,1091.0,14.0,105.0,760000.0,1.0,2.0,1.0,40871.0,0.0
"""17362""",1584.0,42148.0,34638.0,5.0,4.0,1600.0,1.0,6.0,1.0,1.0,125.0,-2.0,377.0,11.0,53.0,50.0,1055.0,14.0,107.0,760000.0,2.0,3.0,1.0,40790.0,1.0
"""17363""",485.0,42148.0,34638.0,5.0,4.0,1600.0,1.0,8.0,6.0,19.0,123.0,-2.0,7.0,18.0,51.0,420.0,1025.0,14.0,107.0,760000.0,2.0,2.0,1.0,39314.0,0.0
"""17364""",1306.0,42148.0,34638.0,5.0,4.0,1600.0,1.0,13.0,4.0,21.0,119.0,0.0,37.0,16.0,45.0,64.0,1051.0,14.0,108.0,760000.0,2.0,2.0,1.0,40828.0,1.0
"""17365""",1440.0,42148.0,34639.0,5.0,4.0,1200.0,1.0,10.0,9.0,22.0,123.0,0.0,1.0,9.0,50.0,110.0,1118.0,12.0,107.0,760000.0,1.0,2.0,1.0,40859.0,1.0
"""17366""",1611.0,42148.0,34639.0,5.0,4.0,1200.0,1.0,9.0,11.0,3.0,125.0,0.0,1.0,3.0,52.0,43.0,1137.0,12.0,107.0,760000.0,2.0,3.0,1.0,40822.0,1.0
"""17367""",1630.0,42148.0,34639.0,5.0,4.0,1200.0,1.0,7.0,5.0,4.0,125.0,0.0,7.0,6.0,52.0,390.0,1221.0,12.0,90.0,760000.0,1.0,2.0,1.0,40447.0,0.0
"""17368""",1375.0,42148.0,34639.0,5.0,4.0,1200.0,1.0,4.0,12.0,24.0,129.0,0.0,7.0,23.0,56.0,330.0,1123.0,12.0,86.0,760000.0,2.0,2.0,1.0,40441.0,0.0
"""17369""",1649.0,42148.0,34639.0,5.0,4.0,1200.0,1.0,8.0,6.0,50.0,125.0,0.0,55.0,8.0,52.0,150.0,1120.0,12.0,91.0,760000.0,1.0,2.0,1.0,40821.0,0.0
"""17370""",1650.0,42148.0,34639.0,5.0,4.0,1200.0,1.0,6.0,7.0,21.0,125.0,0.0,1.0,10.0,52.0,55.0,1182.0,12.0,95.0,760000.0,1.0,2.0,1.0,40866.0,0.0
"""17371""",1265.0,42148.0,34639.0,5.0,4.0,1200.0,1.0,3.0,2.0,5.0,130.0,0.0,347.0,2.0,57.0,65.0,1162.0,12.0,110.0,760000.0,2.0,2.0,1.0,40478.0,1.0
"""17372""",808.0,42148.0,34639.0,5.0,4.0,1200.0,1.0,11.0,3.0,15.0,120.0,-2.0,9.0,17.0,49.0,690.0,1173.0,12.0,86.0,760000.0,2.0,3.0,1.0,39378.0,0.0
"""17373""",771.0,42148.0,34639.0,5.0,4.0,1200.0,1.0,1.0,4.0,1.0,131.0,-2.0,1.0,11.0,60.0,150.0,1136.0,12.0,112.0,760000.0,6.0,4.0,1.0,40290.0,1.0
"""17374""",740.0,42148.0,34639.0,5.0,4.0,1200.0,1.0,5.0,10.0,9.0,128.0,0.0,37.0,4.0,55.0,220.0,1144.0,12.0,106.0,760000.0,6.0,2.0,1.0,40263.0,1.0
"""17375""",1470.0,42148.0,34639.0,5.0,4.0,1200.0,1.0,12.0,8.0,6.0,119.0,-2.0,1.0,1.0,48.0,89.0,1115.0,12.0,105.0,760000.0,1.0,2.0,1.0,40471.0,1.0
"""17376""",371.0,42148.0,34639.0,5.0,4.0,1200.0,1.0,2.0,1.0,57.0,132.0,0.0,3.0,7.0,59.0,50.0,1132.0,12.0,95.0,760000.0,1.0,3.0,1.0,40080.0,0.0
"""17377""",374.0,42148.0,34640.0,5.0,4.0,1400.0,1.0,4.0,9.0,16.0,127.0,0.0,7.0,17.0,54.0,120.0,1087.0,14.0,105.0,760000.0,6.0,2.0,1.0,39501.0,1.0
"""17378""",1378.0,42148.0,34640.0,5.0,4.0,1400.0,1.0,14.0,11.0,4.0,115.0,0.0,9.0,10.0,42.0,750.0,1050.0,14.0,96.0,760000.0,2.0,2.0,1.0,40832.0,0.0
"""17379""",1411.0,42148.0,34640.0,5.0,4.0,1400.0,1.0,11.0,1.0,69.0,122.0,0.0,1.0,9.0,49.0,120.0,1055.0,14.0,104.0,760000.0,2.0,2.0,1.0,40771.0,0.0
"""17380""",1558.0,42148.0,34640.0,5.0,4.0,1400.0,1.0,12.0,14.0,5.0,122.0,0.0,3.0,5.0,49.0,71.0,1145.0,14.0,96.0,760000.0,1.0,2.0,1.0,40787.0,0.0
"""17381""",1325.0,42148.0,34640.0,5.0,4.0,1400.0,1.0,8.0,2.0,22.0,125.0,0.0,3.0,19.0,52.0,61.0,1093.0,14.0,106.0,760000.0,2.0,2.0,1.0,40805.0,0.0
"""17382""",1300.0,42148.0,34640.0,5.0,4.0,1400.0,1.0,6.0,13.0,21.0,126.0,0.0,26.0,16.0,53.0,58.0,1081.0,14.0,106.0,760000.0,2.0,2.0,1.0,40838.0,1.0
"""17383""",1517.0,42148.0,34640.0,5.0,4.0,1400.0,1.0,5.0,7.0,8.0,124.0,-2.0,1.0,1.0,58.0,1120.0,1008.0,14.0,96.0,760000.0,6.0,2.0,1.0,40966.0,0.0
"""17384""",1468.0,42148.0,34640.0,5.0,4.0,1400.0,1.0,10.0,3.0,3.0,123.0,0.0,7.0,14.0,50.0,60.0,1107.0,14.0,102.0,760000.0,2.0,2.0,1.0,40486.0,0.0
"""17385""",99.0,42148.0,34640.0,5.0,4.0,1400.0,1.0,1.0,6.0,13.0,128.0,-5.0,7.0,15.0,60.0,81.0,1189.0,14.0,101.0,760000.0,1.0,2.0,3.0,40081.0,0.0
"""17386""",1336.0,42148.0,34640.0,5.0,4.0,1400.0,1.0,2.0,4.0,24.0,131.0,0.0,7.0,2.0,58.0,58.0,1148.0,14.0,107.0,760000.0,1.0,2.0,1.0,40505.0,1.0
"""17387""",1604.0,42148.0,34640.0,5.0,4.0,1400.0,1.0,9.0,10.0,20.0,123.0,0.0,9.0,6.0,50.0,280.0,1079.0,14.0,88.0,760000.0,2.0,2.0,1.0,40781.0,0.0
"""17388""",679.0,42148.0,34640.0,5.0,4.0,1400.0,1.0,13.0,5.0,50.0,115.0,0.0,340.0,3.0,42.0,560.0,1101.0,14.0,105.0,760000.0,3.0,2.0,1.0,39199.0,0.0
"""17389""",152.0,42148.0,34640.0,5.0,4.0,1400.0,1.0,3.0,12.0,64.0,119.0,-10.0,26.0,13.0,56.0,380.0,1043.0,14.0,94.0,760000.0,2.0,3.0,1.0,39770.0,0.0
"""17390""",699.0,42148.0,34641.0,5.0,3.0,1400.0,1.0,8.0,1.0,64.0,111.0,-10.0,15.0,5.0,64.0,58.0,1235.0,14.0,108.0,1060000.0,2.0,2.0,1.0,39732.0,0.0
"""17391""",1518.0,42148.0,34641.0,5.0,3.0,1400.0,1.0,5.0,7.0,22.0,124.0,0.0,26.0,8.0,67.0,84.0,1118.0,14.0,108.0,1060000.0,3.0,1.0,1.0,40587.0,0.0
"""17392""",1443.0,42148.0,34641.0,5.0,3.0,1400.0,1.0,3.0,12.0,3.0,127.0,0.0,1.0,21.0,70.0,770.0,1069.0,14.0,110.0,1060000.0,3.0,4.0,1.0,40654.0,0.0
"""17393""",293.0,42148.0,34641.0,5.0,3.0,1400.0,1.0,2.0,10.0,13.0,122.0,-5.0,9.0,15.0,70.0,240.0,1113.0,14.0,110.0,1060000.0,2.0,2.0,1.0,38953.0,0.0
"""17394""",310.0,42148.0,34641.0,5.0,3.0,1400.0,1.0,6.0,8.0,7.0,118.0,-5.0,1.0,6.0,66.0,560.0,1154.0,14.0,77.0,1060000.0,1.0,2.0,4.0,39701.0,0.0
"""17395""",1589.0,42148.0,34641.0,5.0,3.0,1400.0,1.0,9.0,6.0,15.0,118.0,-2.0,18.0,3.0,63.0,1050.0,1087.0,14.0,104.0,1060000.0,2.0,2.0,1.0,40818.0,0.0
"""17396""",935.0,42148.0,34641.0,5.0,3.0,1400.0,1.0,12.0,13.0,24.0,119.0,0.0,437.0,22.0,62.0,120.0,1086.0,14.0,112.0,1060000.0,6.0,4.0,1.0,39518.0,1.0
"""17397""",1333.0,42148.0,34641.0,5.0,3.0,1400.0,1.0,1.0,4.0,20.0,128.0,0.0,9.0,16.0,71.0,64.0,1145.0,14.0,106.0,1060000.0,3.0,2.0,1.0,40635.0,0.0
"""17398""",1394.0,42148.0,34641.0,5.0,3.0,1400.0,1.0,7.0,5.0,21.0,122.0,0.0,64.0,17.0,65.0,130.0,972.0,14.0,80.0,1060000.0,10.0,1.0,1.0,40614.0,0.0
"""17399""",1364.0,42148.0,34641.0,5.0,3.0,1400.0,1.0,11.0,14.0,11.0,117.0,-2.0,620.0,2.0,62.0,840.0,1100.0,14.0,106.0,1060000.0,1.0,2.0,1.0,40506.0,0.0
"""17400""",1229.0,42148.0,34641.0,5.0,3.0,1400.0,1.0,4.0,2.0,5.0,126.0,0.0,30.0,23.0,69.0,50.0,1098.0,14.0,107.0,1060000.0,2.0,2.0,1.0,40490.0,0.0
"""17401""",1172.0,42148.0,34641.0,5.0,3.0,1400.0,1.0,10.0,3.0,6.0,118.0,-2.0,1.0,18.0,63.0,58.0,1219.0,14.0,113.0,1060000.0,2.0,3.0,1.0,40498.0,1.0
"""17402""",1359.0,42148.0,34641.0,5.0,3.0,1400.0,1.0,14.0,9.0,50.0,118.0,0.0,14.0,1.0,61.0,68.0,1134.0,14.0,112.0,1060000.0,1.0,2.0,1.0,40056.0,1.0
"""17403""",1651.0,42148.0,34642.0,5.0,3.0,1000.0,1.0,11.0,12.0,7.0,115.0,-5.0,1.0,14.0,65.0,88.0,1268.0,14.0,113.0,1060000.0,2.0,4.0,1.0,40776.0,1.0
"""17404""",1404.0,42148.0,34642.0,5.0,3.0,1000.0,1.0,1.0,8.0,4.0,133.0,0.0,14.0,10.0,78.0,120.0,1063.0,14.0,105.0,1060000.0,2.0,3.0,1.0,40816.0,0.0
"""17405""",1573.0,42148.0,34642.0,5.0,3.0,1000.0,1.0,7.0,14.0,22.0,122.0,0.0,9.0,15.0,72.0,78.0,1076.0,14.0,100.0,1060000.0,3.0,2.0,1.0,41028.0,0.0
"""17406""",1018.0,42148.0,34642.0,5.0,3.0,1000.0,1.0,2.0,7.0,21.0,130.0,0.0,1.0,9.0,75.0,72.0,1123.0,14.0,104.0,1060000.0,1.0,2.0,1.0,40463.0,0.0
"""17407""",551.0,42148.0,34642.0,5.0,3.0,1000.0,1.0,12.0,13.0,64.0,107.0,-10.0,7.0,5.0,62.0,140.0,1167.0,14.0,89.0,1060000.0,1.0,2.0,1.0,39710.0,0.0
"""17408""",189.0,42148.0,34642.0,5.0,3.0,1000.0,1.0,14.0,1.0,12.0,115.0,0.0,9.0,12.0,60.0,1450.0,1055.0,14.0,103.0,1060000.0,1.0,2.0,1.0,39712.0,0.0
"""17409""",859.0,42148.0,34642.0,5.0,3.0,1000.0,1.0,3.0,15.0,3.0,130.0,0.0,38.0,16.0,75.0,49.0,1054.0,14.0,95.0,1060000.0,1.0,3.0,1.0,40414.0,0.0
"""17410""",1652.0,42148.0,34642.0,5.0,3.0,1000.0,1.0,5.0,4.0,5.0,124.0,0.0,23.0,20.0,69.0,44.0,1141.0,14.0,0.0,1060000.0,1.0,4.0,1.0,40792.0,0.0
"""17411""",1141.0,42148.0,34642.0,5.0,3.0,1000.0,1.0,10.0,9.0,19.0,118.0,-2.0,1.0,4.0,65.0,370.0,1100.0,14.0,111.0,1060000.0,7.0,1.0,1.0,40572.0,0.0
"""17412""",183.0,42148.0,34642.0,5.0,3.0,1000.0,1.0,6.0,2.0,20.0,123.0,0.0,3.0,19.0,68.0,220.0,1226.0,14.0,113.0,1060000.0,2.0,1.0,1.0,40093.0,0.0
"""17413""",1503.0,42148.0,34642.0,5.0,3.0,1000.0,1.0,8.0,5.0,24.0,122.0,0.0,477.0,21.0,67.0,99.0,1168.0,14.0,113.0,1060000.0,3.0,2.0,1.0,40659.0,1.0
"""17414""",804.0,42148.0,34642.0,5.0,3.0,1000.0,1.0,4.0,10.0,11.0,124.0,-2.0,7.0,6.0,71.0,160.0,1098.0,14.0,103.0,1060000.0,2.0,3.0,1.0,40403.0,0.0
"""17415""",553.0,42148.0,34642.0,5.0,3.0,1000.0,1.0,13.0,3.0,50.0,115.0,0.0,7.0,1.0,60.0,790.0,1115.0,14.0,109.0,1060000.0,1.0,1.0,1.0,39749.0,0.0
"""17416""",1653.0,42148.0,34642.0,5.0,3.0,1000.0,1.0,9.0,6.0,57.0,121.0,0.0,1.0,7.0,66.0,1310.0,1104.0,14.0,111.0,1060000.0,1.0,2.0,1.0,40452.0,0.0
"""17417""",1024.0,42148.0,34643.0,5.0,2.0,1200.0,6.0,9.0,4.0,64.0,111.0,-10.0,18.0,17.0,82.0,90.0,1147.0,12.0,107.0,1500000.0,2.0,2.0,1.0,40046.0,0.0
"""17418""",1208.0,42148.0,34643.0,5.0,2.0,1200.0,6.0,1.0,12.0,20.0,128.0,0.0,1.0,18.0,89.0,430.0,1041.0,12.0,117.0,1500000.0,2.0,2.0,1.0,40486.0,0.0
"""17419""",1562.0,42148.0,34643.0,5.0,2.0,1200.0,6.0,12.0,9.0,50.0,118.0,0.0,1.0,5.0,79.0,180.0,1158.0,12.0,0.0,1500000.0,1.0,2.0,1.0,40497.0,0.0
"""17420""",111.0,42148.0,34643.0,5.0,2.0,1200.0,6.0,3.0,5.0,16.0,123.0,0.0,13.0,9.0,84.0,190.0,1086.0,12.0,116.0,1500000.0,1.0,3.0,4.0,39389.0,1.0
