"""""","""ccode""","""date""","""raceref""","""course""","""raceclass""","""n_dist""","""going""","""horseno""","""drawing""","""jockey""","""wt_carried""","""netadj""","""blinker""","""trainer""","""rating""","""odd_fn""","""weights""","""runners""","""latest_sr""","""purse""","""ctry""","""color_e""","""sex""","""foaldate""",predict_result
"""14046""",1446.0,42042.0,34373.0,3.0,5.0,1200.0,1.0,11.0,11.0,19.0,114.0,2.0,9.0,4.0,21.0,1750.0,1028.0,12.0,99.0,575000.0,2.0,4.0,4.0,40031.0,0.0
"""14047""",93.0,42042.0,34374.0,5.0,4.0,1000.0,2.0,2.0,8.0,11.0,126.0,-2.0,42.0,6.0,55.0,760.0,1219.0,14.0,99.0,760000.0,1.0,1.0,1.0,40127.0,0.0
"""14048""",1245.0,42042.0,34374.0,5.0,4.0,1000.0,2.0,5.0,11.0,16.0,126.0,0.0,15.0,22.0,53.0,100.0,1168.0,14.0,102.0,760000.0,1.0,3.0,1.0,40098.0,0.0
"""14049""",1465.0,42042.0,34374.0,5.0,4.0,1000.0,2.0,10.0,10.0,9.0,124.0,0.0,23.0,12.0,51.0,1340.0,1087.0,14.0,101.0,760000.0,1.0,4.0,1.0,40500.0,0.0
"""14050""",1511.0,42042.0,34374.0,5.0,4.0,1000.0,2.0,9.0,7.0,21.0,125.0,0.0,1.0,10.0,52.0,62.0,1197.0,14.0,102.0,760000.0,1.0,1.0,1.0,40830.0,0.0
"""14051""",926.0,42042.0,34374.0,5.0,4.0,1000.0,2.0,13.0,6.0,28.0,120.0,0.0,3.0,14.0,47.0,60.0,1234.0,14.0,95.0,760000.0,2.0,2.0,1.0,39696.0,0.0
"""14052""",771.0,42042.0,34374.0,5.0,4.0,1000.0,2.0,3.0,5.0,1.0,125.0,-2.0,1.0,11.0,54.0,380.0,1124.0,14.0,102.0,760000.0,6.0,4.0,1.0,40290.0,0.0
"""14053""",1451.0,42042.0,34374.0,5.0,4.0,1000.0,2.0,4.0,12.0,23.0,126.0,0.0,3.0,19.0,53.0,24.0,1081.0,14.0,109.0,760000.0,2.0,2.0,1.0,40418.0,1.0
"""14054""",1379.0,42042.0,34374.0,5.0,4.0,1000.0,2.0,6.0,3.0,22.0,126.0,0.0,9.0,9.0,53.0,64.0,1161.0,14.0,106.0,760000.0,2.0,1.0,1.0,40809.0,1.0
"""14055""",1437.0,42042.0,34374.0,5.0,4.0,1000.0,2.0,11.0,4.0,4.0,122.0,0.0,3.0,7.0,49.0,2390.0,1012.0,14.0,94.0,760000.0,5.0,2.0,1.0,40840.0,0.0
"""14056""",551.0,42042.0,34374.0,5.0,4.0,1000.0,2.0,14.0,1.0,6.0,116.0,-2.0,7.0,5.0,45.0,270.0,1153.0,14.0,110.0,760000.0,1.0,2.0,1.0,39710.0,1.0
"""14057""",1320.0,42042.0,34374.0,5.0,4.0,1000.0,2.0,12.0,2.0,20.0,121.0,0.0,1.0,18.0,48.0,210.0,1087.0,14.0,111.0,760000.0,2.0,1.0,1.0,40800.0,1.0
"""14058""",1510.0,42042.0,34374.0,5.0,4.0,1000.0,2.0,8.0,9.0,27.0,125.0,0.0,1.0,20.0,52.0,130.0,1063.0,14.0,111.0,760000.0,1.0,2.0,1.0,40440.0,1.0
"""14059""",694.0,42042.0,34374.0,5.0,4.0,1000.0,2.0,1.0,13.0,19.0,130.0,-2.0,1.0,3.0,59.0,660.0,1172.0,14.0,93.0,760000.0,1.0,2.0,1.0,39386.0,0.0
"""14060""",1344.0,42042.0,34375.0,5.0,4.0,1400.0,2.0,14.0,4.0,10.0,114.0,0.0,7.0,15.0,40.0,600.0,1127.0,14.0,100.0,760000.0,2.0,2.0,1.0,40783.0,0.0
"""14061""",1300.0,42042.0,34375.0,5.0,4.0,1400.0,2.0,9.0,12.0,57.0,122.0,0.0,260.0,16.0,48.0,150.0,1090.0,14.0,107.0,760000.0,2.0,2.0,1.0,40838.0,1.0
"""14062""",1463.0,42042.0,34375.0,5.0,4.0,1400.0,2.0,7.0,6.0,19.0,122.0,-2.0,58.0,6.0,50.0,81.0,1050.0,14.0,105.0,760000.0,1.0,2.0,1.0,40804.0,1.0
"""14063""",1532.0,42042.0,34375.0,5.0,4.0,1400.0,2.0,5.0,2.0,28.0,126.0,0.0,1.0,13.0,52.0,340.0,1243.0,14.0,107.0,760000.0,1.0,2.0,1.0,40482.0,0.0
"""14064""",1533.0,42042.0,34375.0,5.0,4.0,1400.0,2.0,3.0,7.0,4.0,131.0,0.0,8.0,10.0,57.0,220.0,1257.0,14.0,0.0,760000.0,6.0,2.0,1.0,40571.0,0.0
"""14065""",582.0,42042.0,34375.0,5.0,4.0,1400.0,2.0,1.0,14.0,3.0,133.0,0.0,13.0,21.0,59.0,110.0,1033.0,14.0,105.0,760000.0,2.0,4.0,1.0,40100.0,0.0
"""14066""",262.0,42042.0,34375.0,5.0,4.0,1400.0,2.0,13.0,11.0,50.0,116.0,0.0,14.0,3.0,42.0,250.0,1030.0,14.0,102.0,760000.0,2.0,2.0,1.0,39762.0,0.0
"""14067""",1433.0,42042.0,34375.0,5.0,4.0,1400.0,2.0,8.0,8.0,8.0,121.0,-2.0,77.0,5.0,49.0,1120.0,1046.0,14.0,71.0,760000.0,1.0,1.0,1.0,40867.0,0.0
"""14068""",906.0,42042.0,34375.0,5.0,4.0,1400.0,2.0,4.0,10.0,20.0,127.0,0.0,38.0,18.0,53.0,67.0,1046.0,14.0,105.0,760000.0,1.0,3.0,1.0,40433.0,1.0
"""14069""",791.0,42042.0,34375.0,5.0,4.0,1400.0,2.0,11.0,9.0,27.0,118.0,0.0,7.0,19.0,44.0,51.0,1042.0,14.0,102.0,760000.0,2.0,3.0,1.0,40411.0,1.0
"""14070""",977.0,42042.0,34375.0,5.0,4.0,1400.0,2.0,12.0,1.0,1.0,114.0,-2.0,9.0,11.0,42.0,92.0,1095.0,14.0,107.0,760000.0,6.0,2.0,1.0,39854.0,1.0
"""14071""",802.0,42042.0,34375.0,5.0,4.0,1400.0,2.0,10.0,3.0,23.0,119.0,0.0,18.0,22.0,45.0,38.0,1146.0,14.0,106.0,760000.0,2.0,2.0,1.0,40504.0,1.0
"""14072""",1534.0,42042.0,34375.0,5.0,4.0,1400.0,2.0,6.0,5.0,13.0,121.0,-5.0,169.0,17.0,52.0,280.0,1177.0,14.0,88.0,760000.0,1.0,3.0,1.0,40859.0,0.0
"""14073""",1056.0,42042.0,34375.0,5.0,4.0,1400.0,2.0,2.0,13.0,11.0,129.0,-2.0,9.0,12.0,57.0,180.0,1167.0,14.0,98.0,760000.0,2.0,2.0,1.0,40117.0,0.0
"""14074""",1189.0,42042.0,34376.0,3.0,4.0,1200.0,1.0,10.0,6.0,1.0,115.0,-2.0,289.0,22.0,43.0,530.0,1059.0,12.0,101.0,760000.0,1.0,2.0,1.0,40459.0,0.0
"""14075""",344.0,42042.0,34376.0,3.0,4.0,1200.0,1.0,5.0,2.0,20.0,130.0,0.0,93.0,3.0,56.0,64.0,1118.0,12.0,104.0,760000.0,2.0,2.0,1.0,40127.0,1.0
"""14076""",1302.0,42042.0,34376.0,3.0,4.0,1200.0,1.0,1.0,1.0,16.0,133.0,0.0,64.0,19.0,59.0,110.0,1067.0,12.0,104.0,760000.0,3.0,2.0,1.0,40278.0,0.0
"""14077""",1228.0,42042.0,34376.0,3.0,4.0,1200.0,1.0,11.0,12.0,6.0,113.0,-2.0,3.0,1.0,41.0,41.0,1144.0,12.0,107.0,760000.0,5.0,2.0,1.0,40431.0,1.0
"""14078""",338.0,42042.0,34376.0,3.0,4.0,1200.0,1.0,4.0,7.0,57.0,130.0,0.0,15.0,23.0,56.0,88.0,1109.0,12.0,105.0,760000.0,2.0,2.0,1.0,39740.0,0.0
"""14079""",896.0,42042.0,34376.0,3.0,4.0,1200.0,1.0,9.0,4.0,4.0,118.0,0.0,3.0,7.0,44.0,29.0,1144.0,12.0,102.0,760000.0,2.0,2.0,1.0,40476.0,1.0
"""14080""",337.0,42042.0,34376.0,3.0,4.0,1200.0,1.0,3.0,11.0,23.0,130.0,0.0,317.0,5.0,56.0,550.0,1084.0,12.0,84.0,760000.0,2.0,2.0,1.0,39742.0,0.0
"""14081""",89.0,42042.0,34376.0,3.0,4.0,1200.0,1.0,6.0,8.0,50.0,126.0,0.0,1.0,17.0,52.0,150.0,1210.0,12.0,102.0,760000.0,2.0,2.0,1.0,38992.0,0.0
"""14082""",425.0,42042.0,34376.0,3.0,4.0,1200.0,1.0,2.0,5.0,27.0,130.0,0.0,3.0,24.0,56.0,110.0,1179.0,12.0,98.0,760000.0,6.0,2.0,3.0,39867.0,0.0
"""14083""",1143.0,42042.0,34376.0,3.0,4.0,1200.0,1.0,7.0,10.0,9.0,126.0,0.0,12.0,13.0,52.0,1250.0,1055.0,12.0,72.0,760000.0,3.0,2.0,1.0,40593.0,0.0
"""14084""",85.0,42042.0,34376.0,3.0,4.0,1200.0,1.0,8.0,9.0,19.0,123.0,-2.0,1.0,18.0,51.0,160.0,1220.0,12.0,103.0,760000.0,2.0,1.0,1.0,39752.0,0.0
"""14085""",177.0,42042.0,34376.0,3.0,4.0,1200.0,1.0,12.0,3.0,15.0,113.0,-2.0,334.0,20.0,41.0,570.0,1106.0,12.0,81.0,760000.0,2.0,3.0,1.0,38977.0,0.0
"""14086""",1194.0,42042.0,34377.0,5.0,4.0,1600.0,2.0,13.0,10.0,3.0,119.0,0.0,9.0,21.0,45.0,70.0,1056.0,14.0,105.0,760000.0,1.0,1.0,1.0,40474.0,0.0
"""14087""",275.0,42042.0,34377.0,5.0,4.0,1600.0,2.0,12.0,13.0,28.0,122.0,0.0,29.0,13.0,48.0,460.0,1105.0,14.0,96.0,760000.0,6.0,2.0,1.0,39895.0,0.0
"""14088""",245.0,42042.0,34377.0,5.0,4.0,1600.0,2.0,4.0,4.0,11.0,129.0,-2.0,64.0,11.0,57.0,110.0,1005.0,14.0,105.0,760000.0,3.0,1.0,1.0,39849.0,1.0
"""14089""",1022.0,42042.0,34377.0,5.0,4.0,1600.0,2.0,3.0,2.0,5.0,132.0,0.0,7.0,6.0,58.0,19.0,1245.0,14.0,112.0,760000.0,2.0,2.0,1.0,40478.0,1.0
"""14090""",449.0,42042.0,34377.0,5.0,4.0,1600.0,2.0,10.0,12.0,10.0,126.0,0.0,47.0,23.0,52.0,790.0,1114.0,14.0,96.0,760000.0,3.0,2.0,1.0,39506.0,0.0
"""14091""",894.0,42042.0,34377.0,5.0,4.0,1600.0,2.0,1.0,6.0,6.0,131.0,-2.0,38.0,1.0,59.0,130.0,1126.0,14.0,107.0,760000.0,1.0,2.0,1.0,40456.0,1.0
"""14092""",853.0,42042.0,34377.0,5.0,4.0,1600.0,2.0,2.0,1.0,7.0,125.0,-7.0,15.0,14.0,58.0,230.0,1300.0,14.0,99.0,760000.0,2.0,2.0,1.0,40056.0,0.0
"""14093""",524.0,42042.0,34377.0,5.0,4.0,1600.0,2.0,5.0,9.0,19.0,128.0,-2.0,9.0,20.0,56.0,280.0,1039.0,14.0,107.0,760000.0,1.0,2.0,1.0,39748.0,0.0
"""14094""",1363.0,42042.0,34377.0,5.0,4.0,1600.0,2.0,7.0,11.0,4.0,129.0,0.0,14.0,2.0,55.0,2220.0,1189.0,14.0,107.0,760000.0,6.0,2.0,1.0,40594.0,0.0
"""14095""",838.0,42042.0,34377.0,5.0,4.0,1600.0,2.0,8.0,14.0,15.0,126.0,-2.0,14.0,3.0,54.0,450.0,1113.0,14.0,104.0,760000.0,1.0,2.0,3.0,39752.0,0.0
"""14096""",1306.0,42042.0,34377.0,5.0,4.0,1600.0,2.0,11.0,7.0,21.0,125.0,0.0,40.0,16.0,51.0,77.0,1062.0,14.0,107.0,760000.0,2.0,2.0,1.0,40828.0,1.0
"""14097""",1058.0,42042.0,34377.0,5.0,4.0,1600.0,2.0,6.0,3.0,20.0,129.0,0.0,30.0,18.0,55.0,120.0,1053.0,14.0,102.0,760000.0,1.0,2.0,1.0,40474.0,0.0
"""14098""",1156.0,42042.0,34377.0,5.0,4.0,1600.0,2.0,9.0,8.0,16.0,127.0,0.0,18.0,17.0,53.0,440.0,1060.0,14.0,109.0,760000.0,6.0,2.0,1.0,40588.0,0.0
"""14099""",1129.0,42042.0,34377.0,5.0,4.0,1600.0,2.0,14.0,5.0,1.0,116.0,-2.0,3.0,22.0,44.0,600.0,1141.0,14.0,103.0,760000.0,6.0,2.0,1.0,40255.0,0.0
"""14100""",70.0,42042.0,34378.0,3.0,3.0,1200.0,1.0,3.0,4.0,57.0,129.0,0.0,3.0,10.0,76.0,91.0,1133.0,12.0,118.0,1060000.0,2.0,2.0,1.0,40060.0,1.0
"""14101""",704.0,42042.0,34378.0,3.0,3.0,1200.0,1.0,5.0,11.0,9.0,125.0,0.0,7.0,13.0,72.0,800.0,1084.0,12.0,104.0,1060000.0,2.0,3.0,1.0,40074.0,0.0
"""14102""",1515.0,42042.0,34378.0,3.0,3.0,1200.0,1.0,6.0,9.0,19.0,121.0,-2.0,1.0,21.0,70.0,620.0,1153.0,12.0,92.0,1060000.0,2.0,3.0,1.0,40418.0,0.0
"""14103""",1276.0,42042.0,34378.0,3.0,3.0,1200.0,1.0,11.0,1.0,8.0,113.0,-2.0,1.0,24.0,62.0,2260.0,1089.0,12.0,96.0,1060000.0,6.0,2.0,1.0,40278.0,0.0
"""14104""",567.0,42042.0,34378.0,3.0,3.0,1200.0,1.0,7.0,2.0,4.0,121.0,0.0,30.0,16.0,68.0,98.0,1201.0,12.0,109.0,1060000.0,3.0,2.0,3.0,40208.0,0.0
"""14105""",603.0,42042.0,34378.0,3.0,3.0,1200.0,1.0,8.0,12.0,28.0,118.0,0.0,3.0,3.0,65.0,70.0,1233.0,12.0,114.0,1060000.0,1.0,2.0,1.0,40066.0,1.0
"""14106""",675.0,42042.0,34378.0,3.0,3.0,1200.0,1.0,1.0,7.0,16.0,133.0,0.0,3.0,19.0,80.0,130.0,1092.0,12.0,109.0,1060000.0,4.0,6.0,1.0,40260.0,0.0
"""14107""",1188.0,42042.0,34378.0,3.0,3.0,1200.0,1.0,4.0,10.0,21.0,127.0,0.0,3.0,2.0,74.0,28.0,1040.0,12.0,114.0,1060000.0,2.0,2.0,1.0,40510.0,1.0
"""14108""",997.0,42042.0,34378.0,3.0,3.0,1200.0,1.0,12.0,3.0,10.0,113.0,0.0,551.0,7.0,60.0,70.0,1155.0,12.0,112.0,1060000.0,2.0,1.0,1.0,40483.0,1.0
"""14109""",1297.0,42042.0,34378.0,3.0,3.0,1200.0,1.0,10.0,8.0,11.0,114.0,-2.0,45.0,6.0,63.0,2290.0,1058.0,12.0,106.0,1060000.0,6.0,2.0,1.0,40293.0,0.0
"""14110""",293.0,42042.0,34378.0,3.0,3.0,1200.0,1.0,2.0,6.0,13.0,125.0,-5.0,9.0,15.0,77.0,840.0,1112.0,12.0,109.0,1060000.0,2.0,2.0,1.0,38953.0,0.0
"""14111""",1154.0,42042.0,34378.0,3.0,3.0,1200.0,1.0,9.0,5.0,23.0,118.0,0.0,3.0,20.0,65.0,42.0,1125.0,12.0,112.0,1060000.0,1.0,4.0,1.0,40454.0,1.0
"""14112""",884.0,42042.0,34379.0,5.0,3.0,1200.0,2.0,3.0,1.0,20.0,131.0,0.0,7.0,20.0,83.0,46.0,1108.0,12.0,104.0,1060000.0,1.0,2.0,3.0,40103.0,0.0
"""14113""",181.0,42042.0,34379.0,5.0,3.0,1200.0,2.0,9.0,4.0,23.0,123.0,0.0,45.0,7.0,75.0,140.0,1155.0,12.0,113.0,1060000.0,6.0,2.0,1.0,40263.0,1.0
"""14114""",498.0,42042.0,34379.0,5.0,3.0,1200.0,2.0,1.0,6.0,13.0,128.0,-5.0,9.0,15.0,85.0,490.0,1026.0,12.0,111.0,1060000.0,6.0,2.0,1.0,40226.0,0.0
"""14115""",1342.0,42042.0,34379.0,5.0,3.0,1200.0,2.0,5.0,12.0,21.0,128.0,0.0,1.0,10.0,80.0,24.0,1159.0,12.0,113.0,1060000.0,2.0,2.0,1.0,40461.0,1.0
"""14116""",1069.0,42042.0,34379.0,5.0,3.0,1200.0,2.0,7.0,7.0,5.0,124.0,0.0,3.0,2.0,76.0,36.0,1115.0,12.0,118.0,1060000.0,6.0,2.0,1.0,40270.0,1.0
"""14117""",57.0,42042.0,34379.0,5.0,3.0,1200.0,2.0,10.0,11.0,50.0,117.0,0.0,14.0,3.0,69.0,1300.0,1060.0,12.0,102.0,1060000.0,1.0,2.0,1.0,39328.0,0.0
"""14118""",580.0,42042.0,34379.0,5.0,3.0,1200.0,2.0,2.0,2.0,57.0,132.0,0.0,13.0,16.0,84.0,84.0,1149.0,12.0,113.0,1060000.0,6.0,2.0,1.0,40262.0,1.0
"""14119""",87.0,42042.0,34379.0,5.0,3.0,1200.0,2.0,8.0,8.0,9.0,123.0,0.0,1.0,13.0,75.0,1360.0,1051.0,12.0,110.0,1060000.0,6.0,2.0,1.0,40218.0,0.0
"""14120""",1462.0,42042.0,34379.0,5.0,3.0,1200.0,2.0,4.0,5.0,28.0,129.0,0.0,1.0,14.0,81.0,170.0,1186.0,12.0,105.0,1060000.0,6.0,2.0,1.0,40614.0,0.0
"""14121""",310.0,42042.0,34379.0,5.0,3.0,1200.0,2.0,6.0,9.0,7.0,119.0,-7.0,1.0,6.0,78.0,580.0,1162.0,12.0,113.0,1060000.0,1.0,2.0,4.0,39701.0,0.0
"""14122""",1491.0,42042.0,34379.0,5.0,3.0,1200.0,2.0,12.0,3.0,1.0,111.0,-2.0,74.0,11.0,61.0,3950.0,1070.0,12.0,102.0,1060000.0,3.0,2.0,1.0,40289.0,0.0
"""14123""",1016.0,42042.0,34380.0,5.0,0.0,1800.0,2.0,10.0,2.0,13.0,113.0,0.0,9.0,15.0,102.0,81.0,1200.0,12.0,117.0,2750000.0,4.0,6.0,1.0,40257.0,0.0
"""14124""",757.0,42042.0,34380.0,5.0,0.0,1800.0,2.0,5.0,6.0,16.0,121.0,0.0,32.0,10.0,120.0,150.0,1130.0,12.0,122.0,2750000.0,3.0,2.0,3.0,39908.0,0.0
"""14125""",523.0,42042.0,34380.0,5.0,0.0,1800.0,2.0,12.0,1.0,11.0,113.0,0.0,7.0,6.0,92.0,410.0,1079.0,12.0,113.0,2750000.0,2.0,2.0,1.0,40094.0,0.0
"""14126""",878.0,42042.0,34380.0,5.0,0.0,1800.0,2.0,8.0,5.0,4.0,113.0,0.0,439.0,10.0,110.0,40.0,1082.0,12.0,117.0,2750000.0,1.0,2.0,1.0,40121.0,0.0
"""14127""",512.0,42042.0,34380.0,5.0,0.0,1800.0,2.0,7.0,10.0,6.0,114.0,1.0,1.0,21.0,110.0,850.0,1008.0,12.0,110.0,2750000.0,7.0,1.0,1.0,39531.0,0.0
"""14128""",750.0,42042.0,34380.0,5.0,0.0,1800.0,2.0,4.0,4.0,57.0,121.0,0.0,14.0,16.0,120.0,200.0,1092.0,12.0,120.0,2750000.0,3.0,8.0,6.0,39500.0,0.0
"""14129""",990.0,42042.0,34380.0,5.0,0.0,1800.0,2.0,11.0,3.0,28.0,113.0,0.0,274.0,8.0,100.0,98.0,1110.0,12.0,119.0,2750000.0,3.0,2.0,1.0,40203.0,0.0
"""14130""",646.0,42042.0,34380.0,5.0,0.0,1800.0,2.0,6.0,8.0,10.0,113.0,0.0,13.0,15.0,111.0,82.0,1050.0,12.0,0.0,2750000.0,3.0,4.0,1.0,39536.0,0.0
"""14131""",748.0,42042.0,34380.0,5.0,0.0,1800.0,2.0,3.0,7.0,20.0,121.0,0.0,1.0,15.0,120.0,330.0,1013.0,12.0,118.0,2750000.0,4.0,4.0,1.0,38778.0,0.0
"""14132""",645.0,42042.0,34380.0,5.0,0.0,1800.0,2.0,2.0,9.0,21.0,131.0,0.0,1.0,16.0,130.0,22.0,1103.0,12.0,126.0,2750000.0,3.0,2.0,1.0,40254.0,1.0
"""14133""",1235.0,42042.0,34381.0,5.0,3.0,1600.0,2.0,1.0,3.0,5.0,133.0,0.0,7.0,2.0,76.0,20.0,1045.0,14.0,109.0,1060000.0,1.0,3.0,1.0,40456.0,1.0
"""14134""",1493.0,42042.0,34381.0,5.0,3.0,1600.0,2.0,9.0,11.0,1.0,120.0,-2.0,13.0,4.0,65.0,4140.0,1118.0,14.0,86.0,1060000.0,10.0,2.0,1.0,40414.0,0.0
"""14135""",678.0,42042.0,34381.0,5.0,3.0,1600.0,2.0,2.0,12.0,20.0,132.0,0.0,3.0,17.0,75.0,180.0,1078.0,14.0,106.0,1060000.0,1.0,4.0,1.0,39698.0,0.0
"""14136""",243.0,42042.0,34381.0,5.0,3.0,1600.0,2.0,13.0,6.0,28.0,118.0,0.0,3.0,8.0,61.0,850.0,1221.0,14.0,99.0,1060000.0,2.0,2.0,3.0,40043.0,0.0
"""14137""",247.0,42042.0,34381.0,5.0,3.0,1600.0,2.0,11.0,7.0,11.0,118.0,-2.0,3.0,18.0,63.0,370.0,1134.0,14.0,101.0,1060000.0,2.0,1.0,1.0,40110.0,0.0
"""14138""",109.0,42042.0,34381.0,5.0,3.0,1600.0,2.0,10.0,2.0,13.0,116.0,-5.0,9.0,13.0,64.0,290.0,1164.0,14.0,103.0,1060000.0,1.0,2.0,1.0,39771.0,0.0
"""14139""",323.0,42042.0,34381.0,5.0,3.0,1600.0,2.0,3.0,5.0,21.0,131.0,0.0,35.0,10.0,74.0,69.0,1089.0,14.0,114.0,1060000.0,3.0,2.0,1.0,40288.0,1.0
"""14140""",1071.0,42042.0,34381.0,5.0,3.0,1600.0,2.0,7.0,14.0,22.0,125.0,0.0,7.0,15.0,68.0,510.0,1095.0,14.0,103.0,1060000.0,3.0,2.0,1.0,40302.0,0.0
"""14141""",1309.0,42042.0,34381.0,5.0,3.0,1600.0,2.0,14.0,8.0,4.0,118.0,0.0,291.0,7.0,61.0,2210.0,1155.0,14.0,96.0,1060000.0,2.0,1.0,1.0,40448.0,0.0
"""14142""",1298.0,42042.0,34381.0,5.0,3.0,1600.0,2.0,5.0,10.0,3.0,130.0,0.0,1.0,22.0,73.0,32.0,1192.0,14.0,111.0,1060000.0,3.0,2.0,9.0,40266.0,1.0
"""14143""",1279.0,42042.0,34381.0,5.0,3.0,1600.0,2.0,12.0,13.0,27.0,120.0,0.0,9.0,24.0,63.0,240.0,1145.0,14.0,105.0,1060000.0,3.0,2.0,1.0,40643.0,0.0
"""14144""",1443.0,42042.0,34381.0,5.0,3.0,1600.0,2.0,4.0,9.0,57.0,131.0,0.0,58.0,21.0,74.0,390.0,1065.0,14.0,105.0,1060000.0,3.0,4.0,1.0,40654.0,0.0
"""14145""",1475.0,42042.0,34381.0,5.0,3.0,1600.0,2.0,8.0,4.0,23.0,124.0,0.0,1.0,9.0,67.0,1500.0,1193.0,14.0,100.0,1060000.0,6.0,2.0,1.0,40598.0,0.0
"""14146""",1377.0,42042.0,34381.0,5.0,3.0,1600.0,2.0,6.0,1.0,16.0,127.0,0.0,38.0,19.0,70.0,320.0,1013.0,14.0,104.0,1060000.0,3.0,2.0,1.0,40601.0,0.0
"""14147""",1312.0,42042.0,34382.0,5.0,2.0,1400.0,2.0,8.0,10.0,3.0,119.0,0.0,1.0,21.0,86.0,860.0,1099.0,14.0,116.0,1500000.0,2.0,2.0,1.0,40453.0,0.0
"""14148""",518.0,42042.0,34382.0,5.0,2.0,1400.0,2.0,7.0,2.0,19.0,118.0,-2.0,9.0,18.0,87.0,150.0,1139.0,14.0,111.0,1500000.0,2.0,3.0,1.0,39698.0,0.0
"""14149""",874.0,42042.0,34382.0,5.0,2.0,1400.0,2.0,1.0,7.0,21.0,133.0,0.0,3.0,10.0,100.0,54.0,1159.0,14.0,119.0,1500000.0,2.0,1.0,9.0,40106.0,1.0
"""14150""",1535.0,42042.0,34382.0,5.0,2.0,1400.0,2.0,11.0,4.0,28.0,119.0,0.0,1.0,20.0,86.0,1450.0,1120.0,14.0,71.0,1500000.0,7.0,3.0,1.0,40595.0,0.0
"""14151""",673.0,42042.0,34382.0,5.0,2.0,1400.0,2.0,14.0,14.0,10.0,113.0,0.0,7.0,7.0,80.0,400.0,1179.0,14.0,111.0,1500000.0,2.0,2.0,1.0,39735.0,0.0
"""14152""",917.0,42042.0,34382.0,5.0,2.0,1400.0,2.0,3.0,12.0,4.0,124.0,0.0,1.0,10.0,91.0,250.0,1065.0,14.0,114.0,1500000.0,3.0,2.0,3.0,39895.0,0.0
"""14153""",1250.0,42042.0,34382.0,5.0,2.0,1400.0,2.0,13.0,5.0,27.0,117.0,1.0,3.0,4.0,83.0,31.0,1109.0,14.0,119.0,1500000.0,1.0,1.0,1.0,40474.0,1.0
"""14154""",950.0,42042.0,34382.0,5.0,2.0,1400.0,2.0,10.0,1.0,13.0,114.0,-5.0,32.0,2.0,86.0,71.0,1176.0,14.0,118.0,1500000.0,1.0,2.0,1.0,39731.0,1.0
