"""""","""ccode""","""date""","""raceref""","""course""","""raceclass""","""n_dist""","""going""","""horseno""","""drawing""","""jockey""","""wt_carried""","""netadj""","""blinker""","""trainer""","""rating""","""odd_fn""","""weights""","""runners""","""latest_sr""","""purse""","""ctry""","""color_e""","""sex""","""foaldate""",predict_result
"""8980""",593.0,41815.0,33733.0,3.0,5.0,1650.0,1.0,7.0,2.0,24.0,125.0,0.0,88.0,18.0,31.0,260.0,1063.0,14.0,81.0,550000.0,2.0,2.0,3.0,40445.0,0.0
"""8981""",165.0,41815.0,33733.0,3.0,5.0,1650.0,1.0,4.0,3.0,7.0,123.0,-7.0,3.0,9.0,36.0,170.0,1100.0,14.0,105.0,550000.0,1.0,2.0,1.0,39362.0,0.0
"""8982""",668.0,41815.0,33733.0,3.0,5.0,1650.0,1.0,9.0,8.0,5.0,125.0,0.0,3.0,8.0,31.0,100.0,1113.0,14.0,0.0,550000.0,1.0,2.0,1.0,38655.0,0.0
"""8983""",684.0,41815.0,33733.0,3.0,5.0,1650.0,1.0,14.0,10.0,10.0,115.0,0.0,13.0,15.0,21.0,68.0,1018.0,14.0,85.0,550000.0,2.0,2.0,4.0,39691.0,0.0
"""8984""",143.0,41815.0,33733.0,3.0,5.0,1650.0,1.0,12.0,5.0,4.0,118.0,0.0,3.0,4.0,24.0,280.0,1112.0,14.0,0.0,550000.0,3.0,2.0,4.0,39928.0,0.0
"""8985""",550.0,41815.0,33733.0,3.0,5.0,1650.0,1.0,5.0,9.0,56.0,130.0,0.0,7.0,23.0,36.0,320.0,1098.0,14.0,99.0,550000.0,2.0,2.0,1.0,39016.0,0.0
"""8986""",533.0,41815.0,33733.0,3.0,5.0,1650.0,1.0,10.0,12.0,22.0,120.0,0.0,14.0,2.0,26.0,150.0,1052.0,14.0,0.0,550000.0,1.0,1.0,1.0,39775.0,0.0
"""8987""",919.0,41815.0,33734.0,3.0,4.0,1200.0,1.0,8.0,1.0,55.0,121.0,0.0,13.0,24.0,47.0,210.0,1085.0,12.0,106.0,725000.0,2.0,1.0,1.0,39694.0,0.0
"""8988""",57.0,41815.0,33734.0,3.0,4.0,1200.0,1.0,2.0,8.0,15.0,129.0,-2.0,14.0,3.0,57.0,83.0,1046.0,12.0,108.0,725000.0,1.0,2.0,1.0,39328.0,0.0
"""8989""",977.0,41815.0,33734.0,3.0,4.0,1200.0,1.0,10.0,4.0,1.0,115.0,-2.0,3.0,11.0,43.0,210.0,1091.0,12.0,91.0,725000.0,6.0,2.0,1.0,39854.0,0.0
"""8990""",1154.0,41815.0,33734.0,3.0,4.0,1200.0,1.0,6.0,12.0,5.0,124.0,0.0,58.0,20.0,50.0,80.0,1109.0,12.0,106.0,725000.0,1.0,4.0,1.0,40454.0,1.0
"""8991""",1019.0,41815.0,33734.0,3.0,4.0,1200.0,1.0,12.0,6.0,8.0,114.0,-2.0,9.0,13.0,42.0,370.0,1089.0,12.0,88.0,725000.0,2.0,2.0,1.0,40445.0,0.0
"""8992""",619.0,41815.0,33734.0,3.0,4.0,1200.0,1.0,11.0,7.0,56.0,116.0,0.0,44.0,21.0,42.0,50.0,1081.0,12.0,103.0,725000.0,2.0,2.0,1.0,39006.0,1.0
"""8993""",39.0,41815.0,33734.0,3.0,4.0,1200.0,1.0,1.0,2.0,4.0,133.0,0.0,21.0,7.0,59.0,37.0,1144.0,12.0,112.0,725000.0,2.0,1.0,1.0,40092.0,1.0
"""8994""",145.0,41815.0,33734.0,3.0,4.0,1200.0,1.0,7.0,5.0,35.0,123.0,0.0,441.0,10.0,49.0,260.0,1162.0,12.0,84.0,725000.0,3.0,2.0,1.0,39918.0,0.0
"""8995""",1074.0,41815.0,33734.0,3.0,4.0,1200.0,1.0,4.0,9.0,12.0,126.0,0.0,3.0,12.0,52.0,180.0,1138.0,12.0,108.0,725000.0,2.0,1.0,1.0,40118.0,0.0
"""8996""",21.0,41815.0,33734.0,3.0,4.0,1200.0,1.0,9.0,3.0,6.0,116.0,-2.0,179.0,22.0,44.0,340.0,1071.0,12.0,97.0,725000.0,1.0,3.0,1.0,39724.0,0.0
"""8997""",700.0,41815.0,33734.0,3.0,4.0,1200.0,1.0,5.0,11.0,21.0,126.0,0.0,9.0,2.0,52.0,110.0,1144.0,12.0,0.0,725000.0,2.0,2.0,1.0,39724.0,0.0
"""8998""",19.0,41815.0,33734.0,3.0,4.0,1200.0,1.0,3.0,10.0,22.0,129.0,0.0,9.0,9.0,55.0,59.0,1201.0,12.0,75.0,725000.0,2.0,2.0,1.0,40139.0,0.0
"""8999""",1034.0,41815.0,33735.0,3.0,4.0,1650.0,1.0,5.0,10.0,10.0,125.0,0.0,30.0,15.0,52.0,770.0,997.0,14.0,91.0,725000.0,6.0,3.0,1.0,39933.0,0.0
"""9000""",587.0,41815.0,33735.0,3.0,4.0,1650.0,1.0,2.0,2.0,55.0,129.0,0.0,1.0,13.0,56.0,370.0,1039.0,14.0,82.0,725000.0,1.0,2.0,1.0,39730.0,0.0
"""9001""",287.0,41815.0,33735.0,3.0,4.0,1650.0,1.0,3.0,6.0,5.0,128.0,0.0,7.0,11.0,55.0,64.0,1124.0,14.0,103.0,725000.0,1.0,2.0,1.0,39734.0,0.0
"""9002""",91.0,41815.0,33735.0,3.0,4.0,1650.0,1.0,11.0,14.0,4.0,119.0,0.0,439.0,7.0,46.0,530.0,1067.0,14.0,107.0,725000.0,1.0,2.0,1.0,39327.0,0.0
"""9003""",46.0,41815.0,33735.0,3.0,4.0,1650.0,1.0,6.0,11.0,21.0,123.0,0.0,42.0,23.0,50.0,90.0,1036.0,14.0,83.0,725000.0,1.0,3.0,3.0,39769.0,0.0
"""9004""",368.0,41815.0,33735.0,3.0,4.0,1650.0,1.0,12.0,4.0,1.0,115.0,-2.0,3.0,12.0,44.0,440.0,1167.0,14.0,97.0,725000.0,6.0,2.0,1.0,39505.0,0.0
"""9005""",1147.0,41815.0,33735.0,3.0,4.0,1650.0,1.0,8.0,13.0,35.0,121.0,0.0,30.0,16.0,48.0,150.0,1058.0,14.0,93.0,725000.0,2.0,1.0,1.0,40414.0,0.0
"""9006""",669.0,41815.0,33735.0,3.0,4.0,1650.0,1.0,10.0,7.0,22.0,120.0,1.0,7.0,4.0,46.0,210.0,1077.0,14.0,109.0,725000.0,2.0,2.0,1.0,38669.0,0.0
"""9007""",609.0,41815.0,33735.0,3.0,4.0,1650.0,1.0,1.0,3.0,16.0,133.0,0.0,7.0,19.0,60.0,72.0,1176.0,14.0,97.0,725000.0,1.0,2.0,1.0,39732.0,0.0
"""9008""",527.0,41815.0,33735.0,3.0,4.0,1650.0,1.0,9.0,5.0,24.0,121.0,0.0,7.0,22.0,48.0,31.0,1134.0,14.0,107.0,725000.0,1.0,2.0,1.0,39345.0,1.0
"""9009""",48.0,41815.0,33735.0,3.0,4.0,1650.0,1.0,7.0,9.0,9.0,121.0,0.0,7.0,13.0,48.0,620.0,1087.0,14.0,90.0,725000.0,2.0,2.0,4.0,39725.0,0.0
"""9010""",420.0,41815.0,33735.0,3.0,4.0,1650.0,1.0,13.0,8.0,12.0,116.0,0.0,35.0,17.0,43.0,96.0,1048.0,14.0,95.0,725000.0,1.0,2.0,1.0,38986.0,0.0
"""9011""",564.0,41815.0,33735.0,3.0,4.0,1650.0,1.0,4.0,12.0,51.0,127.0,0.0,319.0,24.0,54.0,230.0,1076.0,14.0,109.0,725000.0,4.0,2.0,1.0,39879.0,0.0
"""9012""",631.0,41815.0,33735.0,3.0,4.0,1650.0,1.0,14.0,1.0,56.0,115.0,0.0,234.0,3.0,42.0,76.0,1082.0,14.0,107.0,725000.0,1.0,1.0,1.0,39753.0,1.0
"""9013""",736.0,41815.0,33736.0,3.0,4.0,1800.0,1.0,2.0,4.0,7.0,126.0,-7.0,1.0,13.0,60.0,360.0,1023.0,14.0,100.0,725000.0,3.0,2.0,1.0,39158.0,0.0
"""9014""",376.0,41815.0,33736.0,3.0,4.0,1800.0,1.0,13.0,13.0,56.0,115.0,0.0,3.0,17.0,42.0,180.0,1061.0,14.0,102.0,725000.0,2.0,2.0,1.0,39738.0,0.0
"""9015""",851.0,41815.0,33736.0,3.0,4.0,1800.0,1.0,1.0,11.0,35.0,133.0,0.0,9.0,24.0,60.0,37.0,1071.0,14.0,109.0,725000.0,3.0,2.0,1.0,40206.0,1.0
"""9016""",56.0,41815.0,33736.0,3.0,4.0,1800.0,1.0,14.0,3.0,10.0,115.0,0.0,1.0,19.0,42.0,76.0,1074.0,14.0,109.0,725000.0,2.0,2.0,3.0,40098.0,1.0
"""9017""",688.0,41815.0,33736.0,3.0,4.0,1800.0,1.0,8.0,1.0,51.0,125.0,0.0,1.0,22.0,52.0,46.0,996.0,14.0,108.0,725000.0,2.0,2.0,1.0,39395.0,1.0
"""9018""",911.0,41815.0,33736.0,3.0,4.0,1800.0,1.0,3.0,5.0,9.0,131.0,0.0,9.0,15.0,58.0,120.0,1097.0,14.0,97.0,725000.0,3.0,2.0,5.0,40249.0,0.0
"""9019""",204.0,41815.0,33736.0,3.0,4.0,1800.0,1.0,5.0,8.0,22.0,129.0,0.0,3.0,8.0,56.0,170.0,1038.0,14.0,110.0,725000.0,2.0,1.0,1.0,39022.0,0.0
"""9020""",205.0,41815.0,33736.0,3.0,4.0,1800.0,1.0,12.0,14.0,8.0,114.0,-2.0,1.0,13.0,43.0,500.0,1168.0,14.0,101.0,725000.0,2.0,2.0,1.0,39740.0,0.0
"""9021""",1097.0,41815.0,33736.0,3.0,4.0,1800.0,1.0,4.0,7.0,4.0,130.0,0.0,1.0,4.0,57.0,160.0,1026.0,14.0,110.0,725000.0,3.0,2.0,1.0,39925.0,0.0
"""9022""",36.0,41815.0,33736.0,3.0,4.0,1800.0,1.0,9.0,9.0,1.0,119.0,-2.0,7.0,11.0,48.0,350.0,1075.0,14.0,0.0,725000.0,6.0,2.0,1.0,39867.0,0.0
"""9023""",233.0,41815.0,33736.0,3.0,4.0,1800.0,1.0,7.0,10.0,55.0,127.0,0.0,7.0,23.0,54.0,180.0,1050.0,14.0,104.0,725000.0,2.0,2.0,1.0,39699.0,0.0
"""9024""",672.0,41815.0,33736.0,3.0,4.0,1800.0,1.0,11.0,2.0,16.0,120.0,2.0,45.0,6.0,45.0,110.0,1085.0,14.0,107.0,725000.0,4.0,2.0,1.0,39861.0,1.0
"""9025""",691.0,41815.0,33736.0,3.0,4.0,1800.0,1.0,6.0,6.0,15.0,125.0,-2.0,32.0,3.0,54.0,270.0,1116.0,14.0,108.0,725000.0,1.0,3.0,1.0,39720.0,0.0
"""9026""",22.0,41815.0,33736.0,3.0,4.0,1800.0,1.0,10.0,12.0,5.0,120.0,0.0,14.0,2.0,47.0,110.0,1171.0,14.0,0.0,725000.0,3.0,1.0,1.0,40262.0,0.0
"""9027""",555.0,41815.0,33737.0,3.0,3.0,1200.0,1.0,5.0,11.0,21.0,124.0,0.0,38.0,10.0,71.0,170.0,1156.0,12.0,108.0,1000000.0,1.0,1.0,3.0,40083.0,0.0
"""9028""",782.0,41815.0,33737.0,3.0,3.0,1200.0,1.0,4.0,9.0,5.0,126.0,0.0,38.0,3.0,73.0,120.0,1126.0,12.0,82.0,1000000.0,4.0,2.0,1.0,39154.0,0.0
"""9029""",1256.0,41815.0,33737.0,3.0,3.0,1200.0,1.0,8.0,4.0,10.0,119.0,0.0,9.0,15.0,66.0,65.0,1050.0,12.0,102.0,1000000.0,2.0,3.0,1.0,40442.0,0.0
"""9030""",948.0,41815.0,33737.0,3.0,3.0,1200.0,1.0,1.0,12.0,24.0,133.0,0.0,14.0,20.0,80.0,33.0,1136.0,12.0,111.0,1000000.0,6.0,2.0,1.0,40272.0,1.0
"""9031""",673.0,41815.0,33737.0,3.0,3.0,1200.0,1.0,6.0,5.0,51.0,123.0,0.0,7.0,7.0,70.0,49.0,1177.0,12.0,110.0,1000000.0,2.0,2.0,1.0,39735.0,1.0
"""9032""",1186.0,41815.0,33737.0,3.0,3.0,1200.0,1.0,12.0,1.0,15.0,112.0,-2.0,13.0,23.0,61.0,630.0,1150.0,12.0,109.0,1000000.0,2.0,2.0,1.0,40443.0,0.0
"""9033""",744.0,41815.0,33737.0,3.0,3.0,1200.0,1.0,3.0,10.0,56.0,127.0,0.0,18.0,13.0,74.0,680.0,962.0,12.0,98.0,1000000.0,1.0,2.0,1.0,39751.0,0.0
"""9034""",1116.0,41815.0,33737.0,3.0,3.0,1200.0,1.0,7.0,6.0,35.0,120.0,0.0,40.0,16.0,72.0,110.0,1097.0,12.0,107.0,1000000.0,3.0,4.0,1.0,40588.0,1.0
"""9035""",1190.0,41815.0,33737.0,3.0,3.0,1200.0,1.0,2.0,8.0,22.0,132.0,0.0,1.0,21.0,84.0,660.0,1038.0,12.0,107.0,1000000.0,3.0,2.0,1.0,40658.0,0.0
"""9036""",89.0,41815.0,33737.0,3.0,3.0,1200.0,1.0,10.0,2.0,55.0,117.0,1.0,1.0,17.0,63.0,100.0,1175.0,12.0,107.0,1000000.0,2.0,2.0,1.0,38992.0,0.0
"""9037""",302.0,41815.0,33737.0,3.0,3.0,1200.0,1.0,9.0,7.0,12.0,118.0,0.0,442.0,12.0,65.0,130.0,1160.0,12.0,100.0,1000000.0,4.0,2.0,1.0,39557.0,0.0
"""9038""",469.0,41815.0,33737.0,3.0,3.0,1200.0,1.0,11.0,3.0,7.0,108.0,-7.0,30.0,15.0,62.0,90.0,1226.0,12.0,90.0,1000000.0,6.0,3.0,1.0,39566.0,0.0
"""9039""",746.0,41815.0,33738.0,3.0,3.0,1200.0,1.0,7.0,1.0,24.0,123.0,0.0,5.0,17.0,70.0,120.0,1103.0,12.0,107.0,1000000.0,2.0,2.0,1.0,39384.0,0.0
"""9040""",675.0,41815.0,33738.0,3.0,3.0,1200.0,1.0,1.0,2.0,16.0,133.0,0.0,3.0,19.0,80.0,49.0,1058.0,12.0,112.0,1000000.0,4.0,6.0,1.0,40260.0,1.0
"""9041""",705.0,41815.0,33738.0,3.0,3.0,1200.0,1.0,6.0,10.0,22.0,126.0,0.0,23.0,9.0,73.0,130.0,1084.0,12.0,106.0,1000000.0,1.0,5.0,3.0,40087.0,0.0
"""9042""",246.0,41815.0,33738.0,3.0,3.0,1200.0,1.0,10.0,4.0,15.0,114.0,-2.0,3.0,23.0,63.0,380.0,1083.0,12.0,98.0,1000000.0,1.0,3.0,1.0,39701.0,0.0
"""9043""",968.0,41815.0,33738.0,3.0,3.0,1200.0,1.0,9.0,9.0,4.0,116.0,0.0,77.0,2.0,63.0,200.0,1184.0,12.0,0.0,1000000.0,2.0,1.0,1.0,39699.0,0.0
"""9044""",394.0,41815.0,33738.0,3.0,3.0,1200.0,1.0,11.0,6.0,1.0,112.0,-2.0,1.0,18.0,61.0,290.0,1145.0,12.0,102.0,1000000.0,1.0,4.0,1.0,39347.0,0.0
"""9045""",1254.0,41815.0,33738.0,3.0,3.0,1200.0,1.0,8.0,5.0,8.0,117.0,-2.0,1.0,13.0,66.0,990.0,1115.0,12.0,84.0,1000000.0,2.0,3.0,1.0,40072.0,0.0
"""9046""",603.0,41815.0,33738.0,3.0,3.0,1200.0,1.0,12.0,11.0,56.0,114.0,0.0,3.0,3.0,61.0,170.0,1206.0,12.0,112.0,1000000.0,1.0,2.0,1.0,40066.0,0.0
"""9047""",1102.0,41815.0,33738.0,3.0,3.0,1200.0,1.0,3.0,7.0,35.0,129.0,0.0,14.0,16.0,81.0,520.0,1085.0,12.0,110.0,1000000.0,6.0,3.0,4.0,40657.0,0.0
"""9048""",1076.0,41815.0,33738.0,3.0,3.0,1200.0,1.0,4.0,3.0,7.0,122.0,-7.0,3.0,20.0,76.0,28.0,1085.0,12.0,114.0,1000000.0,2.0,2.0,1.0,40103.0,1.0
"""9049""",76.0,41815.0,33738.0,3.0,3.0,1200.0,1.0,2.0,8.0,5.0,131.0,0.0,32.0,3.0,78.0,53.0,1123.0,12.0,113.0,1000000.0,2.0,2.0,1.0,39378.0,1.0
"""9050""",835.0,41815.0,33738.0,3.0,3.0,1200.0,1.0,5.0,12.0,21.0,129.0,0.0,134.0,10.0,76.0,80.0,1066.0,12.0,114.0,1000000.0,2.0,3.0,1.0,40047.0,1.0
"""9051""",665.0,41815.0,33739.0,3.0,3.0,1650.0,1.0,7.0,9.0,1.0,123.0,-2.0,9.0,22.0,69.0,510.0,952.0,14.0,88.0,1000000.0,3.0,2.0,1.0,38806.0,0.0
"""9052""",522.0,41815.0,33739.0,3.0,3.0,1650.0,1.0,11.0,7.0,15.0,121.0,-2.0,127.0,17.0,67.0,770.0,1068.0,14.0,102.0,1000000.0,1.0,2.0,1.0,39321.0,0.0
"""9053""",263.0,41815.0,33739.0,3.0,3.0,1650.0,1.0,14.0,4.0,56.0,118.0,0.0,21.0,5.0,62.0,390.0,1081.0,14.0,103.0,1000000.0,4.0,3.0,1.0,39866.0,0.0
"""9054""",704.0,41815.0,33739.0,3.0,3.0,1650.0,1.0,10.0,5.0,35.0,123.0,0.0,29.0,13.0,67.0,130.0,1074.0,14.0,110.0,1000000.0,2.0,3.0,1.0,40074.0,1.0
"""9055""",116.0,41815.0,33739.0,3.0,3.0,1650.0,1.0,2.0,14.0,9.0,132.0,0.0,1.0,1.0,76.0,660.0,1048.0,14.0,0.0,1000000.0,3.0,2.0,6.0,38412.0,0.0
"""9056""",487.0,41815.0,33739.0,3.0,3.0,1650.0,1.0,13.0,6.0,4.0,119.0,0.0,3.0,24.0,63.0,53.0,1168.0,14.0,102.0,1000000.0,1.0,2.0,1.0,40147.0,0.0
"""9057""",399.0,41815.0,33739.0,3.0,3.0,1650.0,1.0,8.0,3.0,22.0,123.0,0.0,18.0,2.0,67.0,560.0,1029.0,14.0,0.0,1000000.0,2.0,2.0,1.0,38977.0,0.0
"""9058""",519.0,41815.0,33739.0,3.0,3.0,1650.0,1.0,9.0,2.0,55.0,123.0,0.0,46.0,16.0,67.0,150.0,1119.0,14.0,110.0,1000000.0,1.0,2.0,1.0,39731.0,1.0
"""9059""",404.0,41815.0,33739.0,3.0,3.0,1650.0,1.0,1.0,13.0,51.0,132.0,0.0,9.0,18.0,76.0,610.0,1125.0,14.0,86.0,1000000.0,2.0,3.0,1.0,39667.0,0.0
"""9060""",1086.0,41815.0,33739.0,3.0,3.0,1650.0,1.0,4.0,8.0,5.0,127.0,0.0,9.0,20.0,71.0,20.0,1107.0,14.0,120.0,1000000.0,2.0,2.0,1.0,40474.0,1.0
"""9061""",320.0,41815.0,33739.0,3.0,3.0,1650.0,1.0,6.0,1.0,16.0,126.0,0.0,3.0,17.0,70.0,100.0,1022.0,14.0,110.0,1000000.0,2.0,2.0,1.0,39022.0,0.0
"""9062""",17.0,41815.0,33739.0,3.0,3.0,1650.0,1.0,3.0,10.0,21.0,131.0,0.0,32.0,10.0,75.0,83.0,1034.0,14.0,105.0,1000000.0,2.0,1.0,3.0,40095.0,0.0
"""9063""",654.0,41815.0,33739.0,3.0,3.0,1650.0,1.0,5.0,11.0,24.0,127.0,0.0,7.0,23.0,71.0,690.0,1107.0,14.0,0.0,1000000.0,1.0,2.0,1.0,39041.0,0.0
"""9064""",219.0,41818.0,33740.0,1.0,5.0,1800.0,2.0,5.0,5.0,24.0,128.0,0.0,7.0,22.0,34.0,91.0,1056.0,14.0,99.0,550000.0,2.0,2.0,1.0,39690.0,0.0
"""9065""",235.0,41818.0,33740.0,1.0,5.0,1800.0,2.0,9.0,6.0,5.0,121.0,0.0,7.0,8.0,27.0,170.0,1033.0,14.0,98.0,550000.0,2.0,3.0,1.0,38590.0,0.0
"""9066""",234.0,41818.0,33740.0,1.0,5.0,1800.0,2.0,2.0,2.0,6.0,131.0,-2.0,37.0,5.0,39.0,66.0,1056.0,14.0,101.0,550000.0,2.0,2.0,1.0,39758.0,0.0
"""9067""",236.0,41818.0,33740.0,1.0,5.0,1800.0,2.0,10.0,7.0,55.0,120.0,0.0,3.0,4.0,26.0,180.0,1018.0,14.0,0.0,550000.0,7.0,2.0,1.0,39135.0,0.0
"""9068""",230.0,41818.0,33740.0,1.0,5.0,1800.0,2.0,3.0,11.0,9.0,131.0,0.0,14.0,18.0,37.0,210.0,937.0,14.0,104.0,550000.0,2.0,2.0,1.0,39719.0,0.0
"""9069""",159.0,41818.0,33740.0,1.0,5.0,1800.0,2.0,7.0,13.0,51.0,127.0,0.0,3.0,20.0,33.0,80.0,1052.0,14.0,103.0,550000.0,1.0,2.0,1.0,39729.0,0.0
"""9070""",530.0,41818.0,33740.0,1.0,5.0,1800.0,2.0,13.0,9.0,56.0,114.0,1.0,3.0,11.0,16.0,120.0,1181.0,14.0,101.0,550000.0,1.0,3.0,1.0,38994.0,1.0
"""9071""",140.0,41818.0,33740.0,1.0,5.0,1800.0,2.0,12.0,14.0,7.0,108.0,2.0,410.0,14.0,18.0,220.0,1065.0,14.0,101.0,550000.0,3.0,2.0,1.0,39483.0,0.0
"""9072""",31.0,41818.0,33740.0,1.0,5.0,1800.0,2.0,14.0,10.0,12.0,113.0,0.0,192.0,2.0,15.0,450.0,1085.0,14.0,100.0,550000.0,1.0,5.0,1.0,39726.0,0.0
"""9073""",653.0,41818.0,33740.0,1.0,5.0,1800.0,2.0,1.0,4.0,21.0,133.0,0.0,3.0,21.0,39.0,34.0,996.0,14.0,103.0,550000.0,1.0,2.0,1.0,39346.0,1.0
"""9074""",228.0,41818.0,33740.0,1.0,5.0,1800.0,2.0,11.0,3.0,8.0,118.0,-2.0,14.0,1.0,26.0,360.0,916.0,14.0,101.0,550000.0,1.0,2.0,1.0,39780.0,0.0
"""9075""",141.0,41818.0,33740.0,1.0,5.0,1800.0,2.0,6.0,1.0,4.0,128.0,0.0,3.0,3.0,34.0,190.0,1099.0,14.0,99.0,550000.0,1.0,2.0,1.0,39021.0,0.0
"""9076""",55.0,41818.0,33740.0,1.0,5.0,1800.0,2.0,4.0,12.0,16.0,131.0,0.0,7.0,19.0,37.0,85.0,1228.0,14.0,0.0,550000.0,2.0,3.0,3.0,39687.0,0.0
"""9077""",875.0,41818.0,33740.0,1.0,5.0,1800.0,2.0,8.0,8.0,22.0,124.0,0.0,6.0,9.0,30.0,310.0,1106.0,14.0,98.0,550000.0,2.0,2.0,1.0,40115.0,0.0
"""9078""",601.0,41818.0,33741.0,1.0,5.0,1400.0,2.0,12.0,9.0,56.0,121.0,0.0,46.0,21.0,28.0,120.0,1040.0,14.0,102.0,550000.0,2.0,2.0,1.0,38305.0,0.0
"""9079""",892.0,41818.0,33741.0,1.0,5.0,1400.0,2.0,6.0,12.0,4.0,128.0,0.0,3.0,24.0,35.0,140.0,1172.0,14.0,105.0,550000.0,3.0,2.0,1.0,39183.0,1.0
"""9080""",586.0,41818.0,33741.0,1.0,5.0,1400.0,2.0,14.0,11.0,1.0,111.0,-2.0,42.0,7.0,13.0,360.0,1096.0,14.0,0.0,550000.0,2.0,3.0,4.0,39739.0,0.0
"""9081""",540.0,41818.0,33741.0,1.0,5.0,1400.0,2.0,1.0,6.0,55.0,133.0,0.0,3.0,11.0,40.0,90.0,1102.0,14.0,80.0,550000.0,1.0,3.0,1.0,40087.0,0.0
"""9082""",265.0,41818.0,33741.0,1.0,5.0,1400.0,2.0,5.0,4.0,16.0,129.0,0.0,31.0,19.0,36.0,100.0,1157.0,14.0,102.0,550000.0,1.0,2.0,1.0,39738.0,1.0
