"""""","""ccode""","""date""","""raceref""","""course""","""raceclass""","""n_dist""","""going""","""horseno""","""drawing""","""jockey""","""wt_carried""","""netadj""","""blinker""","""trainer""","""rating""","""odd_fn""","""weights""","""runners""","""latest_sr""","""purse""","""ctry""","""color_e""","""sex""","""foaldate""",predict_result
"""13205""",1024.0,42014.0,34304.0,1.0,2.0,1200.0,2.0,11.0,1.0,50.0,124.0,0.0,18.0,17.0,82.0,320.0,1144.0,14.0,109.0,1500000.0,2.0,2.0,1.0,40046.0,0.0
"""13206""",1060.0,42014.0,34304.0,1.0,2.0,1200.0,2.0,2.0,5.0,3.0,131.0,0.0,7.0,15.0,89.0,23.0,1178.0,14.0,123.0,1500000.0,2.0,3.0,1.0,40454.0,1.0
"""13207""",1076.0,42014.0,34304.0,1.0,2.0,1200.0,2.0,1.0,12.0,19.0,129.0,-2.0,1.0,20.0,89.0,88.0,1059.0,14.0,120.0,1500000.0,2.0,2.0,1.0,40103.0,1.0
"""13208""",850.0,42014.0,34304.0,1.0,2.0,1200.0,2.0,13.0,4.0,15.0,121.0,-2.0,3.0,23.0,81.0,150.0,1252.0,14.0,0.0,1500000.0,2.0,2.0,3.0,40080.0,0.0
"""13209""",370.0,42014.0,34304.0,1.0,2.0,1200.0,2.0,8.0,10.0,27.0,127.0,0.0,64.0,14.0,85.0,210.0,1232.0,14.0,100.0,1500000.0,3.0,2.0,1.0,40275.0,0.0
"""13210""",1487.0,42014.0,34304.0,1.0,2.0,1200.0,2.0,5.0,14.0,22.0,129.0,0.0,1.0,9.0,87.0,190.0,1168.0,14.0,91.0,1500000.0,7.0,2.0,1.0,40628.0,0.0
"""13211""",1488.0,42014.0,34305.0,1.0,4.0,1400.0,2.0,3.0,13.0,11.0,129.0,-2.0,58.0,8.0,57.0,2780.0,1036.0,14.0,86.0,760000.0,3.0,2.0,1.0,40577.0,0.0
"""13212""",1463.0,42014.0,34305.0,1.0,4.0,1400.0,2.0,10.0,3.0,22.0,126.0,0.0,1.0,6.0,52.0,310.0,1038.0,14.0,102.0,760000.0,1.0,2.0,1.0,40804.0,0.0
"""13213""",1433.0,42014.0,34305.0,1.0,4.0,1400.0,2.0,9.0,1.0,6.0,124.0,-2.0,1.0,5.0,52.0,1250.0,1051.0,14.0,82.0,760000.0,1.0,1.0,1.0,40867.0,0.0
"""13214""",1245.0,42014.0,34305.0,1.0,4.0,1400.0,2.0,7.0,12.0,1.0,126.0,-2.0,15.0,22.0,54.0,860.0,1179.0,14.0,108.0,760000.0,1.0,3.0,1.0,40098.0,0.0
"""13215""",1056.0,42014.0,34305.0,1.0,4.0,1400.0,2.0,2.0,5.0,3.0,133.0,0.0,9.0,12.0,59.0,270.0,1158.0,14.0,107.0,760000.0,2.0,2.0,1.0,40117.0,0.0
"""13216""",615.0,42014.0,34305.0,1.0,4.0,1400.0,2.0,6.0,9.0,12.0,128.0,0.0,1.0,9.0,54.0,210.0,1089.0,14.0,101.0,760000.0,6.0,2.0,1.0,39186.0,0.0
"""13217""",275.0,42014.0,34305.0,1.0,4.0,1400.0,2.0,13.0,14.0,24.0,124.0,0.0,17.0,13.0,50.0,360.0,1103.0,14.0,105.0,760000.0,6.0,2.0,1.0,39895.0,0.0
"""13218""",1147.0,42014.0,34305.0,1.0,4.0,1400.0,2.0,5.0,10.0,57.0,129.0,0.0,35.0,16.0,55.0,93.0,1064.0,14.0,0.0,760000.0,2.0,1.0,1.0,40414.0,0.0
"""13219""",1325.0,42014.0,34305.0,1.0,4.0,1400.0,2.0,8.0,4.0,23.0,127.0,0.0,362.0,19.0,53.0,67.0,1084.0,14.0,106.0,760000.0,2.0,2.0,1.0,40805.0,1.0
"""13220""",68.0,42014.0,34305.0,1.0,4.0,1400.0,2.0,1.0,7.0,20.0,133.0,0.0,9.0,18.0,59.0,110.0,1141.0,14.0,108.0,760000.0,2.0,4.0,1.0,39344.0,1.0
"""13221""",1380.0,42014.0,34305.0,1.0,4.0,1400.0,2.0,11.0,11.0,16.0,126.0,0.0,12.0,17.0,52.0,410.0,1136.0,14.0,102.0,760000.0,2.0,2.0,1.0,40430.0,0.0
"""13222""",1124.0,42014.0,34305.0,1.0,4.0,1400.0,2.0,4.0,2.0,21.0,131.0,0.0,1.0,7.0,57.0,29.0,1132.0,14.0,111.0,760000.0,1.0,2.0,1.0,40488.0,1.0
"""13223""",1212.0,42014.0,34305.0,1.0,4.0,1400.0,2.0,14.0,6.0,19.0,118.0,-2.0,536.0,11.0,46.0,38.0,1118.0,14.0,106.0,760000.0,2.0,3.0,1.0,40427.0,1.0
"""13224""",1170.0,42014.0,34305.0,1.0,4.0,1400.0,2.0,12.0,8.0,27.0,126.0,0.0,18.0,2.0,52.0,130.0,1196.0,14.0,106.0,760000.0,2.0,2.0,1.0,39738.0,1.0
"""13225""",1489.0,42014.0,34306.0,1.0,4.0,1600.0,2.0,6.0,4.0,20.0,130.0,0.0,8.0,17.0,57.0,780.0,1249.0,14.0,99.0,760000.0,3.0,2.0,1.0,40611.0,0.0
"""13226""",554.0,42014.0,34306.0,1.0,4.0,1600.0,2.0,1.0,5.0,22.0,133.0,0.0,1.0,9.0,60.0,100.0,1196.0,14.0,106.0,760000.0,2.0,2.0,1.0,40066.0,1.0
"""13227""",616.0,42014.0,34306.0,1.0,4.0,1600.0,2.0,4.0,6.0,16.0,132.0,0.0,26.0,19.0,59.0,50.0,1087.0,14.0,106.0,760000.0,3.0,2.0,1.0,39904.0,1.0
"""13228""",222.0,42014.0,34306.0,1.0,4.0,1600.0,2.0,8.0,10.0,3.0,130.0,0.0,7.0,2.0,57.0,31.0,1179.0,14.0,107.0,760000.0,6.0,3.0,1.0,39932.0,1.0
"""13229""",1306.0,42014.0,34306.0,1.0,4.0,1600.0,2.0,12.0,2.0,57.0,124.0,0.0,40.0,16.0,51.0,68.0,1057.0,14.0,100.0,760000.0,2.0,2.0,1.0,40828.0,0.0
"""13230""",572.0,42014.0,34306.0,1.0,4.0,1600.0,2.0,9.0,9.0,23.0,128.0,0.0,1.0,22.0,55.0,75.0,985.0,14.0,109.0,760000.0,2.0,2.0,1.0,39732.0,1.0
"""13231""",1442.0,42014.0,34306.0,1.0,4.0,1600.0,2.0,7.0,12.0,21.0,130.0,0.0,3.0,10.0,57.0,110.0,1088.0,14.0,91.0,760000.0,6.0,2.0,1.0,40649.0,0.0
"""13232""",194.0,42014.0,34306.0,1.0,4.0,1600.0,2.0,5.0,8.0,24.0,132.0,0.0,3.0,18.0,59.0,110.0,1008.0,14.0,105.0,760000.0,3.0,2.0,1.0,39861.0,0.0
"""13233""",88.0,42014.0,34306.0,1.0,4.0,1600.0,2.0,14.0,7.0,12.0,121.0,0.0,1.0,23.0,48.0,1910.0,1172.0,14.0,98.0,760000.0,3.0,1.0,1.0,39912.0,0.0
"""13234""",245.0,42014.0,34306.0,1.0,4.0,1600.0,2.0,10.0,13.0,11.0,126.0,-2.0,64.0,11.0,55.0,250.0,991.0,14.0,107.0,760000.0,3.0,1.0,1.0,39849.0,0.0
"""13235""",75.0,42014.0,34306.0,1.0,4.0,1600.0,2.0,11.0,11.0,10.0,127.0,0.0,1.0,8.0,54.0,540.0,1103.0,14.0,106.0,760000.0,5.0,2.0,1.0,40073.0,0.0
"""13236""",1401.0,42014.0,34306.0,1.0,4.0,1600.0,2.0,13.0,1.0,27.0,123.0,0.0,7.0,6.0,50.0,350.0,1136.0,14.0,97.0,760000.0,1.0,2.0,1.0,40448.0,0.0
"""13237""",1269.0,42014.0,34306.0,1.0,4.0,1600.0,2.0,2.0,14.0,8.0,131.0,-2.0,7.0,1.0,60.0,3330.0,1094.0,14.0,0.0,760000.0,3.0,3.0,1.0,40635.0,0.0
"""13238""",1290.0,42014.0,34306.0,1.0,4.0,1600.0,2.0,3.0,3.0,1.0,131.0,-2.0,7.0,4.0,60.0,270.0,1091.0,14.0,80.0,760000.0,6.0,2.0,1.0,40591.0,0.0
"""13239""",917.0,42014.0,34307.0,3.0,1.0,1200.0,1.0,7.0,7.0,24.0,121.0,0.0,134.0,10.0,95.0,320.0,1077.0,10.0,116.0,2200000.0,3.0,2.0,3.0,39895.0,0.0
"""13240""",201.0,42014.0,34307.0,3.0,1.0,1200.0,1.0,1.0,5.0,20.0,133.0,0.0,18.0,15.0,107.0,370.0,1161.0,10.0,105.0,2200000.0,2.0,2.0,1.0,40142.0,0.0
"""13241""",943.0,42014.0,34307.0,3.0,1.0,1200.0,1.0,4.0,2.0,27.0,131.0,0.0,3.0,24.0,105.0,54.0,1167.0,10.0,120.0,2200000.0,4.0,9.0,1.0,39866.0,1.0
"""13242""",637.0,42014.0,34307.0,3.0,1.0,1200.0,1.0,3.0,6.0,57.0,132.0,0.0,13.0,16.0,106.0,84.0,1090.0,10.0,122.0,2200000.0,6.0,7.0,1.0,40224.0,1.0
"""13243""",25.0,42014.0,34307.0,3.0,1.0,1200.0,1.0,9.0,9.0,9.0,119.0,2.0,7.0,15.0,91.0,630.0,1107.0,10.0,101.0,2200000.0,2.0,2.0,1.0,39704.0,0.0
"""13244""",904.0,42014.0,34307.0,3.0,1.0,1200.0,1.0,6.0,8.0,3.0,122.0,0.0,30.0,21.0,96.0,34.0,1049.0,10.0,123.0,2200000.0,2.0,1.0,1.0,40091.0,1.0
"""13245""",706.0,42014.0,34307.0,3.0,1.0,1200.0,1.0,10.0,4.0,6.0,114.0,-2.0,426.0,16.0,90.0,68.0,1132.0,10.0,114.0,2200000.0,2.0,3.0,1.0,40060.0,1.0
"""13246""",805.0,42014.0,34307.0,3.0,1.0,1200.0,1.0,2.0,3.0,21.0,132.0,0.0,9.0,10.0,106.0,26.0,1054.0,10.0,123.0,2200000.0,2.0,2.0,1.0,40079.0,1.0
"""13247""",30.0,42014.0,34307.0,3.0,1.0,1200.0,1.0,5.0,1.0,8.0,121.0,-2.0,1.0,13.0,97.0,1130.0,1121.0,10.0,117.0,2200000.0,2.0,2.0,1.0,39355.0,0.0
"""13248""",1424.0,42014.0,34308.0,1.0,3.0,1000.0,2.0,10.0,1.0,11.0,117.0,-2.0,9.0,6.0,65.0,2000.0,1184.0,14.0,106.0,1060000.0,2.0,2.0,1.0,40418.0,0.0
"""13249""",1490.0,42014.0,34308.0,1.0,3.0,1000.0,2.0,6.0,3.0,57.0,124.0,0.0,108.0,19.0,70.0,1690.0,1136.0,14.0,100.0,1060000.0,1.0,2.0,1.0,40109.0,0.0
"""13250""",1491.0,42014.0,34308.0,1.0,3.0,1000.0,2.0,12.0,14.0,1.0,115.0,-2.0,1.0,11.0,63.0,580.0,1098.0,14.0,92.0,1060000.0,3.0,2.0,1.0,40289.0,0.0
"""13251""",1404.0,42014.0,34308.0,1.0,3.0,1000.0,2.0,3.0,7.0,4.0,130.0,0.0,14.0,10.0,76.0,17.0,1092.0,14.0,113.0,1060000.0,2.0,3.0,1.0,40816.0,1.0
"""13252""",582.0,42014.0,34308.0,1.0,3.0,1000.0,2.0,14.0,10.0,19.0,114.0,1.0,13.0,21.0,61.0,230.0,1051.0,14.0,99.0,1060000.0,2.0,4.0,1.0,40100.0,0.0
"""13253""",71.0,42014.0,34308.0,1.0,3.0,1000.0,2.0,2.0,5.0,6.0,129.0,-2.0,1.0,5.0,77.0,240.0,1165.0,14.0,115.0,1060000.0,2.0,2.0,1.0,38964.0,0.0
"""13254""",571.0,42014.0,34308.0,1.0,3.0,1000.0,2.0,13.0,8.0,21.0,115.0,0.0,7.0,6.0,61.0,400.0,1107.0,14.0,106.0,1060000.0,6.0,2.0,1.0,40295.0,0.0
"""13255""",1492.0,42014.0,34308.0,1.0,3.0,1000.0,2.0,7.0,6.0,16.0,123.0,0.0,108.0,19.0,69.0,240.0,1169.0,14.0,117.0,1060000.0,2.0,3.0,1.0,40794.0,1.0
"""13256""",1018.0,42014.0,34308.0,1.0,3.0,1000.0,2.0,4.0,11.0,22.0,130.0,0.0,1.0,9.0,76.0,55.0,1129.0,14.0,100.0,1060000.0,1.0,2.0,1.0,40463.0,0.0
"""13257""",932.0,42014.0,34308.0,1.0,3.0,1000.0,2.0,5.0,13.0,23.0,125.0,0.0,5.0,7.0,71.0,200.0,1160.0,14.0,100.0,1060000.0,7.0,2.0,1.0,40254.0,0.0
"""13258""",1091.0,42014.0,34308.0,1.0,3.0,1000.0,2.0,9.0,2.0,24.0,121.0,0.0,29.0,23.0,67.0,1140.0,1185.0,14.0,106.0,1060000.0,2.0,3.0,1.0,40119.0,0.0
"""13259""",544.0,42014.0,34308.0,1.0,3.0,1000.0,2.0,11.0,12.0,10.0,118.0,0.0,7.0,15.0,64.0,69.0,1104.0,14.0,111.0,1060000.0,1.0,2.0,1.0,40150.0,1.0
"""13260""",569.0,42014.0,34308.0,1.0,3.0,1000.0,2.0,8.0,9.0,27.0,122.0,0.0,3.0,20.0,68.0,140.0,1084.0,14.0,110.0,1060000.0,1.0,2.0,1.0,40123.0,1.0
"""13261""",825.0,42014.0,34309.0,1.0,3.0,1600.0,2.0,3.0,2.0,23.0,129.0,0.0,3.0,21.0,74.0,660.0,1061.0,14.0,103.0,1060000.0,1.0,1.0,1.0,39742.0,0.0
"""13262""",1137.0,42014.0,34309.0,1.0,3.0,1600.0,2.0,1.0,7.0,20.0,133.0,0.0,9.0,15.0,78.0,53.0,1093.0,14.0,109.0,1060000.0,8.0,2.0,1.0,40594.0,0.0
"""13263""",446.0,42014.0,34309.0,1.0,3.0,1600.0,2.0,8.0,9.0,27.0,124.0,0.0,7.0,20.0,69.0,380.0,1059.0,14.0,111.0,1060000.0,1.0,2.0,1.0,39692.0,0.0
"""13264""",613.0,42014.0,34309.0,1.0,3.0,1600.0,2.0,5.0,5.0,22.0,128.0,0.0,3.0,8.0,73.0,310.0,1206.0,14.0,110.0,1060000.0,1.0,2.0,1.0,39760.0,0.0
"""13265""",2.0,42014.0,34309.0,1.0,3.0,1600.0,2.0,13.0,3.0,11.0,118.0,-2.0,1.0,2.0,65.0,260.0,1099.0,14.0,110.0,1060000.0,1.0,2.0,1.0,39361.0,0.0
"""13266""",1445.0,42014.0,34309.0,1.0,3.0,1600.0,2.0,2.0,11.0,16.0,132.0,0.0,37.0,19.0,77.0,34.0,1190.0,14.0,114.0,1060000.0,3.0,2.0,1.0,40621.0,1.0
"""13267""",1382.0,42014.0,34309.0,1.0,3.0,1600.0,2.0,12.0,8.0,6.0,118.0,-2.0,26.0,5.0,65.0,1980.0,1066.0,14.0,103.0,1060000.0,2.0,1.0,1.0,40431.0,0.0
"""13268""",1493.0,42014.0,34309.0,1.0,3.0,1600.0,2.0,10.0,6.0,1.0,118.0,-2.0,74.0,4.0,65.0,2200.0,1131.0,14.0,101.0,1060000.0,10.0,2.0,1.0,40414.0,0.0
"""13269""",1217.0,42014.0,34309.0,1.0,3.0,1600.0,2.0,6.0,10.0,24.0,127.0,0.0,9.0,23.0,72.0,180.0,1094.0,14.0,98.0,1060000.0,2.0,2.0,1.0,40450.0,0.0
"""13270""",323.0,42014.0,34309.0,1.0,3.0,1600.0,2.0,9.0,1.0,21.0,123.0,0.0,35.0,10.0,68.0,41.0,1104.0,14.0,112.0,1060000.0,3.0,2.0,1.0,40288.0,1.0
"""13271""",119.0,42014.0,34309.0,1.0,3.0,1600.0,2.0,11.0,4.0,12.0,120.0,0.0,1.0,13.0,65.0,160.0,1143.0,14.0,107.0,1060000.0,1.0,1.0,1.0,39381.0,0.0
"""13272""",1241.0,42014.0,34309.0,1.0,3.0,1600.0,2.0,7.0,14.0,3.0,125.0,0.0,18.0,22.0,70.0,43.0,1013.0,14.0,110.0,1060000.0,6.0,2.0,1.0,40282.0,0.0
"""13273""",1384.0,42014.0,34309.0,1.0,3.0,1600.0,2.0,14.0,12.0,4.0,118.0,0.0,26.0,24.0,63.0,620.0,1095.0,14.0,97.0,1060000.0,2.0,2.0,1.0,40479.0,0.0
"""13274""",610.0,42014.0,34310.0,1.0,3.0,1400.0,2.0,2.0,13.0,8.0,130.0,-2.0,1.0,13.0,79.0,3370.0,1138.0,14.0,107.0,1060000.0,1.0,2.0,1.0,39769.0,0.0
"""13275""",240.0,42014.0,34310.0,1.0,3.0,1400.0,2.0,5.0,1.0,24.0,126.0,0.0,9.0,17.0,73.0,140.0,1105.0,14.0,98.0,1060000.0,6.0,3.0,1.0,39850.0,0.0
"""13276""",1222.0,42014.0,34310.0,1.0,3.0,1400.0,2.0,1.0,6.0,21.0,133.0,0.0,8.0,2.0,80.0,39.0,1213.0,14.0,116.0,1060000.0,1.0,2.0,1.0,40447.0,1.0
"""13277""",1406.0,42014.0,34310.0,1.0,3.0,1400.0,2.0,11.0,5.0,22.0,120.0,0.0,3.0,8.0,67.0,240.0,1112.0,14.0,101.0,1060000.0,2.0,2.0,1.0,40415.0,0.0
